sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
3068,18972086,-162,-1203,-1636,1168,-293,-41
3069,18972096,-208,-1209,-1623,1211,-269,-49
3070,18972106,-184,-1196,-1605,1265,-238,-61
3071,18972116,-157,-1228,-1592,1272,-220,-52
3072,18972126,-174,-1233,-1573,1240,-228,-32
3073,18972136,-193,-1233,-1573,1188,-233,-26
3074,18972146,-154,-1224,-1546,1162,-227,-42
3075,18972156,-156,-1233,-1558,1137,-232,-45
3076,18972166,-200,-1235,-1573,1101,-258,-15
3077,18972176,-192,-1235,-1577,1095,-280,-9
3078,18972186,-180,-1236,-1586,1124,-296,-7
3079,18972196,-192,-1266,-1583,1155,-277,-12
3080,18972206,-204,-1249,-1581,1122,-262,-26
3081,18972216,-167,-1236,-1574,1149,-247,-43
3082,18972226,-167,-1231,-1567,1160,-239,-39
3083,18972236,-195,-1248,-1576,1145,-242,-34
3084,18972246,-176,-1240,-1578,1139,-249,-30
3085,18972256,-161,-1223,-1597,1121,-253,-34
3086,18972266,-181,-1236,-1580,1118,-250,-47
3087,18972276,-189,-1241,-1590,1112,-249,-60
3088,18972286,-164,-1226,-1594,1082,-255,-74
3089,18972296,-175,-1224,-1580,1108,-261,-66
3090,18972306,-190,-1224,-1590,1128,-270,-53
3091,18972316,-188,-1240,-1582,1160,-250,-46
3092,18972326,-163,-1264,-1571,1191,-226,-34
3093,18972336,-190,-1265,-1546,1190,-222,-256
3094,18972333,-190,-1266,-1546,1190,-223,-29
3095,18972343,-206,-1272,-1555,1188,-225,-23
3096,18972353,-189,-1292,-1559,1194,-225,-25
3097,18972363,-185,-1283,-1570,1191,-221,-36
3098,18972373,-211,-1271,-1561,1162,-226,-54
3099,18972383,-191,-1252,-1566,1157,-238,-75
3100,18972393,-156,-1253,-1575,1147,-241,-80
3101,18972403,-180,-1258,-1560,1149,-244,-64
3102,18972413,-181,-1263,-1553,1135,-251,-51
3103,18972423,-160,-1279,-1558,1104,-269,-39
3104,18972433,-169,-1274,-1548,1076,-279,-32
3105,18972443,-203,-1291,-1563,1049,-284,-41
3106,18972453,-201,-1275,-1563,1031,-294,-51
3107,18972463,-165,-1272,-1575,1030,-292,-63
3108,18972473,-190,-1262,-1592,1030,-295,-83
3109,18972483,-203,-1261,-1579,1052,-285,-84
3110,18972493,-201,-1258,-1577,1086,-259,-88
3111,18972503,-175,-1258,-1574,1142,-241,-72
3112,18972513,-209,-1262,-1567,1169,-229,-67
3113,18972523,-182,-1269,-1556,1180,-226,-50
3114,18972533,-160,-1262,-1542,1173,-232,-43
3115,18972543,-182,-1283,-1542,1187,-249,-75
3116,18972553,-191,-1286,-1530,1256,-254,-69
3117,18972563,-184,-1252,-1534,1214,-305,-63
3118,18972573,-197,-1337,-1542,1361,-351,-39
3119,18972583,-242,-1325,-1541,1346,-369,-256
3120,18972579,-242,-1326,-1541,1346,-369,-2
3121,18972589,-241,-1336,-1548,1281,-406,47
3122,18972599,-228,-1352,-1553,1384,-475,160
3123,18972609,-116,-1647,-1699,1310,-515,169
3124,18972619,-397,-1638,-1724,980,-602,343
3125,18972629,-257,-1201,-1479,1565,-319,179
3126,18972639,-267,-1445,-1548,964,-500,-4
3127,18972649,-447,-1145,-1452,1120,-353,172
3128,18972659,-109,-1563,-1406,1336,-475,-37
3129,18972669,-261,-1238,-1482,1032,-468,188
3130,18972679,-282,-1288,-1424,1205,-563,166
3131,18972689,-244,-1289,-1412,1334,-725,266
3132,18972699,-228,-1368,-1448,1384,-818,321
3133,18972709,-249,-1384,-1439,1297,-833,261
3134,18972719,-298,-1327,-1462,1203,-798,127
3135,18972729,-269,-1291,-1436,1188,-775,8
3136,18972739,-265,-1299,-1490,1172,-731,-37
3137,18972749,-322,-1301,-1517,1082,-721,17
3138,18972759,-330,-1338,-1530,1078,-685,45
3139,18972769,-334,-1303,-1535,1020,-652,21
3140,18972779,-286,-1261,-1528,1060,-617,-20
3141,18972789,-296,-1300,-1483,1145,-566,-44
3142,18972799,-251,-1252,-1417,1088,-534,-44
3143,18972809,-207,-1225,-1420,1096,-551,-6
3144,18972819,-239,-1215,-1452,1006,-566,-28
3145,18972829,-274,-1216,-1488,951,-517,-256
3146,18972826,-274,-1216,-1488,952,-517,-21
3147,18972836,-339,-1272,-1513,971,-447,61
3148,18972846,-395,-1302,-1531,955,-434,142
3149,18972856,-437,-1347,-1543,975,-435,133
3150,18972866,-427,-1324,-1560,969,-429,106
3151,18972876,-398,-1295,-1551,978,-402,43
3152,18972886,-442,-1343,-1527,1096,-366,34
3153,18972896,-442,-1327,-1494,1157,-326,16
3154,18972906,-389,-1303,-1466,1165,-323,-7
3155,18972916,-378,-1319,-1454,1112,-374,64
3156,18972926,-679,-1252,-1534,994,-397,184
3157,18972936,-587,-1302,-1468,1286,-488,230
3158,18972946,-441,-1339,-1518,965,-508,166
3159,18972956,-470,-1321,-1550,1138,-371,199
3160,18972966,-480,-1349,-1504,1143,-315,156
3161,18972976,-450,-1330,-1517,1170,-280,132
3162,18972986,-388,-1274,-1488,1166,-237,80
3163,18972996,-391,-1286,-1445,1219,-164,26
3164,18973006,-360,-1269,-1447,1260,-113,-12
3165,18973016,-341,-1302,-1432,1216,-81,-48
3166,18973026,-382,-1293,-1456,1133,-61,-50
3167,18973036,-420,-1325,-1448,1121,-59,-39
3168,18973046,-386,-1328,-1441,1044,-50,16
3169,18973056,-417,-1360,-1460,999,-40,-2
3170,18973066,-450,-1379,-1460,953,-45,-42
3171,18973076,-397,-1340,-1476,904,-52,-256
3172,18973073,-397,-1341,-1476,905,-52,-74
3173,18973083,-375,-1330,-1567,859,-11,-160
3174,18973093,-406,-1334,-1557,918,140,-273
3175,18973103,-402,-1328,-1497,1031,376,-443
3176,18973113,-347,-1340,-1458,1078,513,-559
3177,18973123,-343,-1357,-1458,1080,565,-658
3178,18973133,-381,-1316,-1450,1052,499,-699
3179,18973143,-314,-1433,-1457,1065,408,-802
3180,18973153,-278,-1343,-1478,838,333,-864
3181,18973163,-254,-1305,-1493,780,288,-889
3182,18973173,-168,-1249,-1447,795,309,-899
3183,18973183,-144,-1234,-1418,865,306,-784
3184,18973193,-77,-1241,-1331,990,289,-722
3185,18973203,-58,-1177,-1294,984,278,-656
3186,18973213,5,-961,-1334,963,183,-544
3187,18973223,44,-723,-1192,1249,-139,-89
3188,18973233,192,-903,-881,2096,-783,878
3189,18973243,115,-1048,-899,2326,-1606,1814
3190,18973253,-916,-2325,-1901,1920,-2271,1818
3191,18973263,-702,-934,-2006,-1397,-1854,908
3192,18973273,738,-2557,-1954,844,-1202,111
3193,18973283,-1104,-1330,-1737,897,-1202,992
3194,18973293,-576,-1477,-1576,325,-823,67
3195,18973303,-407,-1270,-1567,690,-673,-42
3196,18973313,-402,-1340,-1493,772,-399,-183
3197,18973323,-450,-1326,-1507,772,-336,-256
3198,18973320,-450,-1327,-1507,772,-336,-134
3199,18973330,-422,-1320,-1533,659,-319,-243
3200,18973340,-430,-1245,-1632,570,-205,-384
3201,18973350,-413,-1230,-1672,602,-59,-490
3202,18973360,-337,-1353,-1742,697,94,-570
3203,18973370,-402,-1195,-1722,733,163,-589
3204,18973380,-440,-1759,-1897,820,276,-743
3205,18973390,-588,-839,-1617,389,76,-400
3206,18973400,69,-1176,-1542,1050,760,-1606
3207,18973410,-249,-1368,-1562,1306,526,-880
3208,18973420,-290,-1584,-1541,1085,378,-573
3209,18973430,-304,-1312,-1510,710,246,-741
3210,18973440,-164,-1157,-1591,267,293,-1020
3211,18973450,-111,-1151,-1552,466,419,-1066
3212,18973460,-67,-1234,-1488,755,428,-751
3213,18973470,-78,-1228,-1481,736,353,-613
3214,18973480,-70,-1192,-1497,644,241,-575
3215,18973490,-56,-1169,-1517,660,143,-554
3216,18973500,-29,-1165,-1502,712,63,-514
3217,18973510,-67,-1168,-1526,785,-1,-450
3218,18973520,-94,-1157,-1538,852,-25,-439
3219,18973530,-50,-1157,-1538,921,1,-457
3220,18973540,-73,-1179,-1549,941,7,-435
3221,18973550,-95,-1215,-1551,948,-35,-420
3222,18973560,-95,-1191,-1582,913,-125,-387
3223,18973570,-55,-1161,-1621,912,-239,-512
3224,18973566,-55,-1161,-1621,913,-239,-366
3225,18973576,-79,-1151,-1656,959,-312,-333
3226,18973586,-78,-1193,-1654,1021,-326,-302
3227,18973596,-50,-1206,-1649,1042,-312,-297
3228,18973606,-59,-1189,-1660,1025,-303,-292
3229,18973616,-57,-1180,-1657,1024,-282,-280
3230,18973626,-31,-1166,-1650,1021,-241,-262
3231,18973636,-19,-1189,-1660,1026,-218,-211
3232,18973646,-45,-1203,-1673,1056,-193,-161
3233,18973656,-60,-1227,-1651,1119,-172,-131
3234,18973666,-19,-1212,-1657,1185,-168,-147
3235,18973676,-21,-1194,-1671,1224,-158,-187
3236,18973686,-49,-1189,-1645,1282,-148,-222
3237,18973696,-29,-1189,-1623,1347,-158,-240
3238,18973706,4,-1176,-1608,1386,-197,-238
3239,18973716,-1,-1157,-1607,1413,-244,-242
3240,18973726,-2,-1150,-1585,1431,-272,-240
3241,18973736,48,-1148,-1569,1463,-283,-229
3242,18973746,51,-1161,-1547,1503,-294,-209
3243,18973756,27,-1165,-1550,1546,-347,-197
3244,18973766,2,-1220,-1604,1617,-438,-187
3245,18973776,-4,-1264,-1645,1737,-506,-242
3246,18973786,-66,-1292,-1662,1918,-513,-339
3247,18973796,-57,-1319,-1631,2153,-487,-470
3248,18973806,-23,-1339,-1615,2365,-516,-541
3249,18973816,-18,-1365,-1649,2514,-605,-768
3250,18973813,-18,-1366,-1649,2514,-606,-591
3251,18973823,-60,-1356,-1750,2550,-642,-637
3252,18973833,-77,-1311,-1797,2585,-612,-694
3253,18973843,-82,-1306,-1845,2676,-583,-722
3254,18973853,-150,-1331,-1933,2808,-561,-742
3255,18973863,-238,-1373,-1980,3029,-493,-810
3256,18973873,-205,-1416,-1940,3366,-289,-930
3257,18973883,-220,-1487,-1952,3705,-73,-1059
