sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
4810,18988614,832,-1769,487,942,-407,-201
4811,18988624,854,-1768,498,965,-380,-186
4812,18988634,826,-1764,534,969,-382,-160
4813,18988644,813,-1752,523,951,-399,-133
4814,18988654,819,-1728,518,959,-432,-114
4815,18988664,821,-1741,509,1043,-430,-97
4816,18988674,786,-1786,533,1135,-404,-86
4817,18988684,800,-1785,574,1147,-396,-56
4818,18988694,799,-1865,596,1124,-421,-13
4819,18988704,773,-1895,602,1100,-418,-29
4820,18988714,745,-1884,600,1001,-443,-37
4821,18988724,783,-1885,611,969,-449,-83
4822,18988734,789,-1864,626,928,-463,-105
4823,18988744,760,-1836,644,911,-495,-95
4824,18988754,796,-1834,616,906,-526,-104
4825,18988764,822,-1886,578,915,-543,-128
4826,18988774,772,-1790,610,835,-546,-95
4827,18988784,783,-1824,610,978,-525,-172
4828,18988794,818,-1769,631,1013,-567,-155
4829,18988804,822,-1782,650,1099,-628,-133
4830,18988814,838,-1793,683,1131,-673,-100
4831,18988824,882,-1831,720,1076,-724,-74
4832,18988834,926,-1813,745,931,-783,-70
4833,18988844,890,-1867,761,806,-845,-93
4834,18988854,821,-1935,807,656,-909,-77
4835,18988864,790,-2010,877,506,-1011,-256
4836,18988860,791,-2011,878,506,-1012,-24
4837,18988870,761,-2094,970,363,-1176,66
4838,18988880,719,-2110,1092,246,-1445,147
4839,18988890,787,-2049,1173,102,-1773,158
4840,18988900,808,-1953,1178,-102,-2174,207
4841,18988910,765,-1821,1089,-350,-2603,274
4842,18988920,747,-1644,1004,-569,-2973,351
4843,18988930,726,-1458,873,-802,-3237,414
4844,18988940,680,-1373,638,-1043,-3488,634
4845,18988950,502,-1327,176,-1216,-3642,886
4846,18988960,423,-1476,-73,-921,-3372,912
4847,18988970,440,-1572,-185,-535,-2959,817
4848,18988980,432,-1609,-172,-270,-2555,577
4849,18988990,486,-1648,-166,-128,-2237,399
4850,18989000,562,-1611,-120,-189,-2040,330
4851,18989010,609,-1633,-68,-245,-1959,314
4852,18989020,574,-1619,-119,-427,-1960,386
4853,18989030,553,-1608,-258,-586,-2118,480
4854,18989040,552,-1592,-503,-802,-2428,671
4855,18989050,414,-1673,-803,-961,-2747,924
4856,18989060,358,-1774,-1039,-1068,-2771,1084
4857,18989070,325,-1847,-1232,-1066,-2606,1087
4858,18989080,307,-1913,-1300,-899,-2268,900
4859,18989090,344,-1865,-1263,-670,-1830,538
4860,18989100,430,-1795,-1197,-431,-1541,260
4861,18989110,470,-1747,-1159,-178,-1435,0
4862,18989107,471,-1748,-1159,-178,-1435,239
4863,18989117,442,-1723,-1139,-27,-1464,356
4864,18989127,451,-1683,-1102,24,-1507,434
4865,18989137,444,-1625,-1178,81,-1530,499
4866,18989147,394,-1598,-1207,253,-1497,541
4867,18989157,323,-1687,-1189,562,-1376,570
4868,18989167,270,-1760,-1173,837,-1302,648
4869,18989177,272,-1802,-1185,1006,-1279,638
4870,18989187,215,-1800,-1155,1148,-1204,584
4871,18989197,214,-1824,-1045,1315,-1015,477
4872,18989207,267,-1805,-975,1306,-772,292
4873,18989217,280,-1774,-902,1184,-645,239
4874,18989227,215,-1768,-925,1067,-661,318
4875,18989237,213,-1739,-968,949,-702,402
4876,18989247,205,-1775,-987,959,-668,484
4877,18989257,177,-1802,-955,964,-595,509
4878,18989267,143,-1679,-952,882,-559,511
4879,18989277,181,-1692,-922,895,-631,725
4880,18989287,18,-3640,-1527,921,-839,1354
4881,18989297,-173,-2098,-870,910,-1398,2119
4882,18989307,-94,-1660,-1308,-399,-1059,454
4883,18989317,224,-1816,-944,1091,-394,-56
4884,18989327,141,-1899,-755,1320,-234,353
4885,18989337,32,-1764,-847,1059,-414,344
4886,18989347,684,-3423,-1208,972,-416,150
4887,18989357,-578,-1888,-909,1028,-405,512
4888,18989353,-578,-1889,-909,1029,-405,595
4889,18989363,80,-1878,-956,885,-208,-24
4890,18989373,22,-1733,-907,1116,-101,-223
4891,18989383,31,-1790,-904,1143,-127,-65
4892,18989393,-26,-1788,-938,1181,-242,-30
4893,18989403,-119,-1768,-1048,1152,-249,-72
4894,18989413,-81,-1848,-1063,1248,-164,-115
4895,18989423,-44,-2568,-1109,1395,-49,-244
4896,18989433,-423,-1765,-1051,1205,-197,-40
4897,18989443,-127,-1853,-1210,1321,202,-985
4898,18989453,-328,-1885,-1125,2001,308,-292
4899,18989463,-206,-2130,-1076,1815,258,-380
4900,18989473,-354,-2126,-1091,1794,385,-683
4901,18989483,-287,-2045,-1089,1478,517,-983
4902,18989493,-257,-2043,-1054,1353,687,-1135
4903,18989503,-269,-2061,-1005,1357,858,-1119
4904,18989513,-210,-2047,-983,1432,899,-1079
4905,18989523,-128,-2004,-987,1563,844,-1075
4906,18989533,-129,-1959,-973,1775,804,-1116
4907,18989543,-80,-1930,-890,2096,867,-1175
4908,18989553,25,-1867,-777,2437,985,-1263
4909,18989563,108,-1805,-657,2721,1060,-1324
4910,18989573,179,-1785,-488,2958,1075,-1333
4911,18989583,221,-1799,-363,3107,1120,-1257
4912,18989593,286,-1841,-265,3183,1116,-1132
4913,18989603,290,-1907,-156,3175,1114,-1281
4914,18989600,291,-1907,-155,3176,1114,-1078
4915,18989610,355,-1925,-54,3017,1136,-1057
4916,18989620,470,-1943,-80,2877,1095,-1007
4917,18989630,495,-1961,-79,2791,1036,-981
4918,18989640,560,-1937,-61,2796,1093,-1091
4919,18989650,714,-1893,-12,2846,1077,-1206
4920,18989660,860,-1865,13,2887,993,-1233
4921,18989670,947,-1885,30,2874,885,-1177
4922,18989680,1029,-1893,78,2812,792,-1195
4923,18989690,1183,-1931,133,2749,669,-1179
4924,18989700,1230,-2041,117,2545,541,-1085
4925,18989710,1192,-2181,15,2208,407,-939
4926,18989720,1148,-2351,-69,1894,366,-974
4927,18989730,1185,-2429,-164,1598,461,-1196
4928,18989740,1113,-2507,-325,1263,513,-1368
4929,18989750,1036,-2484,-491,972,617,-1529
4930,18989760,986,-2387,-706,805,727,-1741
4931,18989770,879,-2431,-976,858,971,-1994
4932,18989780,707,-2448,-1173,1016,1443,-2213
4933,18989790,601,-2391,-1210,1221,2290,-2771
4934,18989800,659,-2273,-947,1457,3326,-3373
4935,18989810,705,-1990,-694,1453,4002,-3721
4936,18989820,690,-1857,-528,1530,4156,-3723
4937,18989830,706,-1730,-385,1704,4355,-3435
4938,18989840,615,-1585,-173,1726,4470,-3110
4939,18989850,507,-1354,14,1719,4618,-3073
4940,18989847,508,-1355,15,1720,4618,-2897
4941,18989857,426,-1200,245,1801,4797,-2767
4942,18989867,497,-942,733,1916,5121,-2671
4943,18989877,550,-706,1285,2089,5105,-2417
4944,18989887,654,-492,2102,2305,4632,-1915
4945,18989897,875,-286,2919,2303,4126,-1527
4946,18989907,1068,-152,3681,2064,3616,-1293
4947,18989917,993,-94,4108,1812,2919,-1180
4948,18989927,870,28,4216,1403,1957,-1132
4949,18989937,697,228,3897,831,907,-867
4950,18989947,463,400,3800,628,-579,16
4951,18989957,182,345,3825,922,-1994,1183
4952,18989967,47,278,3697,1317,-2994,2053
4953,18989977,-52,117,3641,1770,-3890,2633
4954,18989987,-228,59,3566,2048,-4955,3381
4955,18989997,-443,62,3428,2250,-6148,4351
4956,18990007,-728,43,3197,2839,-7326,5356
4957,18990017,-1072,-25,3029,3885,-8353,6291
4958,18990027,-1378,-333,3052,5343,-9080,6926
4959,18990037,-1590,-772,3251,6745,-9580,7357
4960,18990047,-1733,-1216,3390,7586,-9894,7429
4961,18990057,-1846,-1587,3329,7600,-10045,7306
4962,18990067,-1914,-1735,3039,6814,-10125,7213
4963,18990077,-1980,-1869,2691,5723,-10165,7130
4964,18990087,-2116,-1989,2328,4515,-10135,7130
4965,18990097,-2280,-2633,2047,3204,-9981,6915
4966,18990094,-2280,-2633,2047,3205,-9982,7058
4967,18990104,-2286,-3099,1521,1716,-9908,7091
4968,18990114,-2218,-3237,883,331,-10146,6637
4969,18990124,-2042,-3334,319,-354,-9990,5348
4970,18990134,-1892,-3061,-296,-1160,-9368,3976
4971,18990144,-1762,-2861,-766,-1604,-8235,2639
4972,18990154,-1725,-2797,-987,-1595,-6845,1755
4973,18990164,-1678,-2671,-1127,-1586,-5495,1373
4974,18990174,-1621,-2576,-1337,-1539,-4517,1266
4975,18990184,-1512,-2480,-1432,-1219,-4029,1267
4976,18990194,-1460,-2487,-1459,-673,-3770,1375
4977,18990204,-1402,-2536,-1480,-92,-3469,1487
4978,18990214,-1343,-2626,-1407,550,-3034,1389
4979,18990224,-1356,-2681,-1285,1078,-2560,1143
4980,18990234,-1313,-2710,-1234,1272,-2191,786
4981,18990244,-1206,-2685,-1162,1342,-1951,476
4982,18990254,-1147,-2590,-1137,1290,-1809,231
4983,18990264,-1014,-2460,-1159,1212,-1643,-64
4984,18990274,-884,-2289,-1146,1149,-1441,-262
4985,18990284,-774,-2193,-1102,1229,-1200,-309
4986,18990294,-760,-2124,-1029,1344,-885,-302
4987,18990304,-711,-2076,-980,1382,-567,-354
4988,18990314,-644,-2030,-953,1358,-306,-368
4989,18990324,-639,-2028,-967,1277,-86,-367
4990,18990334,-703,-2090,-1026,1157,140,-356
4991,18990344,-715,-2179,-1156,1083,419,-512
4992,18990340,-714,-2180,-1155,1084,419,-404
4993,18990350,-725,-2237,-1235,1054,710,-549
4994,18990360,-773,-2271,-1263,1040,986,-694
4995,18990370,-804,-2306,-1298,1029,1237,-817
4996,18990380,-817,-2356,-1344,1018,1492,-880
4997,18990390,-843,-2359,-1325,1064,1847,-962
4998,18990400,-860,-2385,-1208,1165,2324,-1061
4999,18990410,-878,-2354,-1081,1274,2829,-1105
5000,18990420,-938,-2375,-906,1483,3332,-1145
5001,18990430,-968,-2353,-725,1573,3863,-1377
5002,18990440,-954,-2264,-594,1538,4361,-1693
5003,18990450,-890,-2246,-458,1528,4711,-1876
5004,18990460,-874,-2220,-378,1506,4878,-2025
5005,18990470,-896,-2214,-327,1497,4940,-2201
5006,18990480,-856,-2128,-243,1565,4978,-2376
5007,18990490,-815,-2053,-123,1699,5139,-2613
5008,18990500,-867,-1963,92,1849,5500,-2870
5009,18990510,-842,-1911,379,1911,5990,-3097
5010,18990520,-816,-1834,673,1737,6559,-3275
5011,18990530,-794,-1788,894,1292,6988,-3327
5012,18990540,-808,-1823,1056,820,7199,-3243
5013,18990550,-827,-1883,1205,350,7335,-3125
5014,18990560,-832,-1777,1246,-168,7385,-3013
5015,18990570,-853,-1655,1337,-431,7338,-2984
5016,18990580,-836,-1519,1520,-405,7281,-2891
5017,18990590,-766,-1466,1630,-233,7055,-2817
5018,18990587,-765,-1467,1631,-233,7055,-2741
5019,18990597,-710,-1351,1749,76,6708,-2630
5020,18990607,-677,-1349,1814,595,6307,-2596
5021,18990617,-607,-1273,1878,1071,6007,-2656
5022,18990627,-436,-1267,2076,1666,5884,-2888
5023,18990637,-339,-1195,2304,2095,5698,-3051
5024,18990647,-242,-1155,2528,2175,5261,-3090
5025,18990657,-159,-1160,2657,2015,4877,-3056
5026,18990667,-96,-1132,2733,1716,4547,-2950
5027,18990677,-25,-1126,2828,1505,4201,-2857
5028,18990687,85,-1085,2876,1227,3723,-2705
5029,18990697,223,-1050,2920,929,3306,-2599
5030,18990707,321,-958,2936,686,2843,-2529
5031,18990717,432,-780,2830,394,2279,-2415
5032,18990727,597,-700,2713,357,1807,-2210
5033,18990737,652,-706,2651,495,1328,-1893
5034,18990747,719,-727,2564,494,950,-1591
5035,18990757,717,-778,2452,406,643,-1271
5036,18990767,695,-839,2291,345,395,-967
5037,18990777,661,-903,2178,384,238,-751
5038,18990787,670,-995,2124,535,157,-617
5039,18990797,645,-1070,2049,598,3,-516
5040,18990807,651,-1099,1940,574,-128,-456
5041,18990817,664,-1144,1892,591,-214,-468
5042,18990827,665,-1167,1826,515,-326,-407
5043,18990837,669,-1172,1782,320,-449,-512
5044,18990834,670,-1172,1783,321,-450,-369
5045,18990844,635,-1160,1654,117,-553,-383
5046,18990854,675,-1172,1618,-1,-527,-431
5047,18990864,763,-1167,1615,-57,-527,-433
5048,18990874,844,-1167,1567,-161,-587,-443
5049,18990884,858,-1227,1464,-256,-718,-382
5050,18990894,878,-1220,1361,-350,-885,-282
5051,18990904,908,-1217,1252,-329,-1015,-185
5052,18990914,883,-1213,1161,-250,-1080,-109
5053,18990924,852,-1196,1070,-172,-1123,-39
5054,18990934,864,-1170,1012,-128,-1167,64
5055,18990944,880,-1207,928,-55,-1187,156
5056,18990954,907,-1276,878,-11,-1131,212
5057,18990964,985,-1312,840,62,-1069,267
5058,18990974,1009,-1408,816,168,-1099,342
5059,18990984,915,-1531,696,205,-1151,445
5060,18990994,799,-1602,584,221,-1188,542
5061,18991004,773,-1627,518,296,-1142,547
5062,18991014,718,-1644,489,399,-1032,513
5063,18991024,668,-1658,491,478,-937,508
5064,18991034,701,-1648,585,526,-831,427
5065,18991044,774,-1707,641,521,-728,372
5066,18991054,819,-1821,685,412,-623,316
5067,18991064,808,-1906,614,208,-566,238
5068,18991074,830,-1932,536,-8,-585,182
5069,18991084,798,-1952,414,-113,-592,0
5070,18991080,799,-1953,415,-112,-593,154
5071,18991090,755,-2091,336,-84,-536,110
5072,18991100,853,-2371,338,9,-446,61
5073,18991110,922,-2895,310,-83,-397,73
5074,18991120,918,-3424,79,-488,-411,265
5075,18991130,666,-3316,-342,-855,-611,604
5076,18991140,385,-2878,-399,-244,-844,557
5077,18991150,621,-2234,-68,808,-608,-420
5078,18991160,866,-1703,195,1254,8,-1257
5079,18991170,1019,-1332,554,1359,402,-1294
5080,18991180,1135,-1140,754,1338,355,-1024
5081,18991190,1078,-1070,797,1171,135,-655
5082,18991200,955,-1147,771,1129,-73,-207
5083,18991210,925,-1285,713,1115,-231,51
5084,18991220,932,-1362,642,1014,-345,116
5085,18991230,883,-1529,552,932,-476,202
5086,18991240,869,-1706,380,849,-584,340
5087,18991250,880,-1838,257,783,-584,376
5088,18991260,841,-1898,163,819,-522,357
