sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
3952,18980474,648,-1674,1093,1048,-285,9
3953,18980484,628,-1689,1086,1047,-293,-12
3954,18980494,595,-1670,1093,1052,-293,-38
3955,18980504,639,-1661,1083,1066,-287,-72
3956,18980514,622,-1652,1062,1040,-280,-93
3957,18980524,619,-1632,1068,1044,-259,-119
3958,18980534,641,-1617,1087,1069,-249,-137
3959,18980544,660,-1621,1079,1065,-262,-122
3960,18980554,630,-1635,1075,1062,-270,-113
3961,18980564,634,-1634,1087,1074,-271,-112
3962,18980574,654,-1641,1071,1054,-293,-87
3963,18980584,661,-1651,1061,1045,-314,-75
3964,18980594,640,-1660,1059,1033,-327,-65
3965,18980604,643,-1656,1059,1026,-325,-65
3966,18980614,658,-1645,1045,1024,-337,-61
3967,18980624,665,-1637,1061,1009,-338,-67
3968,18980634,644,-1640,1034,989,-350,-57
3969,18980644,657,-1631,1007,996,-342,-58
3970,18980654,678,-1630,1057,1052,-278,-98
3971,18980664,672,-1636,1077,1091,-267,-102
3972,18980674,671,-1624,1061,1078,-298,-81
3973,18980684,679,-1641,1050,1076,-322,-56
3974,18980694,651,-1654,1031,1081,-308,-63
3975,18980704,642,-1652,1060,1075,-280,-80
3976,18980714,667,-1636,1071,1058,-271,-94
3977,18980724,673,-1639,1065,1040,-288,-256
3978,18980720,673,-1640,1065,1041,-289,-89
3979,18980730,631,-1627,1054,1045,-293,-84
3980,18980740,645,-1631,1055,1068,-267,-101
3981,18980750,685,-1641,1087,1072,-257,-97
3982,18980760,664,-1640,1093,1055,-266,-110
3983,18980770,667,-1633,1095,1040,-291,-114
3984,18980780,691,-1626,1064,1024,-311,-108
3985,18980790,677,-1616,1070,996,-332,-96
3986,18980800,676,-1624,1074,992,-349,-82
3987,18980810,676,-1608,1063,982,-381,-59
3988,18980820,701,-1626,1043,958,-422,-15
3989,18980830,669,-1640,1038,951,-433,6
3990,18980840,661,-1648,1068,987,-406,-19
3991,18980850,687,-1654,1038,1025,-397,-29
3992,18980860,676,-1669,1037,1032,-394,-33
3993,18980870,640,-1704,1067,1034,-388,-45
3994,18980880,619,-1708,1073,1026,-381,-65
3995,18980890,624,-1705,1111,1017,-396,-61
3996,18980900,591,-1701,1155,1073,-447,-34
3997,18980910,555,-1712,1221,1192,-489,-19
3998,18980920,586,-1658,1289,1193,-548,-66
3999,18980930,628,-1611,1395,1185,-650,-68
4000,18980940,669,-1591,1507,1197,-792,-53
4001,18980950,736,-1595,1577,1196,-966,-44
4002,18980960,796,-1326,1677,1066,-1172,47
4003,18980970,790,-1447,1689,1027,-1540,0
4004,18980967,791,-1447,1690,1028,-1540,176
4005,18980977,646,-1505,1662,955,-1827,368
4006,18980987,589,-1447,1695,760,-2076,601
4007,18980997,555,-1522,1740,652,-2387,773
4008,18981007,508,-1579,1770,586,-2722,951
4009,18981017,517,-1620,1765,366,-3175,1258
4010,18981027,523,-1660,1744,146,-3712,1616
4011,18981037,424,-1656,1687,-158,-4306,1983
4012,18981047,292,-1571,1549,-639,-4877,2195
4013,18981057,237,-1496,1306,-1185,-5203,2207
4014,18981067,197,-1375,1018,-1683,-5358,2193
4015,18981077,89,-1357,642,-1953,-5329,2128
4016,18981087,3,-1344,131,-1995,-4907,2055
4017,18981097,79,-1483,-3,-1473,-3876,1720
4018,18981107,128,-1673,166,-726,-2787,1431
4019,18981117,101,-1992,195,-374,-2215,1309
4020,18981127,173,-2141,187,-408,-2137,1162
4021,18981137,184,-2172,112,-593,-2280,966
4022,18981147,194,-2205,19,-846,-2448,811
4023,18981157,267,-2114,-92,-1082,-2562,628
4024,18981167,310,-1974,-334,-1419,-2739,498
4025,18981177,252,-1844,-604,-1524,-2716,451
4026,18981187,319,-1792,-701,-1309,-2168,157
4027,18981197,474,-1739,-758,-1069,-1527,-276
4028,18981207,525,-1731,-774,-1113,-1147,-526
4029,18981217,525,-1720,-788,-1195,-954,-768
4030,18981213,525,-1721,-788,-1194,-955,-513
4031,18981223,542,-1728,-762,-1222,-963,-431
4032,18981233,580,-1652,-798,-1208,-1058,-387
4033,18981243,586,-1630,-819,-1031,-1213,-263
4034,18981253,525,-1666,-862,-827,-1425,-55
4035,18981263,575,-1563,-921,-750,-1667,170
4036,18981273,572,-1459,-1058,-758,-1901,349
4037,18981283,496,-1458,-1151,-660,-1943,545
4038,18981293,434,-1585,-1225,-514,-1823,737
4039,18981303,373,-1694,-1287,-507,-1622,828
4040,18981313,349,-1703,-1305,-555,-1457,787
4041,18981323,268,-1770,-1387,-591,-1350,747
4042,18981333,249,-1771,-1439,-652,-1310,783
4043,18981343,203,-1678,-1464,-689,-1270,784
4044,18981353,156,-1510,-1465,-517,-1204,902
