sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
11440,19051515,-3062,-4559,7613,-4702,17586,1480
11441,19051525,-2296,-5881,7012,-2618,10653,-2489
11442,19051535,-2067,-5058,5785,117,1132,-1985
11443,19051545,-1995,-3114,5870,4051,-7790,265
11444,19051555,-1504,-2014,5488,7849,-12733,642
11445,19051565,-1482,-1847,4925,9851,-14815,1012
11446,19051575,-2330,-2409,4209,10454,-16397,2166
11447,19051585,-3245,-2365,3198,8947,-17785,2748
11448,19051595,-4253,-1750,2275,6616,-18754,3020
11449,19051605,-5376,-2519,1370,4653,-18741,3051
11450,19051615,-5884,-2928,-1739,1700,-18232,3456
11451,19051625,-4630,-6725,-6915,47,-16766,1968
11452,19051635,-3756,-7014,-10445,-1016,-14085,949
11453,19051645,-3676,-5818,-10798,-1464,-10483,-1392
11454,19051655,-3289,-3921,-9022,1603,-3786,-4027
11455,19051665,-2535,-1734,-6144,2563,3990,-7010
11456,19051675,-2148,-348,-3919,2058,8700,-7968
11457,19051685,-1681,346,-2521,581,10746,-6589
11458,19051695,-1479,111,-1447,-757,12186,-4215
11459,19051705,-2164,-278,155,-2648,13471,-1448
11460,19051715,-3069,-844,1899,-4604,15542,508
11461,19051725,-3908,-960,3411,-6397,17940,2064
11462,19051735,-4511,-1423,4729,-7371,19684,3063
11463,19051745,-4538,-2872,6581,-7446,19870,3594
11464,19051755,-3842,-4038,8519,-6438,18529,2193
11465,19051765,-2190,-5226,8561,-4687,14070,-2305
11466,19051762,-2190,-5226,8561,-4687,14070,-2216
11467,19051772,-1875,-5320,6176,-3924,5152,-2821
11468,19051782,-2218,-3816,5436,226,-4947,34
11469,19051792,-1740,-2291,5358,5436,-11434,1419
11470,19051802,-1078,-1494,4477,7952,-14249,904
11471,19051812,-1657,-1967,3658,8758,-15685,1830
11472,19051822,-2524,-3051,2486,7642,-16768,2767
11473,19051832,-3092,-3039,1229,5306,-17607,3102
11474,19051842,-2861,-2926,-61,2977,-17944,2362
11475,19051852,-3070,-3377,-2603,955,-16818,1353
11476,19051862,-2293,-4111,-5417,-751,-14113,-482
11477,19051872,-1631,-4358,-7915,-2251,-9385,-2077
11478,19051882,-1691,-1784,-7827,-2917,-3843,-2225
11479,19051892,-205,-1109,-5458,92,1734,-3140
11480,19051902,182,-391,-3556,-23,6008,-2708
11481,19051912,194,-433,-2369,-1365,7877,-952
11482,19051922,228,-852,-1794,-2628,8607,641
11483,19051932,36,-1187,-1314,-4105,8668,1917
11484,19051942,-304,-1531,-736,-4970,8808,2803
11485,19051952,-571,-1786,-45,-5218,9314,3183
11486,19051962,-616,-1952,641,-5035,10054,2994
11487,19051972,-620,-2128,1184,-4564,10566,2614
11488,19051982,-596,-2508,1568,-3757,10359,2140
11489,19051992,-504,-2753,1799,-2798,9419,1488
11490,19052002,-326,-2930,1969,-2049,7890,446
11491,19052012,-148,-2862,1833,-1679,5968,-768
11492,19052008,-148,-2862,1834,-1679,5967,-656
11493,19052018,-48,-2558,1353,-1768,3708,-1484
