sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
12298,19059655,-2794,-2636,-5167,-542,-9550,-1755
12299,19059665,-2163,-1591,-5462,-2715,-5695,-3118
12300,19059675,-1711,-417,-4926,-2838,822,-4188
12301,19059685,-1533,348,-3314,-1580,6713,-3568
12302,19059695,-1445,581,-1442,-317,11149,-1912
12303,19059705,-1919,305,69,-446,13849,355
12304,19059715,-2957,-242,1408,-1641,15713,3020
12305,19059725,-3940,-506,2888,-3137,17592,5180
12306,19059735,-4553,-860,4744,-3830,19263,6448
12307,19059745,-4390,-1969,7324,-2644,19179,5639
12308,19059755,-3821,-3188,8575,-1419,15683,2801
12309,19059765,-3302,-3019,7711,-3410,8288,959
12310,19059775,-3948,-3879,5505,-3134,-134,848
12311,19059785,-4817,-4320,5014,482,-7640,2603
12312,19059795,-4293,-3438,4117,4312,-11558,306
12313,19059805,-3980,-2346,2751,5287,-13485,-1784
12314,19059815,-3819,-1583,1619,5116,-14340,-2490
12315,19059825,-3622,-1440,823,4710,-14654,-2427
12316,19059835,-3526,-1512,252,4291,-14410,-2329
12317,19059845,-3451,-1943,-512,4107,-13591,-2110
12318,19059855,-3207,-2478,-1797,3877,-12567,-1751
12319,19059865,-2851,-2855,-3041,2441,-11566,-1759
12320,19059875,-2594,-2758,-4195,-161,-9839,-2407
12321,19059885,-2425,-1877,-5283,-2711,-6661,-3330
12322,19059895,-1765,-677,-5034,-3176,-1216,-4278
12323,19059905,-1407,-25,-3786,-1577,4928,-4098
12324,19059902,-1407,-25,-3785,-1576,4928,-4048
12325,19059912,-1163,404,-2286,-618,9584,-2682
12326,19059922,-1363,390,-1153,-1179,12318,-884
12327,19059932,-1895,-58,-27,-2126,14078,1249
12328,19059942,-2805,-682,1053,-3181,15396,3344
12329,19059952,-3740,-1110,2082,-4261,16561,5093
12330,19059962,-4468,-1581,2901,-5071,17515,6243
12331,19059972,-4654,-2140,3728,-5314,17404,6180
12332,19059982,-4474,-3140,4914,-4172,15394,4687
12333,19059992,-4252,-3727,6069,-1900,11095,2493
12334,19060002,-3630,-4297,6188,-432,5296,-93
12335,19060012,-3787,-3276,4323,444,-1991,-1245
12336,19060022,-4015,-2681,3737,2285,-8346,-650
12337,19060032,-4036,-2251,2989,4797,-12314,-552
12338,19060042,-3875,-1960,2306,5738,-13844,-1125
12339,19060052,-3690,-1881,1803,6170,-14142,-1317
12340,19060062,-3392,-1778,1396,5613,-13791,-1494
12341,19060072,-3134,-1776,978,4558,-13134,-1696
12342,19060082,-2862,-1947,496,3955,-12258,-1829
12343,19060092,-2540,-1763,-16,3308,-11359,-1810
12344,19060102,-2087,-1579,-546,2435,-10466,-1680
12345,19060112,-1727,-1581,-896,1638,-9339,-1224
12346,19060122,-1525,-1665,-1146,685,-7924,-583
12347,19060132,-1217,-1839,-1101,-65,-6306,33
12348,19060142,-891,-1870,-783,-354,-4376,305
12349,19060152,-611,-1908,-265,-328,-2309,0
12350,19060149,-611,-1908,-264,-328,-2309,110
12351,19060159,-343,-1865,403,-210,-188,-273
12352,19060169,-34,-1743,1212,-258,1561,-620
12353,19060179,198,-1612,1843,-576,2608,-841
12354,19060189,329,-1540,2464,-1040,2931,-867
12355,19060199,495,-1602,3060,-1253,2736,-602
12356,19060209,526,-1706,3286,-1386,2001,-188
12357,19060219,475,-1811,3128,-1598,1072,148
12358,19060229,429,-1960,2852,-1637,231,378
12359,19060239,372,-2073,2494,-1507,-399,478
12360,19060249,405,-2009,2221,-1435,-721,431
12361,19060259,439,-2015,1995,-1445,-666,341
12362,19060269,364,-2031,1624,-1653,-429,349
12363,19060279,308,-2003,1263,-1967,-266,361
12364,19060289,261,-1888,1001,-2224,-134,252
12365,19060299,229,-1780,800,-2469,112,33
12366,19060309,194,-1653,612,-2714,490,-151
12367,19060319,97,-1586,467,-2956,952,-270
12368,19060329,42,-1477,278,-3164,1630,-333
12369,19060339,-63,-1469,119,-3202,2604,-416
12370,19060349,-129,-1531,-59,-3073,3689,-411
12371,19060359,-106,-1512,-47,-2940,4663,-524
12372,19060369,51,-1431,92,-2897,5410,-871
12373,19060379,161,-1363,102,-3136,5669,-1084
12374,19060389,236,-1276,70,-3461,5665,-1134
12375,19060399,286,-1214,50,-3534,5681,-1537
12376,19060395,287,-1215,50,-3533,5680,-1297
12377,19060405,355,-1225,148,-3406,5656,-1548
12378,19060415,386,-1259,200,-3345,5501,-1818
12379,19060425,422,-1337,273,-3251,5303,-2116
12380,19060435,436,-1227,220,-3190,5000,-2560
12381,19060445,488,-1083,115,-2909,4636,-3147
12382,19060455,548,-970,148,-2214,4274,-3686
12383,19060465,635,-812,223,-1491,3603,-3886
12384,19060475,676,-753,98,-1155,2706,-3772
12385,19060485,745,-655,-72,-1117,1795,-3354
12386,19060495,759,-539,-328,-1276,945,-2917
12387,19060505,633,-555,-690,-1341,338,-2387
12388,19060515,550,-736,-1114,-1189,42,-1816
12389,19060525,512,-975,-1428,-867,-154,-1308
12390,19060535,417,-1183,-1464,-403,-451,-930
12391,19060545,327,-1298,-1411,-137,-633,-755
12392,19060555,312,-1299,-1349,-170,-636,-786
12393,19060565,370,-1188,-1294,-248,-595,-835
12394,19060575,346,-1122,-1272,-364,-692,-751
12395,19060585,266,-1041,-1279,-357,-880,-482
12396,19060595,185,-1117,-1341,-330,-1041,-153
12397,19060605,91,-1311,-1559,-313,-1065,232
12398,19060615,-50,-1680,-1723,-69,-1008,746
12399,19060625,-169,-2000,-1780,405,-896,1109
12400,19060635,-267,-2221,-1726,783,-842,1081
12401,19060645,-290,-2212,-1683,884,-755,512
12402,19060642,-290,-2213,-1683,885,-755,687
12403,19060652,-230,-2103,-1654,878,-717,216
12404,19060662,-91,-1931,-1582,876,-733,-104
12405,19060672,-40,-1805,-1546,920,-682,-273
12406,19060682,44,-1617,-1479,754,-522,-399
12407,19060692,179,-1444,-1348,509,-281,-541
12408,19060702,288,-1277,-1335,273,-163,-622
12409,19060712,293,-1216,-1367,187,-212,-570
12410,19060722,356,-1076,-1355,256,-246,-399
12411,19060732,399,-940,-1196,475,-372,-98
12412,19060742,360,-849,-1069,776,-513,196
12413,19060752,397,-442,-923,754,-698,514
12414,19060762,207,-209,-777,836,-1099,1558
12415,19060772,265,-2319,-766,1478,-1195,2684
12416,19060782,-1816,-3997,-1994,1224,-1369,3927
12417,19060792,-1528,-2054,-3166,-5016,-2299,1889
12418,19060802,500,-947,-2117,51,-334,-2377
12419,19060812,455,-1658,-1141,1993,419,-883
12420,19060822,-332,-2007,-1653,1335,-533,1467
12421,19060832,-175,-1734,-2030,1158,-883,1125
12422,19060842,99,-1500,-1847,1646,-356,365
12423,19060852,-80,106,-1823,1781,78,369
12424,19060862,65,-2718,-1373,2439,150,358
12425,19060872,-289,-1910,-1793,1538,222,163
12426,19060882,-164,-1650,-2082,1309,-82,-657
12427,19060892,-192,-1328,-2018,1703,91,-1281
12428,19060889,-192,-1329,-2018,1703,91,-1087
