sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
13156,19067795,-4839,-198,1396,7555,-16156,-6641
13157,19067805,-4663,293,745,8530,-17438,-5415
13158,19067815,-5046,210,122,9121,-18806,-4081
13159,19067825,-5638,158,-1054,9493,-18820,-2889
13160,19067835,-5261,-384,-2623,10112,-17754,-1714
13161,19067845,-5160,-4757,-4369,10025,-16247,-140
13162,19067855,-4100,-5753,-7798,4887,-14632,2051
13163,19067865,-3793,-6055,-10298,1375,-12019,1617
13164,19067875,-3165,-6038,-9502,2820,-6884,-636
13165,19067885,-2759,-4527,-7117,5124,613,-4584
13166,19067895,-2585,-1610,-4806,2848,5522,-8714
13167,19067905,-2646,542,-3083,333,8674,-9976
13168,19067915,-2860,1526,-1509,-1213,10970,-8794
13169,19067925,-4307,1593,119,-2136,13043,-5651
13170,19067935,-7986,280,4112,-4289,15690,-1009
13171,19067945,-8279,1114,9373,-7812,19692,316
13172,19067955,-5853,-286,11319,-12140,24244,480
13173,19067965,-4973,-1944,10236,-16699,22177,2287
13174,19067975,-5281,-3146,6281,-18193,16439,3383
13175,19067985,-3764,-3963,2830,-18188,8127,2596
13176,19067995,-9110,-8206,2116,-9935,-975,6622
13177,19068005,-6339,-6391,3765,3008,-7626,2890
13178,19068015,-5930,-2944,1798,4567,-12311,-3096
13179,19068025,-5294,-995,960,5853,-14230,-5274
13180,19068035,-4931,-587,833,7080,-15432,-4933
13181,19068045,-4937,-114,298,6610,-16631,-3842
13182,19068042,-4936,-115,298,6611,-16631,-3823
13183,19068052,-5052,-78,-233,6047,-16965,-3182
13184,19068062,-4868,-151,-1112,5431,-16486,-2298
13185,19068072,-4320,-856,-2194,5118,-15558,-1491
13186,19068082,-4295,-2423,-3456,3750,-14589,481
13187,19068092,-3876,-4029,-5277,1336,-13289,2450
13188,19068102,-3936,-4666,-6187,-1271,-12267,2723
13189,19068112,-3694,-2963,-6145,-3927,-9440,808
13190,19068122,-2751,-1771,-4985,-4485,-2702,-2286
13191,19068132,-2241,-945,-2719,-3538,5456,-4059
13192,19068142,-2494,-996,-726,-2385,11472,-2632
13193,19068152,-3209,-1441,639,-1272,14572,-117
13194,19068162,-4248,-1533,1948,-163,16292,1390
13195,19068172,-5088,-1638,3292,1574,17357,1281
13196,19068182,-5574,-2325,4119,3215,17293,-103
13197,19068192,-5499,-2768,4793,3181,15887,-1741
13198,19068202,-5004,-2698,5023,1951,14046,-3218
13199,19068212,-4586,-2807,4780,1677,11518,-4555
13200,19068222,-4026,-2680,4219,2111,8343,-6048
13201,19068232,-3193,-1907,3632,2456,5157,-7275
13202,19068242,-2261,-1117,3187,3184,2329,-8310
13203,19068252,-1306,-666,2728,3467,568,-8449
13204,19068262,-782,-504,2250,3044,-505,-7571
13205,19068272,-473,-369,1835,2420,-764,-6692
13206,19068282,-212,-411,1707,1997,-360,-6148
13207,19068292,-179,-613,1755,1692,98,-5891
13208,19068289,-179,-613,1756,1693,98,-5845
13209,19068299,-254,-704,1698,1084,258,-5415
13210,19068309,-187,-798,1767,567,378,-5168
13211,19068319,75,-910,1898,124,415,-4953
13212,19068329,229,-979,1840,-520,121,-4502
