sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,15902201,-28,720,-1867,234,-415,-349
1,15902211,-133,773,-1882,341,-714,-452
2,15902221,-205,834,-1870,555,-846,-542
3,15902231,-183,841,-1921,764,-745,-597
4,15902241,-241,770,-1876,963,-641,-627
5,15902251,-264,763,-1896,1016,-525,-612
6,15902261,-211,701,-1860,979,-487,-582
7,15902271,-181,699,-1817,848,-563,-516
8,15902281,-128,686,-1757,729,-652,-555
9,15902291,-73,546,-1574,605,-734,-662
10,15902301,-123,635,-1769,416,-961,-894
11,15902311,-301,717,-1920,286,-1092,-1002
12,15902321,-462,780,-1985,238,-1191,-1012
13,15902331,-559,920,-2025,372,-958,-898
14,15902341,-385,795,-1875,310,-900,-799
15,15902351,-418,686,-1809,358,-881,-759
16,15902361,-313,710,-1788,253,-777,-743
17,15902371,-214,715,-1775,209,-724,-726
18,15902381,-304,727,-1771,184,-778,-662
19,15902391,-279,709,-1772,141,-827,-630
20,15902401,-361,675,-1770,118,-929,-623
21,15902411,-485,746,-1859,51,-991,-621
22,15902421,-649,812,-1938,47,-966,-610
23,15902431,-575,707,-1808,239,-784,-615
24,15902441,-523,725,-1827,274,-678,-645
25,15902451,-530,700,-1758,324,-705,-768
26,15902448,-530,699,-1758,324,-706,-652
27,15902458,-546,765,-1823,247,-706,-672
28,15902468,-529,713,-1796,233,-736,-600
29,15902478,-485,750,-1770,118,-784,-499
30,15902488,-491,703,-1795,-44,-857,-441
31,15902498,-508,827,-1768,-148,-863,-418
32,15902508,-527,759,-1733,-77,-850,-419
33,15902518,-669,819,-1821,-5,-898,-460
34,15902528,-671,839,-1781,128,-785,-514
35,15902538,-540,784,-1781,219,-665,-509
36,15902548,-464,686,-1710,312,-623,-468
37,15902558,-596,761,-1783,151,-648,-381
38,15902568,-615,739,-1720,117,-708,-293
39,15902578,-545,802,-1770,14,-725,-253
40,15902588,-618,775,-1755,-65,-759,-261
41,15902598,-799,875,-1839,-29,-743,-304
42,15902608,-836,957,-1849,112,-573,-275
43,15902618,-834,879,-1778,373,-386,-203
44,15902628,-468,681,-1618,570,-300,-158
45,15902638,-566,706,-1679,280,-435,-151
46,15902648,-639,774,-1675,146,-509,-158
47,15902658,-760,887,-1799,99,-553,-192
48,15902668,-724,828,-1746,175,-468,-167
49,15902678,-815,834,-1800,246,-380,-123
50,15902688,-771,856,-1760,360,-251,-84
51,15902698,-658,765,-1676,458,-97,-256
52,15902694,-657,765,-1676,458,-98,-9
53,15902704,-576,763,-1689,412,-103,63
54,15902714,-547,755,-1656,316,-168,71
55,15902724,-658,815,-1703,175,-289,21
56,15902734,-604,748,-1649,234,-330,10
57,15902744,-687,829,-1741,258,-414,-64
58,15902754,-720,846,-1722,333,-366,-136
59,15902764,-747,782,-1702,379,-323,-142
60,15902774,-666,781,-1666,358,-338,-102
61,15902784,-706,790,-1717,246,-345,-45
62,15902794,-738,826,-1689,125,-358,33
63,15902804,-710,852,-1701,52,-355,115
64,15902814,-672,843,-1656,15,-345,164
65,15902824,-722,917,-1715,-13,-392,184
66,15902834,-731,939,-1696,23,-405,197
67,15902844,-752,950,-1699,92,-373,219
68,15902854,-771,938,-1711,195,-320,241
69,15902864,-687,886,-1637,268,-256,237
70,15902874,-571,876,-1627,193,-292,183
71,15902884,-697,954,-1659,112,-392,27
72,15902894,-764,993,-1689,163,-400,-73
73,15902904,-694,981,-1681,240,-346,-85
74,15902914,-692,971,-1695,337,-337,-65
75,15902924,-730,1050,-1733,457,-318,-25
76,15902934,-823,1101,-1788,636,-233,44
77,15902944,-874,1096,-1825,978,-84,0
78,15902941,-874,1096,-1825,979,-85,162
79,15902951,-580,940,-1697,1467,45,378
80,15902961,-574,892,-1806,1518,-20,524
81,15902971,-552,825,-1712,1656,-41,621
82,15902981,-330,662,-1578,1568,-132,679
83,15902991,-389,761,-1659,956,-310,696
84,15903001,-495,771,-1702,658,-347,742
85,15903011,-553,764,-1712,467,-358,794
86,15903021,-740,782,-1759,283,-331,957
87,15903031,-908,822,-1820,154,-169,1149
88,15903041,-914,848,-1867,147,178,1314
89,15903051,-1461,3044,-3740,197,515,1370
90,15903061,-350,780,-1569,277,1699,1475
91,15903071,-544,136,-2036,368,913,1500
92,15903081,-461,893,-1653,377,488,823
93,15903091,-1083,1495,-941,152,361,537
94,15903101,-435,1104,-1513,-11,85,492
95,15903111,-340,1267,-1583,442,-540,596
96,15903121,-418,1497,-1616,220,235,822
97,15903131,-738,192,-2010,1293,-92,632
98,15903141,13,832,-1496,2539,831,-514
99,15903151,-338,528,-1565,2099,182,291
100,15903161,-246,780,-1594,1627,-58,-155
101,15903171,-226,758,-1674,1464,-408,-466
102,15903181,-297,703,-1680,1284,-652,-547
103,15903191,-286,738,-1671,1191,-761,-768
104,15903188,-285,738,-1671,1191,-762,-622
105,15903198,-305,686,-1718,1092,-871,-646
106,15903208,-393,696,-1744,1012,-905,-602
107,15903218,-381,727,-1721,966,-877,-607
108,15903228,-328,789,-1651,926,-791,-478
109,15903238,-389,690,-1547,979,-708,-356
110,15903248,-405,919,-1700,1044,-689,-415
111,15903258,-463,1189,-1867,1259,-670,-654
112,15903268,-251,827,-1704,1917,-383,-907
113,15903278,-150,824,-1551,2353,-434,-1075
114,15903288,-409,718,-1672,2221,-531,-1132
115,15903298,-477,1199,-1867,1960,-762,-1253
116,15903308,-620,1112,-1784,2118,-674,-1050
117,15903318,-700,1333,-1662,2213,-622,-892
118,15903328,-875,1361,-1895,2140,-833,-576
119,15903338,-1027,1625,-1898,2167,-769,-261
120,15903348,-1019,1749,-1857,2365,-631,86
121,15903358,-1077,1898,-1824,2594,-345,289
122,15903368,-1109,1964,-1757,2477,-226,864
123,15903378,-1105,1840,-1729,2428,-170,1185
124,15903388,-1186,1949,-1858,2408,-147,1455
125,15903398,-1040,1736,-1792,2675,133,1744
126,15903408,-907,1501,-1685,3067,406,1946
127,15903418,-896,1456,-1791,3389,555,2115
128,15903428,-690,1281,-1688,3781,833,2415
129,15903438,-511,932,-1584,4332,971,2561
130,15903435,-511,932,-1584,4333,971,2735
131,15903445,-536,823,-1651,4665,844,3100
132,15903455,-532,508,-1664,4920,871,3538
133,15903465,-375,-49,-1554,5470,998,3964
134,15903475,-415,-571,-1371,5735,959,4245
135,15903485,-188,-1012,-1249,5694,646,4356
136,15903495,-140,-1418,-1192,5231,253,4313
137,15903505,-70,-1707,-1132,4658,-535,4201
138,15903515,46,-2216,-1078,4150,-1067,4125
139,15903525,-41,-2843,-1157,3590,-1680,4017
140,15903535,13,-3907,-1402,2838,-2162,3670
141,15903545,-381,-4875,-1540,1873,-2698,2832
142,15903555,-485,-4846,-1674,345,-2842,1377
143,15903565,-651,-4582,-1522,-663,-2731,-174
144,15903575,-732,-4281,-1340,-1126,-2841,-1918
145,15903585,-869,-3856,-1206,-1381,-3143,-3789
146,15903595,-905,-3560,-1090,-996,-3365,-5841
147,15903605,-944,-3240,-1159,-592,-3773,-7758
148,15903615,-906,-2943,-1176,-262,-3865,-9065
149,15903625,-1016,-2812,-1021,142,-3802,-9657
150,15903635,-1139,-2754,-886,314,-3838,-9902
151,15903645,-1347,-2539,-730,-4,-3876,-9982
152,15903655,-1875,-2284,-645,-550,-4003,-9825
153,15903665,-2453,-1946,-563,-1254,-4082,-9636
154,15903675,-3079,-1297,-654,-1892,-4131,-9574
155,15903685,-3536,-614,-892,-2479,-3967,-9476
156,15903681,-3535,-614,-892,-2479,-3968,-9389
157,15903691,-4017,301,-1173,-2726,-3749,-9017
158,15903701,-4428,1457,-1707,-2466,-3233,-8541
159,15903711,-4543,2102,-2269,-1585,-2509,-7934
160,15903721,-4544,2388,-2668,-782,-1766,-6883
161,15903731,-4551,2794,-2921,-486,-1087,-5185
162,15903741,-4290,2735,-2801,-29,-33,-3359
163,15903751,-3857,2203,-2265,716,906,-1599
164,15903761,-3549,1821,-1954,1098,1449,-201
165,15903771,-3165,1609,-1818,1184,1727,696
166,15903781,-2936,1578,-1806,1289,2033,1391
167,15903791,-2678,1524,-1768,1638,2593,1901
168,15903801,-2369,1234,-1621,2173,3212,2269
169,15903811,-2024,1165,-1461,2566,3821,2557
170,15903821,-1804,1169,-1262,2797,4414,2875
171,15903831,-1497,944,-992,3162,4930,3258
172,15903841,-1079,708,-661,3468,5275,3802
173,15903851,-751,338,-519,3586,5334,4788
174,15903861,-716,-259,-337,3534,5187,6406
175,15903871,-647,-1089,-95,3393,4848,8192
176,15903881,-536,-1842,-2,2771,4227,9809
177,15903891,-559,-2479,-106,1782,3341,11162
178,15903901,-934,-2915,-387,766,2315,12287
179,15903911,-1236,-3689,-601,266,1512,12772
180,15903921,-1349,-4524,-857,-82,1011,12468
181,15903931,-1398,-5429,-1286,-697,573,11781
182,15903928,-1398,-5430,-1286,-696,573,11809
183,15903938,-1707,-6380,-1911,-1606,53,10714
184,15903948,-1792,-6406,-2277,-2841,-191,8822
185,15903958,-1499,-5852,-2042,-3645,149,6136
186,15903968,-1204,-5173,-1649,-3542,109,2816
187,15903978,-986,-4245,-1364,-2857,-355,-1044
188,15903988,-771,-3365,-1299,-1657,-1058,-4946
189,15903998,-673,-2635,-1319,-30,-1667,-8093
190,15904008,-527,-2423,-1347,1796,-1895,-10187
191,15904018,-343,-2468,-1294,3371,-2012,-11301
192,15904028,-231,-2862,-1147,4473,-1987,-11819
193,15904038,-484,-2858,-1115,4635,-2227,-11840
194,15904048,-1151,-2812,-1016,4196,-2531,-11547
195,15904058,-1800,-1997,-1243,3139,-2965,-11455
196,15904068,-2323,-1192,-1605,1849,-3270,-11105
197,15904078,-3055,-463,-2051,1040,-3458,-10231
198,15904088,-3437,912,-2568,73,-3224,-8946
199,15904098,-3253,1862,-2787,-461,-2426,-7283
200,15904108,-3143,2150,-2966,-456,-1818,-5024
201,15904118,-3005,2157,-3020,-376,-1386,-2638
202,15904128,-2997,2150,-3044,-428,-969,-477
203,15904138,-3152,2069,-3097,-423,-518,1277
204,15904148,-3143,2019,-3114,-425,-31,2357
205,15904158,-3048,1978,-3013,-268,492,2888
206,15904168,-2911,2230,-2933,-2,1013,2954
207,15904178,-2651,2443,-2684,621,1733,2817
208,15904175,-2650,2443,-2683,622,1732,2885
209,15904185,-2448,2376,-2366,1467,2490,3129
210,15904195,-2208,2038,-1991,2256,3213,3717
211,15904205,-1954,1499,-1556,2851,3724,4373
212,15904215,-1643,968,-1258,3105,3844,5007
213,15904225,-1458,274,-990,2918,3751,6033
214,15904235,-1373,-541,-754,2504,3609,7331
215,15904245,-1408,-1350,-657,1800,3271,8667
216,15904255,-1530,-1957,-718,964,2836,9880
217,15904265,-1741,-2593,-740,396,2479,10678
218,15904275,-1747,-3294,-698,384,2259,10682
219,15904285,-1620,-4221,-626,502,2038,10372
220,15904295,-1299,-5316,-683,495,1704,9966
221,15904305,-1129,-6239,-945,-3,1238,9652
222,15904315,-1339,-6850,-1298,-822,662,9180
223,15904325,-1564,-6657,-1557,-1746,254,8006
224,15904335,-1712,-6027,-1726,-2330,264,6130
225,15904345,-1959,-5304,-1804,-2332,174,3699
226,15904355,-1814,-4747,-1691,-1658,108,646
227,15904365,-1341,-4194,-1398,-651,-35,-2634
228,15904375,-883,-3831,-991,400,-142,-5239
229,15904385,-495,-3669,-553,1366,-346,-7133
230,15904395,-304,-3413,-357,1668,-923,-8424
231,15904405,-214,-3208,-176,1643,-1668,-9308
232,15904415,-414,-2894,-134,1319,-2496,-9930
233,15904425,-605,-2291,-84,619,-3213,-10245
234,15904421,-605,-2291,-83,619,-3214,-10205
235,15904431,-973,-1519,-6,-226,-3835,-10072
236,15904441,-1517,-407,-486,-1029,-4391,-9573
237,15904451,-2520,338,-1137,-1511,-4607,-8320
238,15904461,-3354,1234,-1983,-1329,-4469,-7161
239,15904471,-3526,2047,-2559,-990,-3687,-6499
240,15904481,-3541,2754,-2972,-744,-2854,-5627
241,15904491,-3413,3327,-3237,-813,-2113,-4344
242,15904501,-3417,3622,-3520,-885,-1508,-2856
243,15904511,-3370,3791,-3774,-1027,-1049,-1546
244,15904521,-3289,3967,-3901,-1167,-428,-326
245,15904531,-2999,3982,-3789,-1030,482,878
246,15904541,-2675,3681,-3446,-373,1465,1884
247,15904551,-2376,3232,-2968,188,2323,2753
248,15904561,-1943,2724,-2425,875,2931,3242
249,15904571,-1582,2224,-1985,1513,3278,3488
250,15904581,-1268,1797,-1609,2081,3566,3716
251,15904591,-1055,1350,-1227,2443,3830,4183
252,15904601,-845,758,-849,2463,3996,4956
253,15904611,-629,79,-500,2185,3932,5884
254,15904621,-497,-556,-281,1450,3600,6989
255,15904631,-321,-1270,-80,572,2998,8164
256,15904641,-211,-1909,8,-439,2169,9284
257,15904651,12,-2394,48,-1546,1290,10173
258,15904661,37,-2915,117,-2505,381,10947
259,15904671,-231,-3315,34,-3498,-599,11525
260,15904668,-231,-3315,35,-3497,-600,11649
261,15904678,-732,-3813,-202,-4544,-1563,12025
262,15904688,-1181,-4376,-417,-5388,-2463,11654
263,15904698,-1958,-4467,-841,-6425,-3426,10528
264,15904708,-2671,-4426,-1294,-7290,-4304,8309
265,15904718,-3438,-4031,-1644,-7868,-5057,4941
266,15904728,-4178,-3553,-1973,-7771,-5454,1075
267,15904738,-4465,-2952,-2113,-7071,-5011,-2336
268,15904748,-4304,-2286,-1874,-6268,-3822,-4903
269,15904758,-4088,-1688,-1567,-5555,-2676,-6706
270,15904768,-4016,-970,-1563,-4796,-1761,-8112
271,15904778,-3959,-610,-1627,-4041,-950,-9358
272,15904788,-3901,-529,-1401,-3181,-182,-10481
273,15904798,-3997,-317,-992,-2806,710,-11267
274,15904808,-4350,-66,-628,-2727,1448,-11725
275,15904818,-4813,749,-488,-2983,1781,-12165
276,15904828,-5259,1909,-509,-3322,1912,-12565
277,15904838,-5468,3163,-833,-3108,2146,-12535
278,15904848,-5690,3865,-1350,-2403,2275,-12107
279,15904858,-6072,4774,-2213,-1958,2276,-10950
280,15904868,-6073,5345,-2747,-1236,2982,-9329
281,15904878,-5617,5351,-2489,-2,4171,-7202
282,15904888,-4643,4994,-1965,480,5229,-4911
283,15904898,-4000,4696,-1742,276,5445,-2537
284,15904908,-3401,4363,-1660,82,5340,-278
285,15904918,-2975,3983,-1655,198,5127,1793
286,15904915,-2974,3983,-1655,199,5127,1841
287,15904925,-2711,3704,-1701,50,5124,4007
