sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,16786919,-23,-1263,-1574,431,-192,-109
1,16786929,-12,-1265,-1573,439,-196,-103
2,16786939,-8,-1244,-1587,448,-194,-98
3,16786949,-19,-1254,-1584,475,-189,-84
4,16786959,-3,-1245,-1571,480,-189,-81
5,16786969,-4,-1248,-1562,485,-188,-76
6,16786979,-24,-1253,-1577,481,-195,-65
7,16786989,-21,-1234,-1583,474,-201,-64
8,16786999,-3,-1261,-1584,481,-200,-54
9,16787009,-16,-1252,-1590,496,-196,-48
10,16787019,-24,-1241,-1579,516,-193,-28
11,16787029,-7,-1255,-1580,508,-199,-36
12,16787039,-7,-1258,-1572,522,-193,-28
13,16787049,-34,-1249,-1565,525,-192,-27
14,16787059,-33,-1252,-1586,518,-191,-32
15,16787069,2,-1242,-1578,520,-187,-30
16,16787079,-31,-1244,-1594,534,-178,-34
17,16787089,-12,-1253,-1576,536,-175,-40
18,16787099,-25,-1243,-1571,557,-176,-17
19,16787109,-13,-1252,-1588,544,-183,-15
20,16787119,-17,-1247,-1572,529,-184,-29
21,16787129,-24,-1259,-1571,545,-174,-16
22,16787139,-18,-1251,-1571,549,-175,-26
23,16787149,-15,-1249,-1575,537,-178,-32
24,16787159,-36,-1254,-1568,542,-178,-27
25,16787169,-28,-1251,-1578,535,-177,-256
26,16787165,-27,-1251,-1578,536,-177,-33
27,16787175,-1,-1266,-1581,538,-173,-41
28,16787185,-29,-1259,-1579,535,-176,-42
29,16787195,-24,-1246,-1584,519,-182,-45
30,16787205,-13,-1250,-1566,520,-179,-43
31,16787215,-28,-1262,-1571,535,-176,-35
32,16787225,-33,-1262,-1575,526,-181,-45
33,16787235,-14,-1251,-1566,526,-184,-34
34,16787245,-12,-1261,-1571,520,-181,-40
35,16787255,-24,-1252,-1577,520,-177,-47
36,16787265,-17,-1253,-1584,520,-178,-48
37,16787275,-10,-1263,-1586,530,-170,-40
38,16787285,-18,-1269,-1569,538,-168,-37
39,16787295,-29,-1265,-1568,523,-178,-38
40,16787305,-17,-1253,-1580,516,-183,-45
41,16787315,-17,-1262,-1569,514,-183,-44
42,16787325,-20,-1252,-1582,521,-177,-48
43,16787335,-26,-1263,-1558,521,-180,-42
44,16787345,-16,-1238,-1578,517,-180,-42
45,16787355,-3,-1259,-1561,525,-177,-43
46,16787365,-28,-1264,-1562,535,-176,-34
47,16787375,-16,-1256,-1561,518,-179,-40
48,16787385,-4,-1251,-1569,522,-180,-36
49,16787395,-29,-1263,-1577,522,-185,-37
50,16787405,-27,-1268,-1578,507,-188,-36
51,16787415,-12,-1266,-1595,513,-181,-256
52,16787412,-12,-1267,-1595,514,-181,-37
53,16787422,-16,-1253,-1574,515,-182,-41
54,16787432,-31,-1252,-1587,535,-173,-45
55,16787442,-13,-1263,-1572,538,-167,-43
56,16787452,-4,-1257,-1550,547,-160,-44
57,16787462,-24,-1255,-1567,518,-178,-43
58,16787472,-24,-1270,-1581,504,-182,-43
59,16787482,-7,-1268,-1579,512,-180,-43
60,16787492,-24,-1266,-1583,520,-179,-41
61,16787502,-24,-1270,-1588,526,-177,-37
62,16787512,-16,-1253,-1571,535,-179,-28
63,16787522,-5,-1261,-1571,531,-177,-31
64,16787532,-28,-1260,-1564,525,-173,-33
65,16787542,-36,-1268,-1573,517,-179,-29
66,16787552,-13,-1261,-1576,504,-183,-33
67,16787562,-23,-1264,-1577,517,-178,-45
68,16787572,-40,-1261,-1562,517,-175,-40
69,16787582,-8,-1264,-1574,522,-178,-47
70,16787592,-7,-1258,-1571,514,-180,-37
71,16787602,-31,-1262,-1572,512,-183,-44
72,16787612,-29,-1250,-1586,516,-180,-49
73,16787622,-23,-1248,-1575,516,-183,-43
74,16787632,-17,-1270,-1565,518,-182,-49
75,16787642,-31,-1267,-1572,507,-186,-43
76,16787652,-26,-1250,-1580,501,-191,-41
77,16787662,-6,-1264,-1567,528,-175,-256
78,16787659,-6,-1265,-1567,529,-176,-37
79,16787669,-19,-1261,-1586,522,-175,-36
80,16787679,-22,-1260,-1585,541,-164,-37
81,16787689,-12,-1254,-1574,539,-169,-32
82,16787699,-24,-1263,-1579,524,-181,-30
83,16787709,-41,-1261,-1570,519,-177,-30
84,16787719,-22,-1259,-1573,526,-176,-33
85,16787729,-8,-1249,-1561,520,-180,-43
86,16787739,-24,-1269,-1573,506,-188,-42
87,16787749,-28,-1250,-1577,510,-182,-40
88,16787759,-10,-1252,-1561,519,-171,-45
89,16787769,-18,-1270,-1565,531,-164,-46
90,16787779,-21,-1259,-1561,515,-178,-50
91,16787789,-21,-1251,-1573,495,-187,-48
92,16787799,-3,-1263,-1567,511,-179,-41
93,16787809,-32,-1259,-1565,524,-175,-41
94,16787819,-20,-1259,-1559,527,-177,-44
95,16787829,-9,-1255,-1581,515,-182,-34
96,16787839,-12,-1267,-1577,506,-189,-32
97,16787849,-35,-1244,-1584,515,-183,-29
98,16787859,-26,-1251,-1586,527,-179,-33
99,16787869,-21,-1272,-1579,524,-175,-38
100,16787879,-28,-1251,-1561,522,-174,-37
101,16787889,-29,-1250,-1578,528,-171,-37
102,16787899,-7,-1254,-1579,519,-175,-38
103,16787909,-9,-1263,-1573,523,-177,-256
104,16787906,-9,-1264,-1573,524,-178,-38
105,16787916,-27,-1260,-1571,517,-181,-36
106,16787926,-31,-1260,-1561,517,-181,-38
107,16787936,-9,-1264,-1564,515,-183,-40
108,16787946,-31,-1254,-1579,511,-187,-43
109,16787956,-18,-1257,-1581,507,-187,-45
110,16787966,-11,-1255,-1568,506,-189,-46
111,16787976,-8,-1262,-1569,506,-187,-44
112,16787986,-38,-1261,-1575,513,-179,-37
113,16787996,-13,-1267,-1563,532,-163,-39
114,16788006,-4,-1252,-1566,525,-170,-37
115,16788016,-21,-1257,-1563,513,-179,-32
116,16788026,-22,-1252,-1575,508,-178,-36
117,16788036,-16,-1256,-1571,509,-179,-40
118,16788046,-20,-1258,-1577,511,-182,-40
119,16788056,-30,-1252,-1568,515,-179,-36
120,16788066,-14,-1266,-1584,510,-180,-40
121,16788076,-1,-1260,-1593,509,-177,-46
122,16788086,-28,-1266,-1566,519,-171,-47
123,16788096,-14,-1262,-1566,512,-175,-50
124,16788106,-15,-1259,-1567,504,-178,-45
125,16788116,-20,-1258,-1574,489,-183,-48
126,16788126,-32,-1250,-1581,485,-186,-50
127,16788136,-18,-1237,-1571,491,-183,-42
128,16788146,-5,-1256,-1571,506,-186,-27
129,16788156,27,-1228,-1600,475,-195,-256
130,16788152,28,-1228,-1600,476,-196,-29
131,16788162,-20,-1257,-1591,591,-161,71
132,16788172,-22,-1233,-1635,712,-104,189
