sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
4862,16833050,-2674,-1041,12782,1948,14086,-2369
4863,16833060,-615,-803,13177,-384,13121,-5035
4864,16833070,314,-1271,10823,-3258,7350,-4348
4865,16833080,-551,-1408,8124,-4755,-1239,738
4866,16833090,-1338,-924,6194,-3550,-7360,3633
4867,16833100,-914,-823,5380,1283,-11105,2101
4868,16833110,-982,-549,4620,4879,-13044,1549
4869,16833120,-1508,-372,3967,5741,-14194,2355
4870,16833130,-2392,-333,3229,5377,-14969,3550
4871,16833140,-3359,-333,2436,4091,-15043,4675
4872,16833150,-4439,-691,1596,2587,-14404,5649
4873,16833160,-5197,-1194,687,890,-12981,6165
4874,16833170,-5832,-2569,-265,-656,-11478,6116
4875,16833180,-5416,-4170,-2689,-2885,-10158,4942
4876,16833190,-4694,-5645,-6996,-6427,-10242,4158
4877,16833200,-4786,-5729,-10500,-7527,-9305,3291
4878,16833210,-4923,-4217,-10895,-6989,-5246,1456
4879,16833220,-4791,-3565,-7131,-1657,1980,-838
4880,16833230,-3797,-2523,-3886,2114,7451,-3020
4881,16833240,-2975,-1789,-2816,2336,9037,-4164
4882,16833250,-2341,-1183,-2623,1758,8160,-4065
4883,16833260,-2157,-851,-2695,1715,7320,-3636
4884,16833270,-1884,-606,-2474,2026,7808,-3835
4885,16833280,-1524,-374,-1740,2485,9392,-4273
4886,16833290,-1214,52,-774,2233,10765,-4377
4887,16833300,-1354,61,297,1490,11736,-3842
4888,16833297,-1354,61,298,1490,11736,-3795
4889,16833307,-1983,124,1438,277,12947,-2678
4890,16833317,-3070,483,3354,-769,14300,-1254
4891,16833327,-3897,113,6221,-1632,15504,-38
4892,16833337,-3899,-486,8231,-4158,17066,1182
4893,16833347,-3779,-2910,10219,-5422,17769,2518
4894,16833357,-3856,-5022,11022,-5356,16675,1655
4895,16833367,-2478,-4794,9276,-5152,12166,-3440
4896,16833377,-1637,-3701,6960,-6765,4737,-3582
4897,16833387,-2362,-3225,6403,-3709,-4066,-569
4898,16833397,-2199,-2074,5179,225,-10001,-152
4899,16833407,-2245,-1243,4119,1907,-13333,31
4900,16833417,-2719,-890,3436,3622,-15859,1032
4901,16833427,-3424,-704,2888,4423,-17561,1880
4902,16833437,-4385,-582,2496,3985,-18141,2841
4903,16833447,-5476,-486,1809,2724,-17815,3439
4904,16833457,-6419,-937,550,1075,-16816,3609
4905,16833467,-6840,-1524,-1036,-424,-15517,3169
4906,16833477,-6170,-3854,-4157,-246,-14272,2433
4907,16833487,-4854,-5952,-8912,-2126,-13701,2103
4908,16833497,-5703,-6642,-12020,-3958,-13387,3786
4909,16833507,-5626,-5080,-10817,-2306,-8657,1755
4910,16833517,-4364,-3432,-7304,1419,364,-3016
4911,16833527,-3293,-1784,-4267,1823,6421,-5734
4912,16833537,-2591,-618,-3257,-193,7752,-5157
