sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
19162,19124777,-2280,-147,-256,68,-452,-118
19163,19124787,-2296,-140,-258,-28,-451,-99
19164,19124797,-2320,-172,-268,-146,-433,-88
19165,19124807,-2329,-153,-269,-294,-420,-129
19166,19124817,-2257,-147,-258,-370,-374,-190
19167,19124827,-2175,-142,-245,-431,-339,-212
19168,19124837,-2133,-117,-246,-462,-331,-268
19169,19124847,-2080,-80,-232,-453,-321,-308
19170,19124857,-1987,-51,-213,-406,-312,-337
19171,19124867,-1963,-20,-208,-364,-316,-365
19172,19124877,-1954,16,-218,-328,-343,-380
19173,19124887,-1945,61,-237,-278,-367,-379
19174,19124897,-1944,144,-264,-210,-395,-367
19175,19124907,-1977,152,-301,-97,-427,-347
19176,19124917,-2001,175,-312,39,-450,-307
19177,19124927,-1983,181,-346,177,-493,-261
19178,19124937,-1993,181,-356,313,-513,-226
19179,19124947,-2021,164,-336,444,-506,-183
19180,19124957,-1990,171,-332,557,-472,-151
19181,19124967,-1945,166,-286,654,-436,-115
19182,19124977,-1948,160,-256,742,-426,-75
19183,19124987,-1930,152,-228,819,-435,-36
19184,19124997,-1878,173,-236,910,-458,-8
19185,19125007,-1863,182,-240,1004,-474,33
19186,19125017,-1941,147,-218,1098,-483,99
19187,19125027,-1930,123,-216,1150,-484,0
19188,19125023,-1930,122,-216,1150,-485,158
19189,19125033,-1938,93,-248,1179,-497,184
19190,19125043,-1951,81,-258,1226,-498,196
19191,19125053,-1954,69,-242,1285,-458,219
19192,19125063,-1897,79,-207,1353,-417,236
19193,19125073,-1898,75,-181,1419,-378,253
19194,19125083,-1894,84,-168,1491,-366,253
19195,19125093,-1869,113,-165,1613,-385,254
19196,19125103,-1878,126,-132,1769,-411,284
19197,19125113,-1927,82,-102,1907,-420,320
19198,19125123,-1971,72,-49,1993,-413,335
19199,19125133,-1973,48,-11,1996,-405,354
19200,19125143,-1992,29,18,1923,-376,361
19201,19125153,-2043,22,3,1805,-339,360
19202,19125163,-2047,17,29,1667,-293,354
19203,19125173,-2082,-7,35,1529,-232,352
19204,19125183,-2150,-49,45,1394,-169,335
19205,19125193,-2129,-78,40,1250,-132,282
19206,19125203,-2129,-85,40,1102,-115,256
19207,19125213,-2141,-57,17,961,-88,222
19208,19125223,-2179,-28,13,867,-50,175
19209,19125233,-2157,0,-9,821,-27,134
19210,19125243,-2148,30,-56,838,-38,94
19211,19125253,-2180,14,-71,910,-86,84
19212,19125263,-2192,-10,-84,1000,-130,74
19213,19125273,-2184,1,-81,1094,-154,0
19214,19125270,-2184,0,-81,1094,-154,44
19215,19125280,-2172,-44,-61,1177,-160,9
19216,19125290,-2185,-58,-38,1212,-146,-34
19217,19125300,-2146,-61,0,1213,-143,-82
19218,19125310,-2125,-49,16,1196,-152,-122
19219,19125320,-2125,-46,26,1172,-164,-161
19220,19125330,-2126,-12,16,1157,-179,-206
19221,19125340,-2097,30,-10,1165,-216,-237
19222,19125350,-2117,37,-17,1180,-247,-256
19223,19125360,-2115,42,-28,1189,-263,-281
19224,19125370,-2096,46,-42,1188,-268,-305
19225,19125380,-2056,55,-65,1165,-273,-327
19226,19125390,-2039,83,-80,1128,-270,-343
19227,19125400,-2038,106,-88,1093,-257,-354
19228,19125410,-1986,122,-88,1073,-246,-352
19229,19125420,-1980,134,-101,1054,-218,-343
19230,19125430,-2013,149,-98,1038,-186,-331
19231,19125440,-2027,171,-90,1014,-157,-315
19232,19125450,-2041,204,-80,974,-122,-290
19233,19125460,-2075,228,-69,923,-77,-265
19234,19125470,-2093,242,-54,868,-35,-233
19235,19125480,-2064,254,-41,806,-2,-199
19236,19125490,-2090,249,-11,752,26,-158
19237,19125500,-2110,226,21,704,59,-115
19238,19125510,-2070,225,48,654,79,-83
19239,19125520,-2034,232,64,602,85,-256
19240,19125517,-2034,232,65,603,84,-58
19241,19125527,-2049,231,100,558,92,-28
19242,19125537,-2026,214,116,530,100,1
19243,19125547,-1987,215,151,504,89,24
19244,19125557,-1969,189,151,479,56,43
19245,19125567,-1967,176,169,452,22,63
19246,19125577,-1957,158,166,431,-11,90
19247,19125587,-1945,154,156,412,-44,108
19248,19125597,-1997,99,124,391,-80,117
19249,19125607,-2009,112,86,383,-112,113
19250,19125617,-1997,108,90,390,-119,112
19251,19125627,-1998,88,92,387,-112,116
19252,19125637,-2028,76,115,367,-114,109
19253,19125647,-2050,69,119,329,-130,105
19254,19125657,-2024,79,116,298,-144,95
19255,19125667,-2066,80,118,286,-159,78
19256,19125677,-2074,97,124,291,-176,64
19257,19125687,-2052,101,111,308,-207,56
19258,19125697,-2068,118,101,335,-255,42
19259,19125707,-2090,127,90,366,-290,34
19260,19125717,-2074,98,109,390,-309,36
19261,19125727,-2046,102,113,396,-322,23
19262,19125737,-2073,87,127,369,-331,11
19263,19125747,-2083,108,110,316,-342,5
19264,19125757,-2034,119,92,258,-344,-5
19265,19125767,-2049,147,5,215,-358,-256
