sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
6006,18999960,688,-1779,788,1016,-283,-81
6007,18999970,663,-1791,789,999,-325,-52
6008,18999980,692,-1779,773,999,-334,-58
6009,18999990,701,-1793,765,1017,-304,-84
6010,19000000,666,-1789,763,1034,-283,-99
6011,19000010,657,-1819,758,1026,-299,-76
6012,19000020,664,-1820,748,1016,-292,-93
6013,19000030,648,-1842,754,1030,-280,-111
6014,19000040,627,-1860,783,1046,-257,-129
6015,19000050,655,-1856,825,1046,-255,-162
6016,19000060,671,-1849,845,1010,-286,-196
6017,19000070,671,-1859,848,949,-307,-236
6018,19000080,689,-1826,823,886,-341,-265
6019,19000090,728,-1797,796,841,-381,-275
6020,19000100,711,-1801,771,815,-398,-291
6021,19000110,715,-1777,751,807,-416,-302
6022,19000120,747,-1757,720,799,-439,-290
6023,19000130,745,-1756,677,798,-458,-263
6024,19000140,724,-1744,685,816,-410,-291
6025,19000150,799,-1738,704,855,-373,-313
6026,19000160,797,-1724,692,853,-384,-280
6027,19000170,768,-1734,655,855,-391,-254
6028,19000180,753,-1743,614,887,-388,-245
6029,19000190,767,-1760,609,943,-355,-245
6030,19000200,772,-1748,612,987,-324,-231
6031,19000210,744,-1754,606,1002,-307,-256
6032,19000207,745,-1755,606,1003,-308,-227
6033,19000217,769,-1762,635,1005,-289,-209
6034,19000227,782,-1747,625,983,-290,-187
6035,19000237,759,-1748,633,971,-285,-167
6036,19000247,747,-1750,624,979,-286,-134
6037,19000257,777,-1762,644,1003,-262,-119
6038,19000267,775,-1762,652,1033,-248,-110
6039,19000277,742,-1782,631,1021,-262,-87
6040,19000287,754,-1778,640,1034,-242,-105
6041,19000297,782,-1772,660,1059,-237,-101
6042,19000307,778,-1782,673,1058,-242,-86
6043,19000317,760,-1797,674,1047,-259,-74
6044,19000327,789,-1799,691,1028,-263,-65
6045,19000337,808,-1785,712,998,-289,-59
6046,19000347,743,-1798,708,987,-326,-46
6047,19000357,775,-1770,694,1000,-309,-79
6048,19000367,801,-1762,694,1029,-295,-106
6049,19000377,778,-1791,721,1022,-316,-88
6050,19000387,759,-1801,707,995,-342,-74
6051,19000397,778,-1800,702,973,-363,-78
6052,19000407,763,-1834,734,967,-388,-85
6053,19000417,715,-1868,771,967,-396,-89
6054,19000427,711,-1887,829,943,-413,-102
6055,19000437,717,-1915,915,984,-438,-109
6056,19000447,644,-1962,985,1058,-499,-118
6057,19000457,603,-1965,1048,1030,-588,-256
6058,19000454,603,-1965,1048,1031,-589,-215
6059,19000464,582,-2011,1159,1004,-752,-268
6060,19000474,536,-2056,1301,974,-920,-299
6061,19000484,495,-2067,1414,829,-1091,-407
6062,19000494,495,-2071,1491,669,-1328,-513
6063,19000504,527,-2035,1498,479,-1588,-710
6064,19000514,457,-1779,1481,243,-1851,-981
6065,19000524,613,-1567,1344,34,-2029,-1216
6066,19000534,688,-1496,1302,73,-2419,-820
6067,19000544,816,-1392,1223,-51,-2796,-616
6068,19000554,797,-1410,1113,56,-3217,-156
6069,19000564,772,-1436,969,148,-3586,262
6070,19000574,749,-1491,831,264,-3862,581
6071,19000584,637,-1580,695,259,-4152,940
6072,19000594,536,-1675,502,108,-4400,1228
6073,19000604,419,-1740,175,-180,-4568,1402
6074,19000614,373,-1781,-76,-253,-4348,1242
6075,19000624,443,-1745,-79,-197,-3808,782
6076,19000634,633,-1660,-96,-235,-3408,295
6077,19000644,745,-1758,-216,-469,-3371,169
6078,19000654,604,-1811,-565,-925,-3546,428
6079,19000664,515,-1875,-859,-1240,-3698,682
6080,19000674,600,-1792,-929,-1203,-3515,520
6081,19000684,634,-1722,-946,-990,-3179,232
6082,19000694,687,-1630,-965,-730,-2798,-52
6083,19000704,786,-1512,-957,-567,-2484,-512
6084,19000700,786,-1512,-957,-567,-2484,-281
6085,19000710,849,-1472,-953,-519,-2296,-265
6086,19000720,846,-1418,-902,-591,-2175,-76
6087,19000730,817,-1346,-861,-708,-2064,46
6088,19000740,783,-1431,-956,-730,-2010,137
6089,19000750,657,-1508,-1117,-695,-2036,273
6090,19000760,561,-1641,-1248,-378,-2084,432
6091,19000770,489,-1724,-1407,23,-2052,498
6092,19000780,493,-1777,-1461,411,-1880,408
6093,19000790,497,-1760,-1386,714,-1641,224
6094,19000800,539,-1723,-1251,822,-1354,36
6095,19000810,602,-1641,-1158,745,-1129,-112
6096,19000820,609,-1524,-1139,486,-1065,-194
6097,19000830,555,-1464,-1168,232,-1061,-160
6098,19000840,551,-1399,-1309,44,-985,-84
6099,19000850,512,-1429,-1327,29,-916,127
6100,19000860,432,-1504,-1346,172,-788,383
6101,19000870,408,-1630,-1308,448,-532,432
6102,19000880,410,-1721,-1226,698,-285,337
6103,19000890,422,-1730,-1094,871,-133,148
6104,19000900,425,-1591,-990,991,-137,-37
6105,19000910,468,-1227,-961,1073,-334,-21
6106,19000920,463,-1003,-732,1535,-706,623
6107,19000930,429,-1334,-683,2016,-844,1472
6108,19000940,553,-4308,-960,1801,-818,1839
6109,19000950,-549,-1642,-1153,538,-893,2049
6110,19000947,-549,-1642,-1153,539,-894,2138
6111,19000957,-73,-430,-1489,-1181,-857,95
6112,19000967,161,-2247,-1533,221,-369,-1046
6113,19000977,58,-1820,-1383,-718,-620,633
6114,19000987,328,-1532,-1263,35,-547,-37
6115,19000997,490,-1529,-1129,191,-431,-177
6116,19001007,355,-1574,-1163,419,-546,135
6117,19001017,270,-1561,-1256,512,-713,444
6118,19001027,259,-1650,-1317,755,-661,369
6119,19001037,237,-1684,-1281,1141,-550,347
6120,19001047,214,-1700,-1391,1325,-538,350
6121,19001057,236,-1884,-1449,1457,-548,385
6122,19001067,-504,-835,-1499,1400,-436,367
6123,19001077,372,-2058,-1579,1693,-141,-368
6124,19001087,9,-2146,-1896,2091,-112,115
6125,19001097,-213,-2265,-2107,1387,-308,633
6126,19001107,-253,-2252,-2251,1440,-115,14
6127,19001117,-175,-2246,-2257,1892,253,-472
6128,19001127,-140,-2275,-2202,2343,472,-670
6129,19001137,-130,-2265,-2133,2589,667,-953
6130,19001147,-130,-2264,-2022,2733,778,-1130
6131,19001157,-88,-2184,-1897,2796,944,-1264
6132,19001167,-73,-2108,-1715,2807,1191,-1464
6133,19001177,-129,-2104,-1516,2755,1482,-1658
6134,19001187,9,-2129,-1392,2594,1892,-1859
6135,19001197,33,-2215,-1416,2338,2128,-2049
6136,19001194,33,-2216,-1416,2338,2128,-1881
6137,19001204,-43,-2208,-1411,2087,2459,-2023
6138,19001214,35,-2019,-1328,1902,3191,-2580
6139,19001224,271,-1798,-1077,1883,3870,-3237
6140,19001234,439,-1670,-815,1861,4295,-3596
6141,19001244,526,-1469,-711,1578,4468,-3515
6142,19001254,465,-1320,-701,1449,4495,-3134
6143,19001264,566,-1270,-519,1654,4838,-2967
6144,19001274,544,-1303,-300,1871,5090,-2732
6145,19001284,500,-1186,-74,1912,5313,-2429
6146,19001294,513,-1131,237,2008,5421,-2220
6147,19001304,544,-1036,605,2140,5432,-2011
6148,19001314,440,-948,896,2172,5158,-1597
6149,19001324,411,-815,1300,2201,4906,-1226
6150,19001334,467,-677,1733,2165,4629,-942
6151,19001344,469,-513,2240,2083,4256,-704
6152,19001354,494,-409,2808,2035,3818,-493
6153,19001364,623,-431,3305,1846,3377,-312
6154,19001374,590,-474,3490,1406,2651,33
6155,19001384,389,-708,3789,1197,1619,540
6156,19001394,251,-947,3874,1137,531,984
6157,19001404,137,-1057,3915,950,-836,1385
6158,19001414,-129,-1080,3786,1014,-2466,2082
6159,19001424,-476,-1040,3584,1339,-4108,3037
6160,19001434,-812,-1096,3432,2148,-5564,3920
6161,19001444,-1180,-1268,3364,3221,-6967,4610
6162,19001440,-1179,-1268,3364,3222,-6967,4715
6163,19001450,-1540,-1493,3363,4288,-8173,5236
6164,19001460,-1781,-1674,3317,5085,-9230,5507
6165,19001470,-1988,-1796,3227,5530,-10162,5539
6166,19001480,-2164,-1825,3083,5724,-11034,5398
6167,19001490,-2387,-1846,2840,5625,-11817,5266
6168,19001500,-2682,-1881,2566,5215,-12506,5240
6169,19001510,-3140,-2155,2262,4533,-13071,5318
6170,19001520,-3678,-2442,1857,3375,-13549,5484
6171,19001530,-4066,-2679,1367,1863,-13912,5530
6172,19001540,-4184,-2830,753,243,-14120,5118
6173,19001550,-4086,-2902,-165,-1174,-14146,4280
6174,19001560,-3753,-2802,-1205,-2423,-14102,3238
6175,19001570,-3520,-2533,-2276,-3584,-13931,2231
6176,19001580,-3545,-2319,-2840,-4071,-13593,1381
6177,19001590,-3443,-1981,-3089,-3777,-12547,742
6178,19001600,-3553,-1976,-3370,-2746,-11089,498
6179,19001610,-3357,-2004,-3479,-1583,-9245,485
6180,19001620,-3071,-2143,-3224,-104,-7004,812
6181,19001630,-2893,-2434,-2790,1375,-4707,1473
6182,19001640,-2527,-2518,-2382,2037,-3049,1258
6183,19001650,-2204,-2470,-2005,2200,-1916,662
6184,19001660,-1939,-2391,-1665,2237,-1246,77
6185,19001670,-1659,-2255,-1447,2079,-984,-433
6186,19001680,-1383,-2084,-1238,1790,-880,-821
6187,19001690,-1198,-1916,-1078,1510,-765,-1281
6188,19001687,-1198,-1917,-1078,1510,-766,-1041
6189,19001697,-1063,-1815,-920,1348,-610,-1086
6190,19001707,-892,-1748,-768,1321,-424,-1046
6191,19001717,-748,-1715,-645,1355,-250,-1013
6192,19001727,-633,-1693,-563,1371,-181,-970
6193,19001737,-514,-1681,-525,1373,-210,-902
6194,19001747,-438,-1707,-490,1379,-302,-783
6195,19001757,-414,-1737,-461,1384,-399,-648
6196,19001767,-418,-1770,-444,1408,-483,-560
6197,19001777,-387,-1797,-445,1446,-518,-528
6198,19001787,-372,-1783,-455,1484,-513,-560
6199,19001797,-410,-1768,-512,1519,-485,-618
6200,19001807,-460,-1787,-574,1507,-439,-596
6201,19001817,-481,-1769,-693,1411,-378,-523
6202,19001827,-580,-1812,-821,1292,-305,-477
6203,19001837,-692,-1853,-951,1232,-145,-445
6204,19001847,-775,-1921,-1124,1161,53,-410
6205,19001857,-870,-1991,-1290,1148,343,-438
6206,19001867,-989,-2064,-1433,1142,662,-456
6207,19001877,-1056,-2103,-1512,1104,1038,-490
6208,19001887,-1121,-2140,-1556,1075,1469,-531
6209,19001897,-1238,-2137,-1560,1038,1892,-553
6210,19001907,-1357,-2127,-1575,1057,2280,-591
6211,19001917,-1420,-2116,-1581,1061,2673,-607
6212,19001927,-1478,-2089,-1550,1079,3162,-641
6213,19001937,-1542,-2091,-1491,1109,3711,-768
6214,19001934,-1542,-2092,-1491,1110,3711,-682
6215,19001944,-1522,-2060,-1375,1206,4329,-787
6216,19001954,-1481,-2068,-1188,1312,4960,-975
6217,19001964,-1504,-2051,-997,1374,5560,-1176
6218,19001974,-1505,-2002,-756,1495,6090,-1391
6219,19001984,-1488,-2065,-572,1601,6513,-1568
6220,19001994,-1556,-2094,-371,1568,6856,-1642
6221,19002004,-1616,-2246,-261,1522,7347,-1670
