sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,16516285,-469,-984,1584,-1258,-1206,324
1,16516295,1432,-1562,1273,-654,-1602,-53
2,16516305,512,-1354,1434,-703,-1165,992
3,16516315,784,-1494,1300,-787,-1047,963
4,16516325,835,-1730,1263,-1063,-1071,1116
5,16516335,560,-1624,837,-1712,-1280,1484
6,16516345,-217,-1526,1097,-2948,-1614,1360
7,16516355,1544,-2194,774,-1562,274,219
8,16516365,1075,-1378,913,-2007,517,-632
9,16516375,1497,-1044,708,-2736,343,-324
10,16516385,1242,-1760,661,-341,-4,-56
11,16516395,1328,-2333,591,-302,-198,115
12,16516405,650,-884,639,-751,44,546
13,16516415,938,-2629,944,1018,-40,-346
14,16516425,1212,-1771,784,262,338,309
15,16516435,1027,-1565,790,-344,190,810
16,16516445,934,-1604,840,11,256,629
17,16516455,902,-1490,951,-167,189,417
18,16516465,1394,-1870,860,209,386,309
19,16516475,1015,-1859,657,492,48,654
20,16516485,744,-1239,815,-446,-247,464
21,16516495,632,-1477,855,-28,-253,492
22,16516505,595,-1435,748,86,-290,319
23,16516515,625,-1162,633,-314,-303,-102
24,16516525,737,-1185,553,-75,-403,-431
25,16516535,781,-1365,609,404,-560,-768
26,16516532,782,-1365,610,405,-561,-737
27,16516542,913,-1490,678,896,-582,-1028
28,16516552,1077,-1748,757,1376,-556,-1075
29,16516562,1153,-1906,810,1629,-543,-1113
30,16516572,1154,-1960,842,1525,-495,-910
31,16516582,1259,-2032,907,1352,-371,-642
32,16516592,1207,-1925,917,975,-364,-389
33,16516602,1199,-1970,893,648,-320,-294
34,16516612,945,-1715,794,157,-365,-114
35,16516622,1208,-1648,801,-193,-338,-50
36,16516632,983,-1577,818,-109,-360,-187
37,16516642,907,-1522,822,-48,-383,-187
38,16516652,847,-1593,831,111,-343,-252
39,16516662,853,-1613,827,86,-358,-278
40,16516672,1008,-1649,728,-2,-338,-308
41,16516682,1192,-1797,656,-24,-337,-486
42,16516692,1111,-1801,596,-16,-425,-486
43,16516702,1044,-1762,617,-43,-433,-373
44,16516712,1024,-1728,618,-54,-390,-259
45,16516722,1082,-1665,611,-27,-296,-277
46,16516732,1049,-1622,607,57,-229,-325
47,16516742,1261,-1757,664,218,-164,-260
48,16516752,758,-1598,710,354,-112,2
49,16516762,877,-1172,684,-294,-86,307
50,16516772,1061,-1385,674,217,199,46
51,16516782,1067,-1295,675,161,121,-256
52,16516778,1068,-1296,675,161,120,-195
53,16516788,1038,-1466,754,497,25,-213
54,16516798,1126,-1597,749,635,97,-331
55,16516808,1222,-1587,723,518,84,-346
56,16516818,1280,-1670,692,569,5,-261
57,16516828,1262,-1710,681,571,-29,-256
58,16516838,1162,-1623,698,460,-125,-149
59,16516848,1138,-1659,642,446,-97,-50
60,16516858,1099,-1611,613,347,-55,-36
61,16516868,1046,-1656,657,311,-113,-14
62,16516878,1046,-1674,656,199,-79,-34
63,16516888,1038,-1585,638,51,-63,23
64,16516898,1010,-1520,617,54,-72,72
65,16516908,1038,-1515,632,194,-66,50
66,16516918,1056,-1566,652,356,-61,4
67,16516928,1070,-1611,668,477,-69,-23
68,16516938,1091,-1651,666,520,-81,-18
69,16516948,1112,-1660,665,528,-105,8
70,16516958,1101,-1706,693,525,-130,49
71,16516968,1131,-1639,674,440,-160,83
72,16516978,1115,-1605,648,409,-187,51
73,16516988,1073,-1623,641,468,-229,47
74,16516998,1057,-1602,639,402,-243,-49
75,16517008,1075,-1587,616,413,-239,-113
76,16517018,1092,-1558,605,429,-251,-146
77,16517028,1073,-1516,603,468,-264,-256
78,16517025,1073,-1517,603,468,-265,-207
79,16517035,1078,-1568,598,588,-231,-247
80,16517045,1105,-1658,607,668,-203,-277
81,16517055,1100,-1683,608,675,-182,-229
82,16517065,1094,-1643,579,532,-172,-150
83,16517075,1100,-1610,613,441,-165,-164
84,16517085,1104,-1708,633,454,-186,-115
85,16517095,1125,-1664,649,357,-150,-44
86,16517105,1086,-1591,616,262,-144,10
87,16517115,1079,-1574,593,289,-138,6
88,16517125,1106,-1571,600,330,-123,-25
89,16517135,1093,-1609,633,398,-125,-36
90,16517145,1098,-1615,623,440,-129,-6
91,16517155,1128,-1600,607,452,-116,-7
92,16517165,1120,-1615,626,494,-133,8
93,16517175,1083,-1643,636,489,-159,2
94,16517185,1128,-1701,657,460,-152,26
95,16517195,1126,-1646,652,371,-144,85
96,16517205,1113,-1642,645,306,-181,144
97,16517215,1127,-1619,655,262,-208,104
98,16517225,1157,-1651,665,262,-260,84
99,16517235,1154,-1744,689,257,-292,123
100,16517245,1208,-1799,667,168,-315,249
101,16517255,1260,-1796,645,39,-335,385
102,16517265,1273,-1761,660,-99,-414,498
103,16517275,1375,-1859,734,-109,-455,512
104,16517272,1376,-1860,734,-109,-455,595
105,16517282,1672,-2103,753,-7,-415,732
106,16517292,1708,-2189,1147,206,-560,1049
107,16517302,1479,-2412,1432,94,-721,1722
108,16517312,1461,-2226,1529,-491,-459,2057
109,16517322,1460,-2160,1559,-977,-60,2253
110,16517332,1468,-2227,1562,-948,377,2583
111,16517342,1406,-2057,1532,-997,817,2900
112,16517352,1199,-2041,1500,-981,1192,3067
113,16517362,1182,-2036,1440,-900,1726,3213
114,16517372,1126,-1984,1344,-872,2149,3315
115,16517382,1007,-2103,1279,-730,2518,3392
116,16517392,992,-2131,1254,-722,2907,3555
117,16517402,963,-2044,1200,-953,3246,3743
118,16517412,928,-2015,1091,-1181,3537,3854
119,16517422,907,-1955,921,-1427,3773,3715
120,16517432,852,-1882,658,-1767,3840,3414
121,16517442,729,-1866,328,-2108,3810,3176
122,16517452,711,-1863,-43,-2399,3793,2907
123,16517462,678,-1727,-467,-2788,3642,2562
124,16517472,486,-1514,-883,-3195,3321,2291
