sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
4446,16829103,-4662,-2517,-7542,3924,-3411,-8105
4447,16829113,-3711,-1002,-6228,2948,756,-9603
4448,16829123,-3114,-32,-5052,2343,3291,-9144
4449,16829133,-2107,447,-4074,2389,5492,-8421
4450,16829143,-1509,753,-3243,2910,7047,-7330
4451,16829153,-1130,875,-2567,3194,8197,-6189
4452,16829163,-943,758,-1852,2363,9640,-5215
4453,16829173,-1065,329,-943,1020,11274,-4012
4454,16829183,-1504,-102,218,-598,13030,-2796
4455,16829193,-2208,-287,1603,-2057,14696,-1383
4456,16829203,-2911,-39,3084,-2964,16273,-92
4457,16829213,-3689,-659,5226,-3451,17624,815
4458,16829223,-3620,-1233,6334,-5819,18862,1613
4459,16829233,-3850,-2738,7945,-8214,19512,2302
4460,16829243,-3483,-4020,8402,-8774,18895,1251
4461,16829253,-2593,-4693,7737,-8267,14740,-2103
4462,16829263,-2447,-5270,6584,-8436,7643,-2876
4463,16829273,-2797,-5219,4926,-6276,-1336,-1028
4464,16829283,-3331,-3841,4064,-2279,-8931,-128
4465,16829293,-3452,-2647,3454,696,-13451,421
4466,16829303,-3321,-1980,2931,3555,-15919,152
4467,16829313,-3572,-1751,2876,5742,-17866,228
4468,16829323,-4293,-1955,3059,6920,-19001,800
4469,16829333,-5192,-1797,2714,6024,-19302,1234
4470,16829343,-5963,-1356,1610,4070,-19061,1209
4471,16829353,-6495,-1120,-73,2598,-18137,512
4472,16829350,-6495,-1120,-72,2599,-18137,620
4473,16829360,-6529,-1833,-1780,2219,-16176,-526
4474,16829370,-5472,-4417,-4065,2423,-13739,-1632
4475,16829380,-4232,-6380,-7392,913,-12268,-1268
4476,16829390,-4066,-6167,-11113,-694,-11315,-355
4477,16829400,-3682,-5879,-9515,1249,-7018,-1428
4478,16829410,-3355,-5180,-6285,3975,-453,-3364
4479,16829420,-3244,-3652,-4543,1272,3432,-4977
4480,16829430,-3053,-2191,-4051,-1509,5267,-4809
4481,16829440,-2472,-1236,-3668,-1981,6707,-4757
4482,16829450,-1975,-997,-3050,-604,8076,-4643
4483,16829460,-1598,-905,-2241,953,8968,-4639
4484,16829470,-1327,-764,-1626,1552,9390,-4616
4485,16829480,-1155,-481,-1042,1608,9601,-4408
4486,16829490,-1188,-322,-139,1678,9953,-4062
4487,16829500,-1416,-117,1072,1275,10569,-3606
4488,16829510,-2078,608,2983,190,11333,-2930
4489,16829520,-2652,576,6609,-1165,12469,-2502
4490,16829530,-1959,938,8689,-4947,14763,-2534
4491,16829540,-1467,-405,9360,-7510,15216,-1184
4492,16829550,-1449,-1984,9168,-7958,12285,-80
4493,16829560,-1453,-2540,7669,-8168,7655,908
4494,16829570,-1432,-2739,6008,-7928,2368,2466
4495,16829580,-1589,-2788,5483,-5145,-2760,2994
4496,16829590,-1453,-2675,4736,-1395,-6579,2503
4497,16829600,-1639,-2320,3367,-284,-9508,1793
4498,16829597,-1639,-2321,3367,-283,-9508,1899
4499,16829607,-2123,-2406,2118,-173,-12018,2227
4500,16829617,-2868,-2615,658,-786,-14053,2737
4501,16829627,-3101,-1779,-1183,-2083,-15134,2674
4502,16829637,-2724,-1439,-3020,-2046,-14125,999
4503,16829647,-2227,-1892,-4118,335,-10455,-690
4504,16829657,-1503,-3152,-4604,2093,-6356,-1872
4505,16829667,-927,-3505,-5562,860,-2924,-1888
4506,16829677,-409,-1978,-6228,-2703,-1295,-1913
4507,16829687,-128,-1344,-5365,-2642,1150,-1472
4508,16829697,-113,-1729,-3644,-583,3578,-530
4509,16829707,153,-1533,-2841,-952,4899,-594
4510,16829717,284,-1275,-2331,-2062,5272,-331
4511,16829727,339,-1062,-1893,-2670,5504,-21
4512,16829737,239,-976,-1373,-2761,5887,209
4513,16829747,187,-1008,-687,-2617,6439,313
4514,16829757,199,-992,-39,-2838,6946,400
4515,16829767,202,-1017,455,-3375,7339,632
4516,16829777,267,-1072,949,-3806,7585,948
4517,16829787,324,-1116,1154,-4408,7538,1186
4518,16829797,135,-1435,900,-5021,6958,1331
4519,16829807,66,-1899,370,-4922,5710,1581
4520,16829817,-115,-2202,-151,-4581,3657,1832
4521,16829827,-381,-2298,-448,-3289,1578,1841
4522,16829837,-505,-2174,-766,-2040,188,1551
4523,16829847,-810,-2194,-901,-924,-521,1024
4524,16829843,-810,-2195,-901,-924,-522,1241
4525,16829853,-998,-2313,-839,101,-688,1060
4526,16829863,-1016,-2308,-959,435,-579,894
4527,16829873,-1001,-2517,-988,990,-445,803
4528,16829883,-896,-2742,-908,1617,-378,661
4529,16829893,-730,-2897,-997,1483,-306,442
4530,16829903,-446,-2784,-1170,903,-257,113
4531,16829913,-312,-2590,-1274,423,-367,-43
4532,16829923,-151,-2308,-1281,254,-388,-193
4533,16829933,-26,-1997,-1176,144,-215,-467
4534,16829943,134,-1650,-956,123,116,-892
4535,16829953,311,-1302,-681,94,350,-1345
4536,16829963,525,-872,-541,-78,265,-1650
4537,16829973,501,-292,-618,-346,-171,-1599
4538,16829983,493,354,-700,-374,-695,-872
4539,16829993,562,512,-686,351,-1095,408
4540,16830003,196,-472,-895,838,-1172,2027
4541,16830013,90,-2405,-929,128,-788,3362
4542,16830023,-2928,-3729,-740,-45,-1061,3860
4543,16830033,-566,-2173,-3798,-5788,-1736,-668
4544,16830043,-152,-1052,-2970,-2433,-818,-1632
4545,16830053,-176,-1727,-1972,-139,78,-422
4546,16830063,26,-1631,-1699,578,-73,75
4547,16830073,124,-1525,-1987,955,-156,-152
4548,16830083,25,-1572,-1987,1402,-161,7
4549,16830093,-37,-2175,-1743,1829,-39,0
