sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
5616,18996260,760,-1399,-848,1515,-119,270
5617,18996270,663,-1485,-885,1374,-186,413
5618,18996280,643,-1527,-942,1290,-243,534
5619,18996290,638,-1566,-997,1222,-368,537
5620,18996300,633,-1527,-992,1252,-449,456
5621,18996310,659,-1597,-963,1316,-481,368
5622,18996320,705,-1531,-908,1353,-477,341
5623,18996330,736,-1513,-896,1398,-453,335
5624,18996340,693,-1543,-886,1311,-500,407
5625,18996350,692,-1535,-880,1185,-507,477
5626,18996360,729,-1445,-871,1007,-551,545
5627,18996370,624,-1545,-930,933,-652,599
5628,18996380,507,-1655,-1078,852,-562,634
5629,18996390,485,-1765,-1139,935,-471,612
5630,18996400,465,-1793,-1181,974,-481,447
5631,18996410,466,-1801,-1192,1042,-546,301
5632,18996420,512,-1797,-1196,1039,-577,211
5633,18996430,540,-1764,-1177,922,-595,196
5634,18996440,544,-1739,-1162,767,-589,188
5635,18996450,539,-1706,-1143,638,-581,196
5636,18996460,587,-1628,-1114,557,-598,225
5637,18996470,576,-1609,-1126,461,-676,267
5638,18996480,475,-1663,-1263,389,-761,362
5639,18996490,421,-1737,-1402,465,-795,417
5640,18996500,415,-1761,-1476,666,-715,316
5641,18996510,434,-1730,-1478,883,-578,0
5642,18996507,434,-1731,-1478,883,-579,113
5643,18996517,473,-1689,-1399,1017,-473,-26
5644,18996527,548,-1615,-1321,1078,-419,-73
5645,18996537,539,-1593,-1297,1175,-391,13
5646,18996547,501,-1624,-1284,1293,-382,137
5647,18996557,494,-1614,-1297,1354,-390,166
5648,18996567,488,-1595,-1265,1314,-376,141
5649,18996577,490,-1555,-1266,1222,-322,126
5650,18996587,460,-1515,-1230,1155,-300,134
5651,18996597,488,-1533,-1207,1188,-274,146
5652,18996607,506,-1534,-1192,1206,-252,158
5653,18996617,468,-1570,-1165,1200,-277,175
5654,18996627,501,-1617,-1156,1156,-286,202
5655,18996637,530,-1623,-1145,1095,-297,207
5656,18996647,489,-1637,-1161,1045,-296,203
5657,18996657,490,-1626,-1156,1024,-284,207
5658,18996667,502,-1677,-1144,1014,-282,237
5659,18996677,493,-1728,-1145,1023,-306,298
5660,18996687,427,-1717,-1114,1033,-354,293
5661,18996697,468,-1672,-1135,1008,-358,211
5662,18996707,455,-1650,-1120,965,-392,234
5663,18996717,410,-1674,-1121,980,-418,337
5664,18996727,338,-1670,-1114,978,-473,459
5665,18996737,334,-1680,-1083,1059,-522,570
5666,18996747,308,-1720,-1068,1209,-572,687
5667,18996757,258,-1726,-1049,1168,-621,512
5668,18996754,258,-1726,-1049,1168,-622,711
5669,18996764,264,-1719,-1082,1114,-657,649
5670,18996774,284,-1792,-1193,1054,-612,491
5671,18996784,177,-1533,-1185,552,-492,270
5672,18996794,227,-1745,-1149,1081,-462,400
5673,18996804,162,-1672,-1221,1084,-471,548
5674,18996814,209,-1645,-1234,1062,-412,424
5675,18996824,208,-1676,-1163,1103,-362,259
5676,18996834,249,-1680,-1090,1027,-270,135
5677,18996844,280,-1689,-1026,876,-245,88
5678,18996854,264,-1564,-1028,667,-257,-3
5679,18996864,260,-1597,-1050,597,-355,66
5680,18996874,222,-1694,-1185,593,-504,401
5681,18996884,55,-1082,-1090,480,-608,583
5682,18996894,384,-2125,-1563,791,-374,212
5683,18996904,3,-1850,-1342,428,-690,997
5684,18996914,66,-1640,-1435,280,-648,350
5685,18996924,125,-1512,-1402,664,-395,18
5686,18996934,134,-1559,-1356,993,-263,-128
5687,18996944,71,-1569,-1333,1092,-256,-56
5688,18996954,27,-1677,-1342,1207,-205,-116
5689,18996964,-19,-1680,-1325,1276,-64,-321
5690,18996974,101,-1899,-1308,1354,140,-620
5691,18996984,238,-2699,-1453,1165,215,-743
5692,18996994,-12,-1290,-1052,715,-36,-342
5693,18997004,348,-1673,-1215,897,299,-1793
5694,18997000,349,-1674,-1215,898,299,-1591
5695,18997010,44,-1762,-1210,1136,178,-604
5696,18997020,196,-1848,-1323,697,18,-631
5697,18997030,100,-1731,-1382,397,-52,-663
5698,18997040,177,-1647,-1374,515,24,-853
5699,18997050,246,-1551,-1352,718,29,-996
5700,18997060,268,-1534,-1339,917,-63,-979
5701,18997070,254,-1507,-1340,1059,-169,-924
5702,18997080,278,-1526,-1348,1141,-241,-858
5703,18997090,227,-1552,-1381,1185,-266,-775
5704,18997100,93,-1557,-1345,1238,-255,-695
5705,18997110,135,-1530,-1494,1153,-97,-745
5706,18997120,183,-1518,-1586,933,-75,-783
5707,18997130,171,-1478,-1677,872,-56,-711
5708,18997140,192,-1470,-1779,849,-75,-622
5709,18997150,201,-1434,-1870,940,-72,-533
5710,18997160,183,-1440,-1901,1093,-35,-478
5711,18997170,145,-1456,-1865,1369,123,-420
5712,18997180,180,-1505,-1764,1698,338,-374
5713,18997190,242,-1584,-1620,1986,507,-360
5714,18997200,244,-1655,-1521,2113,579,-361
5715,18997210,265,-1663,-1474,2112,620,-383
5716,18997220,314,-1673,-1464,2068,688,-433
5717,18997230,391,-1669,-1492,2022,783,-503
5718,18997240,401,-1696,-1552,1947,830,-553
5719,18997250,328,-1722,-1761,1818,856,-768
5720,18997247,328,-1723,-1761,1819,856,-572
5721,18997257,362,-1717,-1963,1806,1052,-764
5722,18997267,305,-1705,-2131,1954,1434,-1119
5723,18997277,362,-1626,-2162,2075,2029,-1590
5724,18997287,447,-1541,-2102,2062,2625,-1999
5725,18997297,492,-1411,-2017,1902,3176,-2237
5726,18997307,548,-1257,-1865,1748,3637,-2287
5727,18997317,724,-1136,-1711,1732,4014,-2223
5728,18997327,720,-1161,-1646,1745,4183,-1996
5729,18997337,680,-1181,-1556,1714,4615,-1790
5730,18997347,626,-1207,-1346,1741,5182,-1765
5731,18997357,622,-1165,-1111,1729,5719,-1824
5732,18997367,608,-1134,-837,1729,6164,-1854
5733,18997377,654,-978,-474,1696,6600,-1849
5734,18997387,750,-800,-64,1738,6535,-1546
5735,18997397,769,-682,331,1800,6096,-995
5736,18997407,697,-616,676,1898,5525,-308
5737,18997417,649,-567,1107,2107,5095,332
5738,18997427,680,-516,1601,2288,4630,797
5739,18997437,765,-525,2086,2245,4246,1004
5740,18997447,786,-620,2613,2005,3886,1157
5741,18997457,785,-779,2763,1624,3488,1416
5742,18997467,672,-920,2726,1083,2695,1816
5743,18997477,544,-1120,2808,931,1663,2319
5744,18997487,249,-1218,2827,907,311,3120
5745,18997497,-113,-1325,2814,1144,-1013,3842
5746,18997494,-113,-1325,2814,1144,-1014,4035
5747,18997504,-421,-1500,2990,1806,-1950,4565
5748,18997514,-604,-1649,3336,2300,-2857,4546
5749,18997524,-760,-1765,3653,2414,-3802,4536
5750,18997534,-1050,-1719,3689,2396,-4719,4770
5751,18997544,-1359,-1571,3564,2530,-5750,4964
5752,18997554,-1556,-1521,3527,3341,-6901,5074
5753,18997564,-1735,-1643,3749,4570,-8055,5322
5754,18997574,-1926,-1884,3939,5631,-9127,5447
5755,18997584,-2154,-2035,4065,6188,-9913,5355
5756,18997594,-2235,-2133,3991,6150,-10462,5059
5757,18997604,-2260,-2106,3682,5503,-10765,4723
5758,18997614,-2223,-2005,3240,4463,-10891,4505
5759,18997624,-2112,-1909,2767,3511,-10847,4315
5760,18997634,-1992,-1783,2347,2642,-10699,4132
5761,18997644,-1972,-1727,1967,1906,-10467,3977
5762,18997654,-1929,-1704,1609,1218,-10169,3842
5763,18997664,-1930,-1767,1296,562,-9891,3721
5764,18997674,-2108,-1926,1072,-2,-9744,3678
5765,18997684,-2455,-2136,834,-482,-9590,3668
5766,18997694,-2761,-2379,434,-1099,-9435,3581
5767,18997704,-2802,-2460,-154,-1815,-9286,3386
5768,18997714,-2696,-2509,-880,-2347,-9276,3146
5769,18997724,-2591,-2590,-1445,-2325,-9376,2952
5770,18997734,-2467,-2718,-1686,-1885,-9401,2871
5771,18997744,-2219,-2686,-1750,-1373,-8954,2305
5772,18997740,-2219,-2686,-1750,-1372,-8954,2539
5773,18997750,-2010,-2676,-1734,-674,-8033,1979
5774,18997760,-1843,-2630,-1675,153,-6829,1368
5775,18997770,-1786,-2519,-1517,888,-5583,703
5776,18997780,-1790,-2372,-1291,1373,-4304,138
5777,18997790,-1757,-2233,-1070,1561,-3113,-238
5778,18997800,-1646,-2095,-917,1498,-2241,-398
5779,18997810,-1480,-1968,-769,1355,-1732,-379
5780,18997820,-1341,-1894,-662,1171,-1447,-236
5781,18997830,-1204,-1830,-568,974,-1298,-8
5782,18997840,-1075,-1828,-526,861,-1178,200
5783,18997850,-1052,-1845,-579,693,-1071,366
5784,18997860,-1140,-1883,-650,520,-948,493
5785,18997870,-1163,-1909,-700,428,-714,565
5786,18997880,-1153,-1955,-765,354,-419,566
5787,18997890,-1220,-2042,-851,325,-117,505
5788,18997900,-1221,-2069,-901,326,168,341
5789,18997910,-1199,-2063,-991,417,371,135
5790,18997920,-1222,-2040,-1038,619,508,-92
5791,18997930,-1263,-2037,-1074,880,636,-277
5792,18997940,-1290,-2018,-1108,1109,783,-432
5793,18997950,-1319,-2024,-1105,1279,948,-506
5794,18997960,-1404,-2066,-1083,1367,1182,-517
5795,18997970,-1450,-2172,-1058,1370,1486,-487
5796,18997980,-1419,-2257,-1043,1311,1818,-472
5797,18997990,-1419,-2384,-1054,1263,2188,-768
5798,18997987,-1419,-2385,-1053,1263,2187,-535
5799,18997997,-1427,-2394,-1062,1156,2642,-681
5800,18998007,-1402,-2365,-1029,1206,3219,-894
5801,18998017,-1354,-2287,-949,1397,3866,-1137
5802,18998027,-1323,-2238,-814,1612,4442,-1428
5803,18998037,-1303,-2157,-705,1728,4890,-1622
5804,18998047,-1249,-2100,-677,1708,5155,-1762
5805,18998057,-1245,-2077,-685,1620,5319,-1853
5806,18998067,-1262,-2118,-720,1532,5548,-1949
5807,18998077,-1214,-2091,-642,1450,5849,-2089
5808,18998087,-1125,-2123,-553,1391,6208,-2288
5809,18998097,-1202,-1965,-420,1275,6565,-2376
5810,18998107,-1152,-1900,-150,1331,7136,-2521
5811,18998117,-1116,-1759,138,1449,7808,-2589
5812,18998127,-1058,-1686,416,1510,8324,-2804
5813,18998137,-989,-1649,627,1328,8713,-2966
5814,18998147,-947,-1746,811,1055,9005,-2959
5815,18998157,-1045,-1876,804,691,9175,-2754
5816,18998167,-1166,-2032,835,391,9402,-2694
5817,18998177,-1216,-2085,1070,147,9594,-2867
5818,18998187,-1182,-1967,1197,-252,9562,-2966
5819,18998197,-1158,-1933,1273,-314,9176,-2921
5820,18998207,-1239,-1908,1283,-4,8669,-2718
5821,18998217,-1217,-1814,1509,607,8355,-2507
5822,18998227,-1050,-1636,1819,1377,8067,-2634
5823,18998237,-812,-1532,2130,1938,7564,-3073
5824,18998234,-811,-1533,2131,1938,7564,-2948
5825,18998244,-593,-1442,2374,2182,6952,-3101
5826,18998254,-362,-1320,2532,2165,6117,-3008
5827,18998264,-209,-1232,2542,1982,5188,-2823
5828,18998274,-135,-1155,2510,1794,4386,-2569
5829,18998284,-45,-1081,2379,1656,3607,-2190
5830,18998294,-11,-1109,2203,1720,2938,-1752
5831,18998304,-101,-1164,2151,1948,2589,-1406
5832,18998314,-40,-1268,2232,2181,2487,-1261
5833,18998324,74,-1301,2369,2199,2266,-1167
5834,18998334,139,-1382,2425,2062,1905,-940
5835,18998344,123,-1461,2417,1794,1453,-649
5836,18998354,120,-1532,2324,1477,1083,-509
5837,18998364,166,-1563,2207,1148,763,-486
5838,18998374,218,-1609,2073,919,434,-467
5839,18998384,180,-1603,1890,703,39,-332
5840,18998394,163,-1624,1690,579,-242,-166
5841,18998404,132,-1676,1533,627,-296,-155
5842,18998414,167,-1705,1524,749,-240,-283
5843,18998424,309,-1675,1554,828,-224,-451
5844,18998434,455,-1638,1583,830,-272,-543
5845,18998444,518,-1614,1491,780,-413,-539
5846,18998454,554,-1568,1334,724,-584,-501
5847,18998464,604,-1542,1151,737,-690,-482
5848,18998474,614,-1531,1025,802,-657,-532
5849,18998484,605,-1498,978,831,-612,-512
5850,18998480,606,-1499,979,831,-613,-494
5851,18998490,634,-1521,948,872,-569,-434
5852,18998500,645,-1546,933,827,-487,-357
5853,18998510,609,-1589,912,775,-396,-356
5854,18998520,586,-1621,874,702,-317,-390
5855,18998530,628,-1646,874,671,-221,-400
5856,18998540,661,-1674,924,689,-153,-424
5857,18998550,620,-1686,895,683,-167,-406
5858,18998560,594,-1680,844,697,-184,-336
5859,18998570,561,-1680,788,809,-165,-290
5860,18998580,538,-1697,848,956,-109,-276
5861,18998590,526,-1720,883,1042,-54,-304
5862,18998600,564,-1739,908,1022,-42,-320
5863,18998610,612,-1720,920,929,-49,-406
5864,18998620,594,-1696,899,816,-83,-499
5865,18998630,624,-1646,854,693,-77,-603
5866,18998640,685,-1588,870,605,-52,-707
5867,18998650,708,-1512,878,489,-23,-818
5868,18998660,728,-1453,863,360,-50,-833
5869,18998670,739,-1403,863,246,-151,-730
5870,18998680,743,-1341,904,165,-229,-645
5871,18998690,738,-1326,897,75,-284,-624
5872,18998700,1026,-1692,1086,-7,-360,-577
5873,18998710,2709,-2172,586,-315,-479,-599
