sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
21346,19145497,-2022,196,-20,-135,-64,266
21347,19145507,-2021,187,-37,-86,-34,266
21348,19145517,-2059,193,-36,-46,-5,259
21349,19145527,-2113,172,-20,42,29,236
21350,19145537,-2124,192,7,128,61,221
21351,19145547,-2129,173,27,231,89,189
21352,19145557,-2187,172,64,320,110,167
21353,19145567,-2208,164,105,418,121,139
21354,19145577,-2191,180,127,500,131,105
21355,19145587,-2215,196,145,584,119,78
21356,19145597,-2237,187,190,671,91,56
21357,19145607,-2230,199,225,751,78,27
21358,19145617,-2196,196,262,855,36,5
21359,19145627,-2215,187,291,926,-5,-24
21360,19145637,-2200,165,300,1003,-53,-46
21361,19145647,-2157,184,333,1066,-97,-79
21362,19145657,-2142,148,361,1109,-142,-102
21363,19145667,-2148,151,385,1118,-188,-128
21364,19145677,-2104,163,382,1120,-227,-152
21365,19145687,-2090,146,391,1079,-265,-167
21366,19145697,-2096,142,375,1020,-285,-177
21367,19145707,-2082,143,367,926,-304,-186
21368,19145717,-2049,140,333,818,-307,-193
21369,19145727,-2059,120,321,701,-298,-198
21370,19145737,-2065,129,297,573,-281,-207
21371,19145747,-2024,142,274,467,-263,-256
21372,19145743,-2024,141,275,468,-264,-224
21373,19145753,-2002,154,275,405,-250,-224
21374,19145763,-2012,156,248,360,-254,-222
21375,19145773,-2020,170,275,335,-246,-231
21376,19145783,-2002,179,280,330,-252,-221
21377,19145793,-2027,168,262,311,-269,-211
21378,19145803,-2077,175,268,269,-277,-195
21379,19145813,-2079,185,280,225,-277,-186
21380,19145823,-2072,181,266,183,-275,-174
21381,19145833,-2101,191,261,127,-276,-165
21382,19145843,-2092,183,240,83,-277,-156
21383,19145853,-2082,184,223,58,-279,-143
21384,19145863,-2091,180,207,38,-281,-131
21385,19145873,-2110,173,202,16,-284,-116
21386,19145883,-2090,170,196,-11,-284,-104
21387,19145893,-2056,153,184,-31,-270,-95
21388,19145903,-2075,126,174,-60,-252,-83
21389,19145913,-2077,118,172,-101,-238,-77
21390,19145923,-2045,118,147,-141,-223,-74
21391,19145933,-2061,123,141,-161,-202,-68
21392,19145943,-2107,110,133,-180,-186,-51
21393,19145953,-2093,108,112,-197,-179,-51
21394,19145963,-2065,91,114,-200,-162,-56
21395,19145973,-2069,77,111,-191,-139,-59
21396,19145983,-2055,59,137,-185,-115,-68
21397,19145993,-2037,60,131,-193,-96,-256
21398,19145990,-2037,60,132,-193,-96,-74
21399,19146000,-2014,64,143,-202,-86,-85
21400,19146010,-2038,62,134,-202,-79,-93
21401,19146020,-2023,57,138,-201,-71,-99
21402,19146030,-2023,49,149,-185,-71,-110
21403,19146040,-2060,44,133,-159,-72,-123
21404,19146050,-2076,42,129,-139,-71,-130
21405,19146060,-2044,38,141,-136,-60,-138
21406,19146070,-2023,35,157,-141,-39,-160
21407,19146080,-2030,31,127,-144,-27,-177
21408,19146090,-2017,38,127,-150,-21,-194
21409,19146100,-2012,45,144,-149,-16,-212
21410,19146110,-2024,53,153,-124,-4,-226
21411,19146120,-2040,59,132,-101,-5,-238
21412,19146130,-2045,101,122,-83,-10,-248
21413,19146140,-2092,128,112,-68,2,-245
21414,19146150,-2118,128,89,-67,24,-250
21415,19146160,-2099,140,95,-58,47,-254
21416,19146170,-2084,142,111,-53,69,-251
21417,19146180,-2127,145,101,-39,82,-241
21418,19146190,-2142,172,119,-16,100,-238
21419,19146200,-2135,178,135,8,121,-233
21420,19146210,-2174,181,161,25,135,-224
21421,19146220,-2209,179,175,29,142,-208
21422,19146230,-2179,187,195,22,145,-204
21423,19146240,-2183,200,187,7,136,-256
21424,19146237,-2183,200,188,7,135,-196
21425,19146247,-2243,172,180,9,113,-178
21426,19146257,-2193,156,135,29,93,-184
21427,19146267,-2164,142,75,63,47,-192
21428,19146277,-2159,120,21,153,-23,-192
21429,19146287,-2185,94,-14,281,-51,-213
21430,19146297,-2156,59,23,427,-60,-238
21431,19146307,-2124,14,83,521,-57,-268
21432,19146317,-2113,-14,103,524,-71,-325
21433,19146327,-2179,-58,98,448,-137,-340
21434,19146337,-2172,-104,77,328,-199,-353
21435,19146347,-2199,-150,17,158,-235,-401
21436,19146357,-2234,-189,-74,-16,-267,-439
21437,19146367,-2243,-171,-205,-214,-292,-498
21438,19146377,-2277,-118,-337,-375,-294,-571
21439,19146387,-2350,-67,-419,-455,-248,-645
21440,19146397,-2341,11,-453,-425,-164,-727
21441,19146407,-2293,108,-502,-339,-124,-816
21442,19146417,-2260,154,-511,-192,-130,-858
21443,19146427,-2228,147,-497,-18,-118,-846
21444,19146437,-2161,128,-442,162,-135,-811
21445,19146447,-2092,73,-427,316,-196,-786
21446,19146457,-2065,20,-409,429,-275,-770
21447,19146467,-2025,-22,-400,530,-344,-766
21448,19146477,-1971,-63,-396,609,-395,-770
21449,19146487,-1936,-83,-389,639,-430,-1024
21450,19146483,-1936,-83,-389,640,-431,-784
21451,19146493,-1936,-100,-375,643,-448,-794
21452,19146503,-1902,-124,-369,596,-452,-802
21453,19146513,-1872,-141,-369,514,-454,-807
21454,19146523,-1888,-110,-373,402,-438,-823
21455,19146533,-1875,-85,-403,294,-412,-832
21456,19146543,-1833,-42,-395,177,-395,-821
21457,19146553,-1816,-8,-415,77,-367,-799
21458,19146563,-1817,-10,-442,6,-347,-767
21459,19146573,-1773,16,-459,-44,-346,-726
21460,19146583,-1706,24,-471,-50,-343,-679
21461,19146593,-1677,1,-478,-14,-343,-631
21462,19146603,-1668,-9,-470,53,-358,-571
21463,19146613,-1632,0,-454,142,-378,-516
21464,19146623,-1647,-4,-439,243,-393,-472
21465,19146633,-1676,-35,-416,341,-408,-412
21466,19146643,-1690,-68,-392,391,-423,-350
21467,19146653,-1685,-98,-381,399,-435,-297
21468,19146663,-1717,-100,-382,365,-438,-264
21469,19146673,-1730,-101,-394,317,-419,-223
21470,19146683,-1682,-91,-369,283,-380,-190
