sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,15986079,-745,-813,-1693,276,-34,-9
1,15986089,-752,-817,-1676,273,-29,-9
2,15986099,-755,-804,-1696,275,-32,-16
3,15986109,-772,-804,-1687,275,-30,-8
4,15986119,-739,-825,-1676,293,-18,-14
5,15986129,-752,-821,-1677,284,-23,-17
6,15986139,-749,-806,-1682,276,-30,-11
7,15986149,-748,-817,-1688,268,-35,-11
8,15986159,-753,-807,-1674,262,-36,-10
9,15986169,-751,-816,-1677,275,-34,-13
10,15986179,-752,-804,-1679,270,-39,-10
11,15986189,-761,-802,-1688,277,-32,-11
12,15986199,-765,-814,-1676,286,-31,-14
13,15986209,-755,-816,-1684,273,-32,-12
14,15986219,-744,-814,-1681,279,-28,-11
15,15986229,-755,-812,-1675,278,-29,-12
16,15986239,-761,-799,-1687,272,-32,-8
17,15986249,-746,-817,-1694,283,-26,-9
18,15986259,-745,-813,-1687,282,-23,-12
19,15986269,-750,-831,-1669,286,-19,-9
20,15986279,-754,-797,-1674,280,-27,-7
21,15986289,-741,-815,-1680,275,-29,-11
22,15986299,-751,-792,-1684,272,-35,2
23,15986309,-750,-815,-1674,283,-24,-13
24,15986319,-747,-802,-1676,277,-37,-4
25,15986329,-752,-809,-1710,276,-33,-256
26,15986326,-751,-810,-1710,276,-33,-13
27,15986336,-752,-818,-1678,279,-34,-4
28,15986346,-763,-827,-1677,284,-31,-19
29,15986356,-751,-807,-1687,275,-37,-9
30,15986366,-752,-812,-1679,279,-38,-13
31,15986376,-754,-816,-1669,276,-38,-13
32,15986386,-756,-803,-1670,278,-40,-10
33,15986396,-740,-818,-1684,268,-40,-12
34,15986406,-755,-816,-1691,270,-44,-7
35,15986416,-756,-803,-1674,268,-43,-12
36,15986426,-755,-805,-1689,266,-42,-7
37,15986436,-754,-808,-1689,267,-39,-4
38,15986446,-763,-820,-1680,286,-23,-10
39,15986456,-741,-814,-1680,282,-20,-6
40,15986466,-730,-819,-1680,280,-30,-13
41,15986476,-762,-812,-1691,265,-40,-2
42,15986486,-755,-807,-1669,283,-26,-8
43,15986496,-732,-817,-1679,289,-29,-13
44,15986506,-739,-808,-1675,269,-39,-7
45,15986516,-761,-815,-1690,276,-41,-11
46,15986526,-745,-807,-1687,270,-47,-10
47,15986536,-746,-813,-1690,276,-40,-15
48,15986546,-754,-824,-1678,277,-38,-12
49,15986556,-760,-829,-1672,271,-41,-14
50,15986566,-754,-815,-1696,265,-40,-13
51,15986576,-752,-820,-1677,270,-30,-256
52,15986573,-752,-821,-1677,270,-30,-9
53,15986583,-764,-795,-1684,273,-30,-17
54,15986593,-755,-808,-1701,274,-34,-17
55,15986603,-761,-804,-1693,285,-29,-14
56,15986613,-764,-821,-1678,291,-25,-16
57,15986623,-737,-818,-1665,290,-30,-20
