sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
13572,19071742,-2652,1589,-3993,2189,9906,-7817
13573,19071752,-2594,1944,-2025,891,13321,-5380
13574,19071762,-3324,1559,-200,-46,14534,-1945
13575,19071772,-4764,574,1733,-2189,16482,1106
13576,19071782,-6928,-77,4396,-5558,19726,4114
13577,19071792,-8417,-780,7188,-8324,23647,6822
13578,19071802,-8891,-2345,8689,-10669,26314,8320
13579,19071812,-8350,-4163,8126,-12874,25459,8108
13580,19071822,-6614,-4839,6331,-12605,20713,5838
13581,19071832,-7705,-9041,3506,-11844,11319,1226
13582,19071842,-7467,-9826,4616,-2316,-382,2769
13583,19071852,-7187,-5192,3444,5234,-9802,-2697
13584,19071862,-6047,-1873,2577,7387,-15208,-6678
13585,19071872,-4730,91,2005,9237,-17177,-6793
13586,19071882,-4500,355,1603,10469,-19203,-5411
13587,19071892,-5179,-200,1392,11408,-20792,-3665
13588,19071902,-6720,-1206,664,11217,-21572,-1832
13589,19071912,-6674,-1257,-1277,9763,-21426,-457
13590,19071922,-7072,-3825,-5135,7355,-20972,604
13591,19071932,-4582,-5807,-9903,3705,-17334,1106
13592,19071942,-4095,-6551,-12238,2761,-11805,306
13593,19071952,-3773,-6231,-10306,3346,-5466,-1941
13594,19071962,-3213,-3331,-7461,2633,2436,-6112
13595,19071972,-2645,35,-5004,-1011,7575,-8979
13596,19071982,-2397,1878,-3751,-3237,10829,-7683
13597,19071992,-3220,1787,-2117,-3052,12560,-4098
13598,19071989,-3219,1787,-2117,-3052,12559,-3884
13599,19071999,-5027,1061,143,-3322,14729,-378
13600,19072009,-7698,361,3270,-4715,18086,2624
13601,19072019,-9223,-46,6979,-7453,22475,5229
13602,19072029,-8486,-586,8205,-11302,25904,6648
13603,19072039,-7445,-2877,7941,-15385,25229,8079
13604,19072049,-6992,-4150,4919,-16259,20611,7916
13605,19072059,-6129,-6417,3062,-14351,11082,4798
13606,19072069,-9440,-10449,1940,-8136,-396,5645
13607,19072079,-8453,-7244,3698,2981,-8111,1340
13608,19072089,-7388,-2694,1571,3359,-13142,-5566
13609,19072099,-6139,119,405,2594,-14069,-8230
13610,19072109,-5563,258,-475,3849,-14378,-7767
13611,19072119,-4661,-579,107,7264,-14626,-5705
13612,19072129,-4238,-1414,919,8435,-14953,-4118
13613,19072139,-4479,-1994,1346,7943,-14444,-3309
13614,19072149,-4315,-2688,854,6733,-13624,-2925
13615,19072159,-3830,-2275,101,4168,-13235,-3004
13616,19072169,-3225,-1661,-664,626,-12551,-3041
13617,19072179,-2404,-1316,-1215,-1998,-10855,-2698
13618,19072189,-1584,-1411,-1357,-2998,-8762,-2099
13619,19072199,-1017,-1514,-1337,-3242,-6590,-1466
13620,19072209,-603,-1526,-1094,-2940,-4343,-977
13621,19072219,-380,-1597,-642,-2345,-2278,-840
13622,19072229,-62,-1479,-172,-2110,-160,-914
13623,19072239,123,-1426,177,-2157,1747,-1024
13624,19072235,124,-1427,177,-2157,1747,-975
13625,19072245,239,-1289,419,-2359,3030,-735
13626,19072255,206,-1484,799,-2292,3833,-334
13627,19072265,159,-1720,1180,-2176,4442,-34
13628,19072275,150,-1804,1442,-2211,4888,-247
13629,19072285,223,-1609,1575,-2274,5060,-779
13630,19072295,372,-1387,1581,-2324,5050,-1396
13631,19072305,462,-1190,1540,-2413,4953,-1769
13632,19072315,431,-1065,1488,-2336,4836,-1954
13633,19072325,441,-971,1456,-2012,4791,-2224
13634,19072335,494,-869,1461,-1650,4743,-2556
13635,19072345,520,-797,1417,-1559,4596,-2813
13636,19072355,564,-775,1357,-1572,4511,-2973
13637,19072365,603,-838,1412,-1561,4484,-3024
13638,19072375,573,-929,1531,-1684,4492,-3050
13639,19072385,518,-1001,1613,-2046,4444,-3072
13640,19072395,572,-1063,1583,-2670,4166,-3043
13641,19072405,614,-1064,1389,-3349,3619,-3041
13642,19072415,548,-1053,1023,-3880,2811,-2942
13643,19072425,472,-983,526,-4251,2054,-2875
13644,19072435,496,-927,209,-4031,1778,-2914
13645,19072445,493,-991,149,-3368,1807,-2915
13646,19072455,529,-1026,157,-2963,1739,-2981
13647,19072465,641,-933,48,-2971,1537,-3038
13648,19072475,714,-805,-132,-3106,1191,-2975
13649,19072485,654,-747,-411,-3183,782,-3073
13650,19072482,654,-747,-411,-3183,782,-2901
13651,19072492,595,-735,-573,-3038,458,-2797
13652,19072502,574,-748,-794,-2758,245,-2648
13653,19072512,535,-823,-1131,-2449,-55,-2480
13654,19072522,483,-883,-1475,-2136,-508,-2239
13655,19072532,520,-822,-1816,-1750,-1035,-1857
13656,19072542,493,-858,-2020,-978,-1482,-1329
13657,19072552,372,-1042,-1984,75,-1674,-747
13658,19072562,274,-1145,-1875,673,-1495,-385
13659,19072572,272,-1133,-1708,631,-1094,-386
13660,19072582,155,-1157,-1582,135,-675,-505
13661,19072592,22,-1245,-1450,-323,-273,-422
13662,19072602,-41,-1611,-1454,-573,-116,-172
13663,19072612,-130,-1800,-1846,-727,-417,294
13664,19072622,-308,-2152,-2098,-223,-1057,717
13665,19072632,-324,-2222,-2250,564,-1328,707
13666,19072642,-200,-2143,-2140,1143,-1318,303
13667,19072652,-26,-1944,-1815,1623,-1068,-170
13668,19072662,68,-1670,-1537,1631,-844,-487
13669,19072672,201,-1446,-1317,1412,-625,-711
13670,19072682,352,-1244,-1319,991,-410,-955
13671,19072692,439,-1033,-1477,401,-279,-1057
13672,19072702,483,-856,-1513,129,-164,-940
13673,19072712,547,-831,-1457,98,-22,-763
13674,19072722,582,-830,-1307,169,19,-495
13675,19072732,438,-860,-1123,444,-307,-256
13676,19072729,438,-860,-1122,445,-308,-71
13677,19072739,565,-733,-1075,712,-560,67
13678,19072749,577,-353,-1013,688,-947,296
13679,19072759,393,-244,-902,1115,-1311,1207
13680,19072769,183,-591,-953,1536,-1396,2377
13681,19072779,441,-2804,-900,1801,-1358,3360
13682,19072789,-1651,-4534,-2454,1376,-1386,3867
13683,19072799,-1094,-1943,-3104,-4400,-1895,1331
13684,19072809,798,-1003,-2119,432,22,-2541
13685,19072819,630,-1328,-1517,2010,468,-1235
13686,19072829,130,-1768,-1975,1816,-424,789
13687,19072839,-12,-1553,-2476,1756,-611,736
13688,19072849,56,-811,-2195,2319,-240,122
13689,19072859,-19,-2389,-2304,2286,77,-123
13690,19072869,-360,-2018,-2500,2269,266,-5
13691,19072879,-325,-1849,-2570,2419,492,-369
13692,19072889,-361,-1753,-2512,2595,739,-722
13693,19072899,-410,-1664,-2426,3031,1036,-787
13694,19072909,-426,-1512,-2286,3271,1254,-813
13695,19072919,-323,-1382,-2179,3546,1372,-980
13696,19072929,-257,-1242,-2114,3969,1420,-1128
13697,19072939,-207,-1180,-2021,4527,1432,-1179
13698,19072949,-119,-1174,-1908,5212,1461,-1171
13699,19072959,6,-1174,-1842,5695,1488,-1140
13700,19072969,51,-1065,-1892,6109,1417,-1128
