sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1092,16797280,-4041,-4144,3437,2409,-16601,4247
1093,16797290,-3363,-3418,3461,3583,-17635,2752
1094,16797300,-2821,-2919,3842,5505,-18018,1521
1095,16797310,-3051,-2577,3914,6761,-17948,505
1096,16797320,-3763,-2195,3760,6136,-17741,26
1097,16797330,-5264,-1796,2935,4005,-17407,62
1098,16797340,-6543,-1990,2290,2711,-17207,402
1099,16797350,-7675,-2426,903,1468,-17318,390
1100,16797360,-7796,-2381,-830,-1522,-17655,242
1101,16797370,-8205,-3294,-3259,-3134,-18890,-69
1102,16797380,-8384,-4275,-5816,-5929,-20710,-192
1103,16797390,-9007,-2167,-8725,-10050,-20716,-1678
1104,16797400,-8868,-632,-11250,-9904,-16791,-3721
1105,16797410,-7518,-455,-9412,-2660,-6075,-3230
1106,16797420,-6411,-424,-6768,1198,5018,-2283
1107,16797430,-5330,-528,-4063,3826,9120,-2076
1108,16797440,-4236,-557,-3164,3837,9268,-2244
1109,16797450,-3764,-625,-2977,2462,9178,-1805
1110,16797460,-3561,-762,-3108,2028,9502,-1545
1111,16797470,-3364,-770,-2524,2297,10322,-2096
1112,16797480,-2958,-662,-1427,2798,11431,-2757
1113,16797490,-2524,-319,-399,2021,12187,-3112
1114,16797500,-2160,-72,606,770,12448,-2890
1115,16797510,-1865,-16,1363,-774,12957,-2113
1116,16797520,-1805,-114,2009,-2241,13706,-592
1117,16797530,-1985,-334,2673,-3380,14441,1281
1118,16797527,-1985,-334,2673,-3379,14441,1448
1119,16797537,-2055,-529,4007,-4034,15216,3663
1120,16797547,-1946,-1475,5630,-4492,16151,5886
1121,16797557,-1472,-3945,7910,-4432,16679,8115
1122,16797567,-990,-4816,9186,-4502,15392,7346
1123,16797577,-1878,-4982,8230,-5667,12206,5435
1124,16797587,-3138,-5898,6513,-5641,6587,3051
1125,16797597,-3677,-6479,5799,-3711,-1266,2184
1126,16797607,-3283,-5324,5130,-1583,-8145,1301
1127,16797617,-2765,-3720,4198,-440,-12602,129
1128,16797627,-2279,-2777,3537,261,-14540,-840
1129,16797637,-2125,-2161,3146,864,-15362,-1587
1130,16797647,-2354,-1473,2879,962,-15613,-2043
1131,16797657,-2956,-996,2796,750,-15399,-2162
1132,16797667,-3906,-468,2532,-147,-15134,-1830
1133,16797677,-4935,-119,1950,-1263,-15182,-1362
1134,16797687,-5716,-53,1458,-1645,-15588,-1147
1135,16797697,-6888,-445,561,-2343,-16337,-844
1136,16797707,-7896,-1580,-2264,-3183,-17172,-2
1137,16797717,-8860,-2416,-6062,-5770,-17822,1250
1138,16797727,-9410,-2392,-8736,-6522,-16925,901
1139,16797737,-8225,-2284,-8981,-4293,-11988,-1207
1140,16797747,-6841,-2102,-6806,231,-3279,-2282
1141,16797757,-5549,-1059,-4671,1678,5243,-3995
1142,16797767,-4632,-376,-3474,1181,8572,-4908
1143,16797777,-3639,63,-2719,133,9134,-4354
1144,16797774,-3638,63,-2718,133,9133,-4301
1145,16797784,-2818,190,-2322,217,8963,-3385
1146,16797794,-2279,132,-2008,526,9029,-2676
1147,16797804,-1897,88,-1791,851,9391,-2403
1148,16797814,-1546,22,-1543,1228,9686,-2314
1149,16797824,-1276,223,-919,1438,10055,-2269
1150,16797834,-995,179,-153,1396,10623,-2080
1151,16797844,-805,120,727,1055,11237,-1545
1152,16797854,-665,24,1627,446,12114,-738
1153,16797864,-687,-168,2333,-44,13039,381
1154,16797874,-874,-366,2950,-626,13677,1697
1155,16797884,-875,-567,3626,-1414,14009,3219
1156,16797894,-541,-1287,4307,-2098,14079,4835
1157,16797904,93,-2701,5308,-3001,13701,6202
1158,16797914,753,-4349,6159,-3976,12655,6666
1159,16797924,-592,-4760,5215,-5655,11001,6391
1160,16797934,-1645,-4953,3646,-5544,8085,4306
1161,16797944,-1818,-4908,2447,-5168,4145,918
1162,16797954,-1468,-4029,1892,-4740,-136,-1446
1163,16797964,-668,-2464,1102,-5058,-2792,-2922
1164,16797974,-315,-1568,195,-4813,-4071,-2972
1165,16797984,-284,-1095,-725,-3841,-4576,-2664
1166,16797994,-372,-986,-1304,-2245,-4614,-2447
1167,16798004,-151,-723,-1389,-629,-4259,-2263
1168,16798014,0,-845,-1059,464,-3450,-1936
1169,16798024,-57,-1002,-1039,633,-2864,-1024
1170,16798020,-57,-1003,-1039,634,-2865,-900
1171,16798030,-474,-1646,-1391,390,-2533,71
1172,16798040,-502,-1760,-1901,-448,-2499,198
1173,16798050,-307,-1539,-2368,-1592,-2259,-324
1174,16798060,-144,-1270,-2670,-2024,-1775,-833
1175,16798070,39,-945,-2734,-2063,-1402,-1133
1176,16798080,263,-681,-2570,-1716,-1141,-1234
1177,16798090,306,-549,-2435,-1018,-922,-782
1178,16798100,221,-651,-2170,-198,-842,-31
1179,16798110,136,-767,-1980,68,-657,471
1180,16798120,-5,-1183,-1892,138,-358,880
1181,16798130,-155,-1574,-1964,3,-233,1166
1182,16798140,-220,-1857,-2080,-143,-343,1119
1183,16798150,-285,-2011,-2106,-127,-539,961
1184,16798160,-280,-1968,-2073,-191,-582,701
1185,16798170,-309,-1776,-1977,-342,-531,485
1186,16798180,-301,-1586,-1884,-352,-552,476
1187,16798190,-313,-1394,-1750,-408,-604,646
1188,16798200,-319,-1321,-1608,-476,-706,773
