sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1144,18032455,357,56,-1979,804,-78,-48
1145,18032465,316,58,-1983,799,-90,-35
1146,18032475,327,62,-1986,797,-87,-39
1147,18032485,355,68,-1993,802,-81,-44
1148,18032495,329,70,-1987,812,-82,-35
1149,18032505,312,72,-1972,822,-68,-31
1150,18032515,342,74,-1971,827,-67,-32
1151,18032525,351,63,-1987,824,-75,-32
1152,18032535,333,39,-1986,824,-74,-28
1153,18032545,329,47,-1953,816,-77,-31
1154,18032555,347,58,-1987,807,-79,-36
1155,18032565,344,67,-1990,801,-78,-34
1156,18032575,335,69,-1972,806,-66,-37
1157,18032585,346,65,-1981,808,-67,-35
1158,18032595,354,50,-1979,809,-76,-30
1159,18032605,320,70,-1979,806,-85,-31
1160,18032615,331,60,-1976,810,-77,-31
1161,18032625,348,61,-1987,809,-80,-34
1162,18032635,337,63,-1984,804,-86,-35
1163,18032645,321,57,-1976,805,-83,-36
1164,18032655,335,65,-1982,809,-77,-41
1165,18032665,348,71,-1999,813,-77,-41
1166,18032675,326,72,-1987,826,-69,-34
1167,18032685,321,56,-1982,833,-67,-35
1168,18032695,359,56,-1988,826,-67,-36
1169,18032705,342,58,-1973,822,-70,-256
1170,18032702,343,58,-1973,823,-70,-35
1171,18032712,312,52,-1982,820,-75,-35
1172,18032722,349,57,-1982,811,-74,-36
1173,18032732,331,76,-1998,804,-75,-35
1174,18032742,363,54,-1969,814,-53,-55
1175,18032752,322,60,-1964,824,-63,-36
1176,18032762,329,62,-2002,795,-102,-28
1177,18032772,356,52,-1969,811,-68,-40
1178,18032782,327,50,-1958,818,-68,-40
1179,18032792,353,58,-1969,800,-83,-41
1180,18032802,352,60,-1982,800,-90,-38
1181,18032812,330,76,-1990,802,-87,-37
1182,18032822,340,85,-1990,827,-81,-23
1183,18032832,348,84,-1982,861,-95,8
1184,18032842,331,54,-1986,890,-110,30
1185,18032852,319,51,-1970,889,-108,34
1186,18032862,339,40,-1972,876,-100,18
1187,18032872,351,38,-1981,851,-105,4
1188,18032882,333,28,-1977,831,-100,-7
1189,18032892,335,45,-1982,817,-91,-25
1190,18032902,356,52,-1980,808,-81,-29
1191,18032912,352,60,-1966,817,-71,-29
1192,18032922,314,45,-1978,800,-82,-34
1193,18032932,341,50,-1984,793,-85,-36
1194,18032942,346,59,-1977,790,-86,-39
1195,18032952,320,51,-1979,789,-82,-256
1196,18032948,320,50,-1979,790,-82,-46
1197,18032958,315,38,-1972,791,-88,-42
1198,18032968,341,67,-1984,794,-91,-42
1199,18032978,325,55,-1976,783,-95,-45
1200,18032988,326,37,-1960,790,-90,-33
1201,18032998,347,47,-1957,801,-103,-31
1202,18033008,333,28,-1983,783,-100,-33
1203,18033018,291,27,-1977,794,-106,-22
1204,18033028,318,90,-1994,742,-108,-83
1205,18033038,366,66,-1959,760,-74,-73
1206,18033048,367,55,-1966,754,-110,-48
1207,18033058,336,90,-1982,716,-127,-44
1208,18033068,357,71,-1994,716,-143,-30
1209,18033078,339,58,-1986,722,-139,-11
1210,18033088,317,51,-1969,732,-130,-5
1211,18033098,305,70,-1981,735,-122,-25
1212,18033108,306,98,-2004,720,-144,-13
1213,18033118,310,90,-1999,737,-128,-12
1214,18033128,286,81,-2011,755,-123,-6
1215,18033138,310,85,-1994,768,-109,-4
1216,18033148,309,58,-1969,790,-108,7
1217,18033158,310,52,-1959,791,-111,8
1218,18033168,301,88,-1982,771,-130,-9
1219,18033178,345,100,-2034,738,-143,11
1220,18033188,346,78,-2027,764,-120,40
1221,18033198,298,77,-1986,806,-103,0
1222,18033195,298,77,-1986,807,-104,73
1223,18033205,348,53,-1935,824,-74,62
1224,18033215,384,41,-1931,814,-100,89
1225,18033225,341,62,-1935,791,-164,90
1226,18033235,252,248,-1856,761,-248,83
1227,18033245,1346,-596,-2313,1024,-178,14
1228,18033255,-330,283,-2293,411,-860,577
1229,18033265,269,-9,-2024,726,-243,204
1230,18033275,304,94,-1960,849,-51,53
1231,18033285,298,53,-1982,848,-112,51
1232,18033295,197,112,-2046,773,-209,56
1233,18033305,264,125,-2020,836,-74,14
1234,18033315,274,113,-2010,915,-16,22
1235,18033325,257,118,-2011,957,8,37
1236,18033335,197,138,-2044,987,71,30
1237,18033345,208,142,-2039,1047,210,24
1238,18033355,303,45,-1945,1133,317,12
1239,18033365,303,16,-1904,1114,327,-12
1240,18033375,299,-6,-1895,1057,260,-14
1241,18033385,307,-5,-1909,980,173,-27
1242,18033395,287,9,-1948,929,125,-36
1243,18033405,416,-255,-2056,884,168,-51
1244,18033415,-683,694,-1629,520,8,91
1245,18033425,1109,-233,-1784,1098,617,-566
1246,18033435,221,98,-1948,814,70,-148
1247,18033445,548,27,-2393,736,-38,-256
1248,18033442,549,26,-2393,736,-39,-88
1249,18033452,29,148,-2227,445,-403,-19
1250,18033462,571,-67,-1782,1237,297,-236
1251,18033472,585,47,-1758,911,415,-345
1252,18033482,399,-34,-1903,793,-100,-133
1253,18033492,402,64,-2065,649,-138,-82
1254,18033502,303,62,-2055,688,-137,-87
1255,18033512,397,11,-1985,823,-8,-111
1256,18033522,361,106,-1980,761,-14,-117
1257,18033532,323,27,-1891,798,-80,-89
1258,18033542,444,10,-1931,821,21,-127
1259,18033552,279,95,-1982,676,-200,-46
1260,18033562,313,64,-1886,775,-167,-74
1261,18033572,379,58,-1870,788,-43,-111
1262,18033582,434,54,-2196,711,-155,-36
1263,18033592,66,111,-2098,578,-529,26
1264,18033602,451,74,-1958,978,-27,-171
1265,18033612,438,36,-1874,878,157,-161
1266,18033622,308,21,-1953,876,-187,-15
1267,18033632,417,68,-2024,760,-104,-90
1268,18033642,307,42,-2015,795,-163,-68
1269,18033652,357,40,-1970,840,-94,-78
1270,18033662,362,79,-1917,820,-43,-93
1271,18033672,405,-30,-1943,849,-56,-77
1272,18033682,303,82,-2041,724,-124,-48
1273,18033692,278,61,-1991,767,-193,-256
1274,18033689,279,61,-1991,768,-194,-39
1275,18033699,385,83,-1971,831,-47,-124
1276,18033709,349,41,-1973,815,-67,-65
1277,18033719,327,40,-1972,819,-108,-28
1278,18033729,364,27,-1970,817,-89,-41
1279,18033739,351,24,-1958,829,-78,-46
1280,18033749,342,44,-1959,812,-74,-53
1281,18033759,372,48,-1964,790,-83,-46
1282,18033769,362,57,-1987,772,-99,-37
1283,18033779,319,79,-1981,775,-95,-43
1284,18033789,357,56,-1977,792,-81,-43
1285,18033799,357,49,-1974,794,-82,-38
1286,18033809,328,49,-1988,786,-101,-34
1287,18033819,329,44,-1972,792,-92,-41
1288,18033829,343,39,-1966,795,-85,-49
1289,18033839,360,50,-1983,784,-86,-54
1290,18033849,334,61,-1989,782,-83,-50
1291,18033859,336,47,-1978,799,-83,-48
1292,18033869,366,83,-1965,797,-82,-49
1293,18033879,346,70,-1969,807,-95,-41
1294,18033889,299,63,-1998,813,-95,-29
1295,18033899,338,52,-1994,836,-78,-27
1296,18033909,355,45,-1982,838,-72,-30
1297,18033919,342,39,-1965,838,-72,-33
1298,18033929,330,37,-1968,820,-82,-33
1299,18033939,355,24,-1977,808,-87,-256
1300,18033935,355,24,-1977,809,-88,-34
1301,18033945,348,43,-1977,798,-83,-43
1302,18033955,323,55,-1992,792,-83,-46
1303,18033965,352,60,-1979,805,-67,-41
1304,18033975,371,64,-1971,809,-68,-42
1305,18033985,332,76,-1983,806,-79,-39
1306,18033995,330,48,-1978,809,-84,-38
1307,18034005,350,65,-1976,812,-76,-41
1308,18034015,342,45,-1973,818,-67,-38
1309,18034025,342,51,-1962,813,-69,-45
1310,18034035,339,46,-1977,799,-75,-49
1311,18034045,356,55,-1977,800,-72,-47
1312,18034055,329,66,-1968,797,-76,-51
1313,18034065,329,58,-1969,803,-65,-54
1314,18034075,362,57,-1977,810,-64,-55
1315,18034085,358,73,-1983,794,-85,-55
1316,18034095,325,53,-1985,807,-100,-37
1317,18034105,344,58,-1974,809,-85,-43
1318,18034115,360,41,-1978,816,-86,-42
1319,18034125,334,64,-1977,810,-84,-46
1320,18034135,315,65,-1999,815,-83,-33
1321,18034145,346,51,-1963,830,-61,-34
1322,18034155,356,41,-1969,835,-53,-44
1323,18034165,325,63,-1975,824,-66,-43
1324,18034175,353,51,-1985,824,-70,-39
1325,18034185,358,56,-1971,825,-66,-256
1326,18034182,358,56,-1971,826,-67,-43
1327,18034192,333,52,-1968,829,-70,-40
1328,18034202,329,56,-1976,823,-78,-39
1329,18034212,355,46,-1979,820,-83,-36
1330,18034222,346,34,-1975,816,-77,-38
1331,18034232,342,32,-1985,813,-66,-40
1332,18034242,361,48,-1967,804,-68,-47
1333,18034252,353,73,-1986,796,-80,-44
1334,18034262,340,51,-1984,803,-81,-37
1335,18034272,330,51,-1976,801,-87,-35
1336,18034282,355,47,-1964,808,-91,-32
1337,18034292,353,48,-1970,807,-88,-32
1338,18034302,317,35,-1977,809,-91,-35
1339,18034312,331,53,-1987,808,-78,-37
1340,18034322,360,49,-1981,812,-71,-41
1341,18034332,346,55,-1974,810,-71,-45
1342,18034342,326,60,-1977,805,-78,-42
1343,18034352,351,50,-1979,812,-76,-42
1344,18034362,355,50,-1964,812,-78,-41
1345,18034372,326,35,-1981,803,-87,-37
1346,18034382,334,47,-1984,801,-87,-36
1347,18034392,356,57,-1983,798,-80,-44
1348,18034402,334,55,-1980,800,-66,-45
1349,18034412,331,44,-1958,813,-66,-36
1350,18034422,364,63,-1971,804,-69,-42
1351,18034432,344,46,-1966,803,-78,-256
1352,18034429,345,46,-1966,804,-79,-36
1353,18034439,317,49,-1965,797,-81,-38
1354,18034449,344,66,-1979,794,-82,-46
1355,18034459,347,61,-2001,793,-82,-45
1356,18034469,340,57,-1997,799,-76,-41
1357,18034479,324,55,-1987,812,-67,-39
1358,18034489,353,47,-1968,817,-64,-41
1359,18034499,344,49,-1977,811,-72,-42
1360,18034509,315,57,-1981,807,-80,-44
1361,18034519,329,46,-1990,808,-75,-46
1362,18034529,357,52,-1990,812,-66,-52
1363,18034539,344,47,-1968,811,-70,-52
1364,18034549,334,50,-1967,808,-74,-45
1365,18034559,354,47,-1973,819,-68,-40
1366,18034569,351,38,-1957,814,-73,-37
1367,18034579,339,50,-1969,799,-78,-44
1368,18034589,337,65,-1973,790,-85,-40
1369,18034599,348,67,-1983,794,-81,-40
1370,18034609,335,61,-1982,798,-80,-44
1371,18034619,315,58,-1992,804,-78,-40
1372,18034629,355,50,-1975,818,-66,-33
1373,18034639,334,49,-1975,815,-72,-39
1374,18034649,326,45,-1975,811,-72,-40
1375,18034659,349,45,-1980,808,-79,-42
1376,18034669,360,54,-1987,809,-73,-41
1377,18034679,340,50,-1972,815,-68,-256
1378,18034675,341,50,-1972,816,-68,-38
1379,18034685,338,38,-1965,817,-70,-35
1380,18034695,345,58,-1988,806,-78,-37
1381,18034705,343,54,-1978,805,-79,-37
1382,18034715,328,59,-1975,800,-79,-41
1383,18034725,337,58,-1983,796,-79,-46
1384,18034735,354,66,-1994,802,-75,-37
1385,18034745,324,71,-1998,803,-80,-35
1386,18034755,350,55,-1962,820,-57,-45
1387,18034765,356,44,-1966,823,-58,-39
1388,18034775,331,55,-1994,793,-96,-33
1389,18034785,319,57,-1978,797,-79,-42
1390,18034795,359,33,-1961,829,-48,-41
1391,18034805,334,61,-1992,792,-96,-31
1392,18034815,334,52,-1965,792,-84,-41
1393,18034825,337,38,-1957,806,-66,-51
1394,18034835,351,65,-1995,788,-96,-38
1395,18034845,335,76,-1990,790,-96,-39
1396,18034855,338,51,-1978,820,-61,-41
1397,18034865,344,57,-1972,821,-71,-34
1398,18034875,350,47,-1982,813,-81,-34
1399,18034885,333,50,-1987,808,-83,-38
1400,18034895,335,50,-1977,807,-74,-41
1401,18034905,348,50,-1976,803,-76,-43
1402,18034915,341,65,-1971,795,-86,-44
1403,18034925,320,57,-1981,802,-82,-256
1404,18034922,320,57,-1981,802,-82,-44
1405,18034932,338,65,-1977,797,-83,-43
1406,18034942,340,58,-1990,801,-85,-41
1407,18034952,332,46,-1968,810,-69,-46
1408,18034962,331,61,-1971,807,-75,-47
1409,18034972,350,61,-1985,803,-78,-47
1410,18034982,340,59,-1997,804,-76,-46
1411,18034992,319,51,-1979,811,-67,-42
1412,18035002,336,71,-1980,818,-63,-40
1413,18035012,357,51,-1964,825,-60,-37
1414,18035022,331,42,-1965,818,-72,-35
1415,18035032,334,48,-1971,808,-76,-38
1416,18035042,365,43,-1981,806,-76,-37
1417,18035052,335,57,-1983,795,-79,-40
1418,18035062,316,52,-1976,799,-77,-40
1419,18035072,328,76,-1996,797,-78,-41
1420,18035082,342,74,-1987,806,-74,-36
1421,18035092,333,51,-1980,818,-75,-36
1422,18035102,329,48,-1968,817,-80,-33
1423,18035112,326,56,-1998,814,-88,-29
1424,18035122,327,49,-1978,818,-73,-29
1425,18035132,333,47,-1961,831,-58,-41
1426,18035142,352,51,-1967,831,-56,-38
1427,18035152,333,47,-1988,820,-75,-28
1428,18035162,329,59,-1991,810,-79,-27
1429,18035172,356,55,-1954,824,-59,-256
1430,18035169,357,55,-1954,824,-60,-39
1431,18035179,367,50,-1986,817,-70,-34
1432,18035189,333,60,-1992,806,-86,-31
1433,18035199,344,39,-1974,817,-64,-38
1434,18035209,351,52,-1972,817,-68,-31
1435,18035219,353,67,-2014,805,-77,-32
1436,18035229,345,53,-1964,816,-59,-31
1437,18035239,341,49,-1966,822,-55,-36
1438,18035249,352,48,-1978,802,-72,-41
1439,18035259,323,55,-1998,794,-83,-36
1440,18035269,326,51,-1981,798,-73,-42
1441,18035279,343,49,-1974,811,-62,-44
1442,18035289,339,62,-1981,808,-75,-42
1443,18035299,342,58,-1968,808,-73,-47
1444,18035309,328,50,-2002,810,-77,-37
1445,18035319,342,46,-1976,820,-73,-35
1446,18035329,346,50,-1964,821,-66,-42
1447,18035339,340,47,-1982,819,-66,-44
1448,18035349,341,69,-1985,811,-77,-39
1449,18035359,356,62,-1991,813,-73,-37
1450,18035369,331,47,-1975,819,-68,-35
1451,18035379,329,55,-1979,817,-67,-36
1452,18035389,356,53,-1980,815,-70,-32
1453,18035399,339,58,-1981,815,-71,-34
1454,18035409,327,51,-1977,811,-70,-36
1455,18035419,348,40,-1985,810,-69,-256
1456,18035415,349,40,-1985,810,-69,-37
1457,18035425,357,54,-1980,805,-77,-35
1458,18035435,333,51,-1987,811,-70,-37
1459,18035445,322,57,-1976,810,-76,-38
1460,18035455,339,62,-1986,807,-81,-33
1461,18035465,351,52,-1974,822,-65,-31
1462,18035475,335,37,-1957,835,-52,-33
1463,18035485,335,42,-1981,815,-73,-33
1464,18035495,335,62,-1992,801,-88,-31
1465,18035505,347,35,-1962,827,-54,-38
1466,18035515,330,49,-1977,824,-69,-32
1467,18035525,342,63,-1981,806,-85,-25
1468,18035535,347,44,-1982,826,-59,-38
1469,18035545,332,38,-1979,825,-59,-34
1470,18035555,344,42,-1981,812,-78,-31
1471,18035565,354,41,-1968,814,-71,-36
1472,18035575,350,42,-1976,818,-68,-40
1473,18035585,333,42,-1982,804,-81,-32
1474,18035595,362,59,-1978,810,-71,-36
1475,18035605,354,49,-1964,811,-65,-42
1476,18035615,318,51,-1973,807,-73,-38
1477,18035625,332,61,-1984,805,-78,-36
1478,18035635,363,47,-1983,815,-66,-36
1479,18035645,332,35,-1979,813,-70,-38
1480,18035655,336,46,-1970,807,-79,-39
1481,18035665,349,58,-1974,806,-79,-256
1482,18035662,349,58,-1974,807,-80,-37
1483,18035672,357,58,-1981,808,-76,-41
1484,18035682,315,49,-1984,804,-83,-38
1485,18035692,349,49,-1990,810,-70,-36
1486,18035702,360,55,-1974,817,-68,-38
1487,18035712,335,44,-1989,815,-70,-37
1488,18035722,326,56,-1979,813,-73,-36
1489,18035732,362,50,-1973,814,-67,-44
1490,18035742,344,54,-1967,805,-78,-41
1491,18035752,338,59,-1989,810,-74,-37
1492,18035762,347,62,-1977,816,-67,-38
1493,18035772,350,50,-1971,825,-63,-32
1494,18035782,330,41,-1995,818,-75,-33
1495,18035792,327,54,-1992,822,-74,-30
1496,18035802,372,48,-1974,828,-62,-30
1497,18035812,353,28,-1974,828,-62,-31
1498,18035822,340,43,-1984,807,-78,-30
1499,18035832,350,60,-1978,798,-85,-36
1500,18035842,377,55,-1971,805,-75,-37
1501,18035852,353,39,-1974,811,-71,-31
1502,18035862,328,64,-1978,807,-77,-31
1503,18035872,362,35,-1979,805,-77,-33
1504,18035882,346,61,-1979,803,-82,-33
1505,18035892,330,47,-1982,801,-80,-42
1506,18035902,333,67,-1984,803,-78,-37
1507,18035912,349,62,-1989,812,-75,-256
1508,18035909,349,62,-1989,813,-75,-35
1509,18035919,331,50,-1976,815,-75,-29
1510,18035929,325,51,-1980,831,-72,-27
1511,18035939,358,59,-1985,827,-66,-34
1512,18035949,363,34,-1969,829,-64,-31
1513,18035959,334,39,-1963,820,-66,-34
1514,18035969,339,41,-1972,817,-67,-37
1515,18035979,363,42,-1984,810,-77,-35
1516,18035989,346,53,-1986,805,-78,-37
1517,18035999,337,50,-1974,805,-78,-34
1518,18036009,345,45,-1971,808,-76,-36
1519,18036019,351,36,-1979,803,-79,-38
1520,18036029,338,56,-1985,798,-83,-39
1521,18036039,337,48,-1976,801,-77,-40
1522,18036049,363,73,-1980,802,-76,-41
1523,18036059,342,48,-1983,806,-79,-41
1524,18036069,334,45,-1965,811,-79,-39
1525,18036079,355,58,-1983,812,-79,-35
1526,18036089,348,46,-1972,816,-73,-40
1527,18036099,328,31,-1982,813,-72,-43
1528,18036109,354,51,-1971,806,-79,-42
1529,18036119,376,40,-1983,803,-79,-42
1530,18036129,333,54,-1977,801,-83,-40
1531,18036139,330,58,-1981,803,-82,-37
1532,18036149,346,58,-1982,799,-84,-39
1533,18036159,346,41,-1977,802,-80,-256
1534,18036155,346,41,-1977,803,-81,-35
1535,18036165,331,46,-1981,806,-74,-37
1536,18036175,349,54,-1990,806,-72,-36
1537,18036185,352,70,-1974,814,-75,-31
1538,18036195,336,46,-1981,812,-73,-37
1539,18036205,331,56,-1981,813,-78,-35
1540,18036215,348,58,-1986,811,-82,-33
1541,18036225,343,45,-1977,812,-78,-37
1542,18036235,326,55,-1972,818,-70,-40
1543,18036245,339,50,-1982,815,-71,-32
1544,18036255,359,48,-1981,817,-66,-37
1545,18036265,332,52,-1984,814,-68,-35
1546,18036275,332,48,-1988,814,-70,-32
1547,18036285,350,54,-1977,817,-66,-36
1548,18036295,354,51,-1978,812,-71,-34
1549,18036305,332,42,-1978,815,-74,-32
1550,18036315,342,40,-1984,811,-74,-34
1551,18036325,361,47,-1973,813,-71,-33
1552,18036335,344,31,-1975,808,-73,-36
1553,18036345,331,54,-1968,801,-80,-36
1554,18036355,352,53,-1988,799,-86,-34
1555,18036365,354,48,-1970,807,-75,-37
1556,18036375,331,44,-1979,803,-86,-36
1557,18036385,341,66,-1999,799,-87,-36
1558,18036395,359,59,-2002,806,-84,-33
1559,18036405,348,55,-1978,814,-77,-256
