sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
12740,19063849,-4104,-1603,-2141,2547,-12893,-495
12741,19063859,-3797,-2083,-3549,1150,-11377,663
12742,19063869,-3563,-2439,-4614,-695,-10197,1493
12743,19063879,-3364,-3010,-5177,-1752,-8853,1667
12744,19063889,-2907,-2307,-5545,-3121,-6593,459
12745,19063899,-2673,-1457,-5522,-3782,-2827,-1417
12746,19063909,-2239,-345,-4744,-3453,2509,-3017
12747,19063919,-1991,350,-3486,-2595,8033,-3246
12748,19063929,-2134,535,-1827,-1138,12844,-1546
12749,19063939,-2434,152,-367,-161,16051,757
12750,19063949,-3404,-209,929,-165,17815,2828
12751,19063959,-4430,-684,2392,-573,19162,4336
12752,19063969,-5416,-859,3879,-1417,20300,5252
12753,19063979,-5987,-1502,5426,-1633,20907,5450
12754,19063989,-5882,-3857,7608,206,19812,4020
12755,19063999,-5289,-3943,9330,378,14481,1332
12756,19064009,-4151,-3926,7820,-1107,6834,-1669
12757,19064019,-4956,-3663,6401,-370,-3335,-917
12758,19064029,-4830,-3053,5540,4066,-11089,-422
12759,19064039,-4616,-2198,4100,5824,-15324,-1910
12760,19064049,-4570,-1790,2774,6165,-17241,-2514
12761,19064059,-4321,-1673,1621,5579,-17848,-2489
12762,19064069,-4062,-1708,948,4360,-17562,-2739
12763,19064079,-4027,-1688,314,3265,-16575,-2885
12764,19064089,-3512,-1730,-583,2951,-14989,-3060
12765,19064099,-2978,-1482,-1990,2043,-13522,-3073
12766,19064095,-2977,-1482,-1990,2043,-13523,-3013
12767,19064105,-2627,-1838,-3234,384,-12195,-2438
12768,19064115,-2503,-2064,-4433,-1382,-10513,-1273
12769,19064125,-2093,-1948,-4968,-2622,-7631,-781
12770,19064135,-1537,-1516,-4447,-2190,-2825,-906
12771,19064145,-1002,-1136,-3217,-1271,3315,-1284
12772,19064155,-699,-960,-1725,-1092,8245,-1375
12773,19064165,-584,-1090,-521,-1035,11067,-337
12774,19064175,-926,-1364,306,-857,11898,907
12775,19064185,-1483,-1769,1332,-498,11973,1676
12776,19064195,-1938,-1720,2285,-232,12183,2030
12777,19064205,-2303,-1871,3177,791,12537,1879
12778,19064215,-2552,-2218,3822,1900,12500,1013
12779,19064225,-2695,-2418,4366,1997,11901,2
12780,19064235,-2732,-2742,5048,2202,10842,-1059
12781,19064245,-2600,-2622,5097,1511,9404,-2389
12782,19064255,-2216,-2266,4731,130,7738,-3627
12783,19064265,-1973,-1956,4283,-844,5957,-4341
12784,19064275,-1627,-1801,3720,-1496,3933,-4440
12785,19064285,-1284,-1798,3113,-1830,1818,-4093
12786,19064295,-1054,-1685,2419,-2069,-215,-3597
12787,19064305,-888,-1591,1672,-2288,-1754,-3311
12788,19064315,-786,-1431,939,-2344,-2510,-3259
12789,19064325,-664,-1439,476,-1870,-2436,-3356
12790,19064335,-560,-1376,306,-1113,-1916,-3480
12791,19064345,-495,-1443,399,-451,-1247,-3842
12792,19064342,-495,-1444,400,-451,-1247,-3646
12793,19064352,-420,-1564,492,-115,-636,-3601
12794,19064362,-415,-1706,489,-163,-271,-3473
12795,19064372,-309,-1777,498,-466,-65,-3513
12796,19064382,-132,-1833,481,-998,19,-3552
12797,19064392,-4,-1741,252,-1841,-67,-3467
12798,19064402,29,-1623,-1,-2582,-280,-3409
12799,19064412,29,-1531,-235,-2944,-381,-3348
12800,19064422,61,-1417,-328,-2874,-339,-3330
12801,19064432,146,-1306,-364,-2475,-171,-3425
12802,19064442,263,-1171,-273,-1842,21,-3637
12803,19064452,521,-943,-220,-1292,-6,-3774
12804,19064462,740,-803,-105,-732,-318,-3692
12805,19064472,867,-701,-77,-259,-688,-3524
12806,19064482,921,-619,-126,-50,-1114,-3245
12807,19064492,1008,-497,-206,61,-1453,-2945
12808,19064502,1020,-410,-225,111,-1633,-2594
12809,19064512,886,-495,-351,88,-1706,-2080
12810,19064522,648,-698,-669,-24,-1815,-1369
12811,19064532,476,-972,-932,-40,-1892,-754
12812,19064542,369,-1159,-1130,104,-1922,-434
12813,19064552,298,-1271,-1193,206,-1919,-403
12814,19064562,343,-1293,-1199,310,-1767,-548
12815,19064572,334,-1304,-1135,464,-1644,-665
12816,19064582,337,-1222,-1059,429,-1633,-736
12817,19064592,314,-1151,-1081,206,-1692,-768
12818,19064589,315,-1151,-1080,207,-1692,-661
12819,19064599,289,-1089,-1220,-103,-1730,-445
12820,19064609,241,-1102,-1353,-184,-1658,-160
12821,19064619,161,-1245,-1451,45,-1546,156
12822,19064629,88,-1555,-1574,322,-1517,463
12823,19064639,-33,-1777,-1817,582,-1544,742
12824,19064649,-180,-1968,-1860,1005,-1489,768
12825,19064659,-184,-2083,-1702,1455,-1180,384
12826,19064669,-90,-2035,-1575,1479,-964,-47
12827,19064679,-163,-1923,-1458,1338,-933,-225
12828,19064689,-82,-1786,-1378,1109,-760,-458
12829,19064699,54,-1650,-1358,720,-555,-662
12830,19064709,135,-1459,-1311,383,-422,-666
12831,19064719,154,-1305,-1192,220,-331,-593
12832,19064729,249,-1060,-1050,49,-227,-557
12833,19064739,334,-918,-960,-91,-168,-374
12834,19064749,348,-546,-769,-109,-404,149
12835,19064759,149,-604,-698,400,-868,1208
12836,19064769,399,-533,-578,561,-954,2165
12837,19064779,-2021,-5395,-1951,693,-1247,3393
12838,19064789,-1674,-2450,-2866,-4574,-2259,2441
12839,19064799,450,-826,-2089,-747,-636,-2164
12840,19064809,417,-1567,-1166,1373,401,-849
12841,19064819,-246,-1927,-1655,1260,-470,1549
12842,19064829,-81,-1485,-2045,1043,-809,1073
12843,19064839,118,-1640,-1705,1632,-208,256
12844,19064835,119,-1641,-1705,1632,-208,446
12845,19064845,-634,-2611,-2069,2010,-60,666
12846,19064855,1,-2235,-1630,1256,-170,535
12847,19064865,-368,-1766,-1852,2508,-1,502
12848,19064875,-270,-1680,-2092,1490,-301,-10
12849,19064885,-368,-1409,-2064,1811,-38,-614
12850,19064895,-392,-1371,-1890,2160,272,-548
12851,19064905,-306,-1358,-1784,2211,565,-676
12852,19064915,-265,-1285,-1710,2144,768,-827
12853,19064925,-252,-1205,-1719,2231,888,-1026
12854,19064935,-159,-1194,-1730,2546,909,-1163
12855,19064945,-92,-1189,-1746,3103,861,-1163
12856,19064955,-76,-1140,-1812,3629,752,-1117
12857,19064965,-68,-997,-1766,4149,633,-1118
12858,19064975,35,-902,-1677,4744,685,-1153
12859,19064985,157,-798,-1556,5096,859,-1153
12860,19064995,209,-736,-1419,5302,1004,-957
12861,19065005,250,-862,-1336,5545,1127,-638
12862,19065015,231,-915,-1372,5515,1271,-342
12863,19065025,201,-1152,-1238,5504,1555,-280
12864,19065035,127,-1260,-1252,5216,1868,-199
12865,19065045,94,-1291,-1293,4772,2034,-220
12866,19065055,92,-1414,-1268,4720,2291,-347
12867,19065065,23,-1421,-1284,4500,2508,-445
12868,19065075,-5,-1201,-1163,4081,2745,-616
12869,19065085,-5,-977,-1108,3755,3175,-1024
12870,19065082,-5,-977,-1107,3755,3175,-884
12871,19065092,-160,-879,-936,3716,3860,-1039
12872,19065102,-217,-958,-685,3877,4707,-999
12873,19065112,-412,-1070,-463,3697,5312,-788
12874,19065122,-705,-1234,-267,3426,5868,-582
12875,19065132,-933,-1382,51,3328,6328,-244
12876,19065142,-1126,-1526,343,3362,6628,88
12877,19065152,-1368,-1617,505,3186,6833,325
12878,19065162,-1501,-1726,783,3257,7242,135
12879,19065172,-1419,-1639,1162,3169,7723,-442
12880,19065182,-1195,-1341,1604,2812,7853,-959
12881,19065192,-1023,-1233,1963,2460,7577,-1204
12882,19065202,-969,-1085,2149,1888,7098,-1199
12883,19065212,-856,-844,2454,1307,6601,-1291
12884,19065222,-701,-688,2858,752,6250,-1514
12885,19065232,-866,-576,3282,-209,5979,-1669
12886,19065242,-1293,-212,4242,-1711,5775,-1899
12887,19065252,-1624,-6,4874,-3678,5924,-2155
12888,19065262,-1851,319,5146,-5900,5507,-1969
12889,19065272,-2537,414,5771,-6836,3501,-1093
12890,19065282,-3206,195,6334,-6932,851,505
12891,19065292,-4355,-519,6438,-6155,-2479,3125
12892,19065302,-5826,-1387,6258,-5438,-6221,5808
12893,19065312,-7328,-1747,6082,-4563,-9961,7865
12894,19065322,-7658,-1835,5476,-3200,-12710,8077
12895,19065332,-7937,-1395,4339,-2502,-15007,7427
12896,19065329,-7937,-1396,4339,-2502,-15007,7643
12897,19065339,-8296,-924,3112,-2481,-16803,7475
12898,19065349,-9058,-551,2220,-2841,-17606,7403
12899,19065359,-10289,-161,1270,-3629,-18109,7454
12900,19065369,-11244,-907,-99,-4345,-18850,7148
