sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2548,16811095,-1798,-3372,6112,-2924,-1896,-1603
2549,16811105,-2126,-2282,5156,-1023,-7649,-731
2550,16811115,-2471,-1480,4002,-443,-11578,382
2551,16811125,-2766,-1114,3316,873,-14330,1423
2552,16811135,-3151,-987,3062,2390,-16560,1872
2553,16811145,-3766,-1354,3057,3510,-17532,2389
2554,16811155,-4616,-1269,3032,3142,-17547,2886
2555,16811165,-5467,-992,2739,1590,-17067,2972
2556,16811175,-6457,-1039,1950,-431,-16447,3004
2557,16811185,-7070,-966,674,-2971,-15899,2638
2558,16811195,-7569,-2044,-1368,-4439,-15744,1873
2559,16811205,-7089,-2672,-4857,-6434,-15927,1421
2560,16811215,-7574,-2865,-8723,-9499,-16538,1723
2561,16811225,-8340,-1935,-10077,-10217,-17163,883
2562,16811235,-7081,-1374,-9259,-6394,-12895,-1914
2563,16811245,-6244,-1234,-6969,-1204,-1971,-2260
2564,16811255,-5118,-955,-4587,2109,7722,-2297
2565,16811265,-3997,-451,-2777,4011,11514,-3130
2566,16811275,-3171,-266,-2279,4420,10507,-3361
2567,16811285,-2379,-121,-1834,3451,8940,-3495
2568,16811295,-2003,-151,-1773,2801,8088,-3184
2569,16811305,-1698,-214,-1679,2282,8217,-3070
2570,16811315,-1411,-71,-1446,2202,8763,-3095
2571,16811325,-1248,10,-900,2255,9282,-3005
2572,16811335,-1142,25,-190,2196,9815,-2566
2573,16811345,-1161,-161,656,1678,10494,-1793
2574,16811342,-1161,-162,656,1678,10493,-1780
2575,16811352,-1249,-279,1770,843,11526,-683
2576,16811362,-1642,-102,2867,-112,12695,830
2577,16811372,-2114,-173,4535,-446,13923,2469
2578,16811382,-2350,-1472,6951,-835,15334,4016
2579,16811392,-1502,-3040,9666,-1041,17200,5234
2580,16811402,-2310,-3142,9236,-1360,17642,3989
2581,16811412,-3103,-4911,8338,-104,13769,768
2582,16811422,-1986,-4992,7632,-1125,7258,-1842
2583,16811432,-2070,-4178,6860,-1743,-628,-752
2584,16811442,-1974,-3010,5996,-469,-6872,357
2585,16811452,-2115,-2051,4771,773,-10901,274
2586,16811462,-2266,-1529,3966,1685,-13533,571
2587,16811472,-2735,-1412,3493,2431,-15503,1222
2588,16811482,-3368,-1179,3034,2058,-16742,1570
2589,16811492,-4062,-973,2491,990,-17098,1895
2590,16811502,-4777,-685,2014,-516,-16896,1989
2591,16811512,-5339,-610,1461,-1706,-16323,1935
2592,16811522,-5828,-583,633,-3185,-15721,1904
2593,16811532,-6132,-533,-527,-3969,-15357,1769
2594,16811542,-6293,-804,-2550,-4350,-15366,1890
2595,16811552,-6973,-1659,-5165,-5543,-15862,2833
2596,16811562,-7713,-2146,-6673,-5928,-16639,3755
2597,16811572,-7871,-2298,-7349,-4725,-15858,3391
2598,16811582,-6986,-2260,-7163,-2519,-11258,1705
2599,16811592,-6654,-2355,-6037,-138,-3140,0
2600,16811589,-6654,-2356,-6036,-138,-3141,194
