sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2080,16806655,-8127,-1705,650,-1487,-16408,1447
2081,16806665,-8282,-2037,-2798,-3956,-15761,234
2082,16806675,-7145,-2080,-8334,-7667,-15979,-1021
2083,16806685,-7950,-1479,-10349,-8118,-17691,-1044
2084,16806695,-7433,-1288,-9781,-5245,-16206,-260
2085,16806705,-6298,-1597,-8238,-1531,-9921,-1862
2086,16806715,-5364,-1543,-5883,724,344,-1620
2087,16806725,-5136,-935,-5335,1044,8242,-808
2088,16806735,-4337,-601,-3939,1657,11314,-1361
2089,16806745,-3567,-330,-2942,2408,11647,-1288
2090,16806755,-3023,-541,-2286,2921,11317,-1032
2091,16806765,-2734,-614,-1763,3069,11025,-827
2092,16806775,-2460,-369,-1268,2491,10855,-843
2093,16806785,-2206,1,-764,1839,10936,-986
2094,16806795,-2061,79,-45,1763,11248,-629
2095,16806805,-2031,-67,754,1584,11773,-91
2096,16806815,-2167,-333,1445,696,12728,774
2097,16806825,-2698,-805,2206,-119,14009,2316
2098,16806835,-3390,-1213,3241,-853,15374,4016
2099,16806845,-4148,-1914,4392,-1360,16862,5592
2100,16806855,-4418,-3790,6208,-1477,17901,6734
2101,16806865,-4742,-6948,7582,-1768,18105,6678
2102,16806875,-3956,-6801,8193,-1926,16318,4289
2103,16806885,-3138,-5370,6792,-707,11798,-1560
2104,16806895,-2576,-4923,6106,-422,5598,-4135
2105,16806905,-1945,-3834,5606,746,-2477,-2817
2106,16806901,-1945,-3834,5606,747,-2477,-2687
2107,16806911,-1613,-2828,4523,1241,-7821,-1611
2108,16806921,-1322,-1893,3817,2054,-11149,-962
2109,16806931,-1132,-1243,3569,3985,-13368,-773
2110,16806941,-1098,-1189,3595,5679,-14804,-630
2111,16806951,-1578,-1385,3768,6462,-15398,88
2112,16806961,-2194,-1452,3773,6232,-15350,599
2113,16806971,-3126,-1483,3301,5136,-15304,1049
2114,16806981,-3909,-1327,2630,3023,-15394,1560
2115,16806991,-4748,-1593,1971,1005,-15392,2015
2116,16807001,-5447,-2000,1130,-1436,-15194,2494
2117,16807011,-5676,-1898,-407,-4158,-14657,2437
2118,16807021,-5753,-1609,-3143,-6915,-14063,1674
2119,16807031,-5542,-1476,-6317,-8358,-13660,900
2120,16807041,-5513,-1051,-8624,-6881,-12320,-380
2121,16807051,-5314,-1849,-8637,-2731,-7400,-265
2122,16807061,-5032,-2563,-6034,1533,-368,648
2123,16807071,-4363,-2619,-4310,3317,3787,-292
2124,16807081,-3740,-2297,-3603,2513,5134,-1300
2125,16807091,-3371,-1996,-3565,1271,5169,-1247
2126,16807101,-3011,-1671,-3576,529,4966,-1337
2127,16807111,-2657,-1306,-3298,498,5158,-1679
2128,16807121,-2323,-938,-2747,931,5916,-2072
2129,16807131,-1895,-517,-2079,1259,6918,-2476
2130,16807141,-1582,-164,-1442,1398,7779,-2552
2131,16807151,-1446,-53,-792,1510,8614,-2561
2132,16807148,-1446,-53,-792,1511,8614,-2330
2133,16807158,-1396,-111,82,1369,9771,-1838
2134,16807168,-1364,-302,1093,994,11205,-982
2135,16807178,-1702,-387,2083,451,12690,360
2136,16807188,-2244,-626,3271,-92,14277,1809
2137,16807198,-2808,-876,4559,-786,16199,3345
2138,16807208,-2919,-2108,6394,-1482,17933,4918
2139,16807218,-2538,-4949,8203,-2303,18625,5696
