sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
520,16791853,-1316,50,4338,-476,16051,1477
521,16791863,-1467,-381,5702,-1885,16899,3472
522,16791873,-999,-2143,7827,-3363,17799,6449
523,16791883,54,-6344,10085,-4950,18701,8886
524,16791893,-1836,-6405,9583,-7976,18133,10592
525,16791903,-2565,-6384,8314,-6918,15282,6559
526,16791913,-2900,-5673,5006,-10774,10812,2015
527,16791923,-3190,-5811,4189,-11986,4390,1389
528,16791933,-2866,-4281,3580,-11640,-1827,-1039
529,16791943,-2344,-2540,2722,-10804,-6004,-3557
530,16791953,-2215,-1393,1872,-8534,-8912,-4973
531,16791963,-2602,-849,747,-5442,-11102,-5570
532,16791973,-3052,-1144,271,-1452,-12167,-5835
533,16791983,-2887,-1805,674,2581,-12988,-6487
534,16791993,-3023,-2128,1089,4178,-13695,-6945
535,16792003,-3639,-2120,1379,3327,-13807,-6568
536,16792013,-5186,-2101,1059,1795,-13626,-5963
537,16792023,-6310,-1900,201,936,-13617,-6013
538,16792033,-6878,-1131,-1750,-970,-14159,-6432
539,16792043,-7325,-164,-4392,-2823,-15946,-6607
540,16792053,-8296,-854,-5076,-3052,-18422,-6495
541,16792063,-7955,-443,-6137,-3408,-17761,-5196
542,16792073,-6708,862,-7620,-4398,-12653,-5198
543,16792083,-5836,1499,-7197,-3134,-5598,-4527
544,16792093,-5275,1109,-5632,-374,563,-2312
545,16792103,-4683,626,-4568,916,3965,-768
546,16792099,-4682,626,-4568,917,3964,-566
547,16792109,-4071,122,-3863,1162,5696,587
548,16792119,-3661,-46,-3452,941,6581,1026
549,16792129,-3197,5,-3226,467,7020,785
550,16792139,-2869,119,-3008,70,7510,659
551,16792149,-2489,200,-2792,-96,8377,660
552,16792159,-2283,219,-2231,37,9622,882
553,16792169,-2007,134,-1663,267,10935,1236
554,16792179,-1806,9,-1015,87,12249,1820
555,16792189,-1671,-243,-349,-326,13306,2632
556,16792199,-1512,-550,341,-895,14023,3632
557,16792209,-1373,-1001,805,-1571,14375,4892
558,16792219,-1455,-1452,1184,-2404,14364,6356
559,16792229,-1736,-1955,1546,-3152,13903,7647
560,16792239,-1524,-2017,1911,-4116,13454,8400
561,16792249,-1938,-2674,1863,-4621,13104,9283
562,16792259,-2954,-4231,1849,-3991,12395,10212
563,16792269,-3459,-6193,2123,-2058,10569,9117
564,16792279,-3575,-7297,2351,-392,7304,5861
565,16792289,-3108,-7648,2926,392,4050,2267
566,16792299,-2526,-6297,2568,-36,347,-640
567,16792309,-1944,-4356,1853,-1430,-3590,-2114
568,16792319,-1853,-3396,1305,-1071,-7151,-2014
569,16792329,-1776,-3259,1457,910,-9888,-2158
570,16792339,-1402,-3266,1970,3025,-11385,-3131
571,16792349,-1020,-3047,2316,4149,-12123,-4354
572,16792346,-1019,-3047,2317,4150,-12124,-4245
573,16792356,-999,-2786,2379,4429,-12579,-4996
574,16792366,-1380,-2460,2298,3792,-13009,-5255
575,16792376,-2123,-2097,1907,2787,-13560,-5180
576,16792386,-2842,-1634,1482,1534,-14011,-5104
577,16792396,-3602,-1305,1081,311,-14324,-4891
578,16792406,-4419,-1048,660,-992,-14434,-4442
579,16792416,-5035,-909,-180,-1950,-14233,-4234
580,16792426,-5562,-545,-1912,-2807,-14220,-4157
581,16792436,-5929,-472,-3810,-2993,-15042,-4245
582,16792446,-6045,-522,-5110,-2797,-15714,-4443
583,16792456,-5479,-174,-5734,-2397,-14351,-4082
584,16792466,-4911,99,-5841,-1284,-10092,-3643
585,16792476,-4762,225,-5609,-30,-5345,-2390
586,16792486,-4505,-254,-4595,1511,-927,-972
587,16792496,-4065,-614,-3550,2302,1710,-3
588,16792506,-3638,-776,-2885,2079,3049,482
589,16792516,-3304,-749,-2788,1421,3627,734
590,16792526,-3054,-623,-2884,1092,4080,700
591,16792536,-2844,-586,-2819,1422,4833,322
592,16792546,-2587,-527,-2520,2131,5833,-238
593,16792556,-2286,-511,-2172,2680,6600,-815
594,16792566,-2022,-362,-1774,2879,7233,-1215
595,16792576,-1792,-270,-1483,2867,7728,-1389
596,16792586,-1604,-210,-1201,2857,8104,-1352
597,16792596,-1439,-206,-776,2996,8456,-1281
598,16792593,-1439,-206,-776,2997,8455,-1049
599,16792603,-1290,-414,-227,3213,9022,-621
600,16792613,-1161,-686,221,3016,9719,-9
601,16792623,-1154,-785,530,2279,10515,754
602,16792633,-1359,-1010,957,1664,11500,1529
603,16792643,-1592,-1265,1453,1151,12460,2353
604,16792653,-1829,-1537,1985,505,13010,3315
605,16792663,-2067,-1819,2590,-162,13255,4453
606,16792673,-2424,-2317,3361,-592,13048,5718
607,16792683,-2894,-4037,4285,-899,12624,6814
608,16792693,-3540,-6856,5137,-1505,12444,7556
609,16792703,-3451,-8046,5775,-2269,12346,6738
610,16792713,-3299,-7888,5407,-3158,10888,2193
611,16792723,-2187,-5340,3811,-5872,8065,-2885
612,16792733,-971,-3287,2634,-6911,4198,-4931
613,16792743,-185,-2095,1660,-6609,515,-4551
614,16792753,-99,-1560,834,-4978,-2838,-3610
615,16792763,-145,-1346,273,-2482,-5526,-3640
616,16792773,-26,-1223,235,25,-7414,-3921
617,16792783,98,-1184,311,2041,-8919,-4205
618,16792793,84,-1249,370,3168,-10159,-4382
619,16792803,-315,-1475,357,3605,-11112,-4225
620,16792813,-1025,-1596,144,3446,-11727,-3703
621,16792823,-1659,-1689,-85,3230,-11986,-3469
622,16792833,-2454,-2023,-669,3071,-12176,-3597
623,16792843,-3182,-2309,-1526,2386,-12146,-3842
624,16792840,-3181,-2310,-1526,2387,-12147,-3688
625,16792850,-3485,-2290,-2784,1683,-11386,-4111
626,16792860,-3574,-1992,-4399,977,-10306,-4413
627,16792870,-3120,-1339,-5285,628,-8738,-4754
628,16792880,-2233,-813,-4932,1227,-6324,-4750
629,16792890,-1567,-539,-4027,1979,-3753,-4044
630,16792900,-1115,-598,-3327,2425,-1884,-2942
631,16792910,-1010,-773,-2897,2145,-741,-1602
632,16792920,-1049,-879,-2948,1587,91,-367
633,16792930,-1118,-1020,-2950,1123,1144,521
634,16792940,-1019,-1188,-2565,1070,2263,950
635,16792950,-840,-1314,-2139,996,3117,1014
636,16792960,-587,-1275,-1807,476,3628,1023
637,16792970,-362,-1143,-1588,-145,3955,1138
638,16792980,-203,-1055,-1367,-582,4237,1341
639,16792990,-115,-1083,-1061,-758,4532,1646
640,16793000,-94,-1294,-767,-670,4791,2021
641,16793010,-100,-1560,-450,-388,5050,2389
642,16793020,-95,-1766,-145,-70,5338,2611
643,16793030,-76,-1910,5,11,5338,2778
644,16793040,-93,-2085,129,-121,4948,2988
645,16793050,-30,-2263,242,-382,4479,3067
646,16793060,16,-2342,225,-656,4035,3051
647,16793070,35,-2404,242,-973,3594,2981
648,16793080,-544,-2391,-479,-1102,3045,2800
649,16793090,220,-2519,148,-713,2716,2049
650,16793086,220,-2519,149,-713,2716,2142
651,16793096,-209,-2313,-285,-440,2383,1828
652,16793106,-162,-2179,-319,-401,1906,1207
653,16793116,-210,-2156,-410,23,1451,733
654,16793126,-220,-2037,-490,246,1064,522
655,16793136,-203,-2038,-469,758,637,326
656,16793146,-96,-2126,-434,1396,203,70
657,16793156,-32,-2094,-390,1767,-173,-56
658,16793166,4,-2001,-341,1876,-467,-122
659,16793176,90,-1905,-316,1774,-707,-97
660,16793186,51,-1940,-329,1512,-794,0
661,16793196,-37,-1831,-392,1037,-695,-11
662,16793206,-41,-1866,-326,512,-538,-116
663,16793216,-121,-1747,-451,23,-227,22
664,16793226,-190,-1870,-473,-504,70,229
665,16793236,-334,-1895,-659,-722,407,594
666,16793246,-251,-2069,-791,-891,536,850
667,16793256,-374,-1920,-889,-898,660,853
668,16793266,-416,-1768,-956,-833,725,749
669,16793276,-287,-1704,-1069,-517,740,508
670,16793286,39,-1640,-1044,-47,643,289
671,16793296,-186,-1530,-1015,414,528,199
672,16793306,-166,-1696,-918,681,-191,203
673,16793316,-313,-1657,-897,404,-334,216
674,16793326,-332,-1744,-977,26,-321,497
675,16793336,-397,-1805,-1048,-322,-313,512
676,16793333,-397,-1806,-1048,-322,-314,703
677,16793343,-373,-1774,-1077,-576,-309,730
678,16793353,-308,-1751,-1070,-680,-308,657
679,16793363,-230,-1688,-1052,-786,-380,630
680,16793373,-157,-1643,-1010,-946,-498,612
681,16793383,-121,-1622,-958,-1130,-684,671
682,16793393,-127,-1528,-944,-1359,-904,880
683,16793403,-356,-1567,-1026,-1545,-1060,1111
684,16793413,-360,-1593,-1171,-1726,-1101,1223
685,16793423,-505,-1479,-1376,-1762,-1100,1130
686,16793433,-566,-1683,-1588,-1435,-1059,796
687,16793443,-666,-1628,-1676,-1140,-1030,257
688,16793453,-607,-1513,-1597,-856,-905,-420
689,16793463,-591,-1484,-1462,-459,-796,-697
690,16793473,-507,-1358,-1494,-365,-257,-685
691,16793483,-438,-1463,-1598,-331,-282,-86
692,16793493,-631,-1510,-1807,-163,23,-67
693,16793503,-682,-1485,-2038,-183,-13,-59
694,16793513,-636,-1437,-2042,104,163,-235
695,16793523,-498,-1324,-1931,410,493,-426
696,16793533,-288,-1248,-1713,618,748,-505
697,16793543,-315,-1252,-1533,795,641,-247
698,16793553,-228,-1208,-1431,838,385,-158
699,16793563,-201,-1220,-1381,788,145,-55
700,16793573,-259,-1264,-1302,814,-4,132
701,16793583,-231,-1328,-1221,813,-64,0
702,16793580,-230,-1329,-1221,814,-65,185
703,16793590,-260,-1372,-1174,731,-110,220
704,16793600,-266,-1355,-1129,660,-162,227
705,16793610,-383,-1549,-1196,647,-262,217
706,16793620,-483,-1650,-1258,554,-410,348
707,16793630,-497,-1605,-1372,310,-516,311
708,16793640,-531,-1563,-1410,106,-581,264
709,16793650,-498,-1489,-1444,85,-562,210
710,16793660,-449,-1422,-1442,162,-500,128
711,16793670,-415,-1344,-1441,233,-468,60
712,16793680,-409,-1297,-1453,321,-452,21
713,16793690,-421,-1286,-1463,471,-449,25
714,16793700,-384,-1296,-1457,587,-404,22
715,16793710,-413,-1315,-1446,660,-384,63
716,16793720,-488,-1398,-1476,700,-404,111
717,16793730,-480,-1522,-1565,675,-341,34
718,16793740,-505,-1318,-1614,10,-314,70
719,16793750,-468,-1414,-1524,348,-204,-32
720,16793760,-456,-1404,-1484,560,-76,-80
721,16793770,-421,-1383,-1448,591,-11,-157
722,16793780,-440,-1401,-1438,679,-20,-168
723,16793790,-443,-1404,-1459,741,-52,-164
724,16793800,-457,-1381,-1483,809,-65,-144
725,16793810,-427,-1413,-1420,913,3,-164
726,16793820,-403,-1386,-1361,916,60,-146
727,16793830,-371,-1405,-1290,830,92,-256
728,16793826,-371,-1405,-1290,831,92,-109
729,16793836,-382,-1452,-1262,693,3,-44
730,16793846,-405,-1504,-1308,501,-153,-35
731,16793856,-298,-1269,-1303,333,-279,-39
732,16793866,-381,-1846,-1325,695,-651,-149
733,16793876,-534,-1208,-1491,-85,-527,-399
734,16793886,-409,-1412,-1406,799,-623,-341
735,16793896,-350,-1235,-1464,463,-599,-386
736,16793906,-315,-1243,-1442,509,-548,-214
737,16793916,-327,-1242,-1463,432,-459,-173
738,16793926,-363,-1245,-1488,380,-338,-41
739,16793936,-369,-1294,-1490,395,-259,-4
740,16793946,-431,-1435,-1539,372,-195,3
741,16793956,-382,-1383,-1329,422,-286,88
742,16793966,-496,-1424,-1442,581,-216,-73
743,16793976,-391,-1303,-1545,347,-361,-53
744,16793986,-475,-1412,-1498,569,-392,183
745,16793996,-517,-1518,-1450,774,-343,207
746,16794006,-421,-1434,-1408,762,-278,189
747,16794016,-448,-1374,-1417,769,-178,77
748,16794026,-436,-1360,-1372,711,-155,70
749,16794036,-437,-1324,-1374,784,-141,112
750,16794046,-408,-1376,-1374,803,-165,100
751,16794056,-435,-1383,-1378,740,-163,99
752,16794066,-432,-1405,-1353,695,-153,76
753,16794076,-395,-1350,-1367,636,-111,0
754,16794073,-395,-1350,-1367,637,-111,13
755,16794083,-370,-1346,-1355,634,-23,-73
756,16794093,-369,-1374,-1312,599,70,-130
757,16794103,-371,-1366,-1332,496,108,-134
758,16794113,-385,-1392,-1406,469,91,-114
759,16794123,-412,-1261,-1441,483,125,-129
760,16794133,-382,-1306,-1266,722,73,-31
761,16794143,-439,-1420,-1259,1011,-237,422
762,16794153,-465,-1563,-1298,966,-566,607
763,16794163,-490,-1529,-1385,828,-705,478
764,16794173,-484,-1475,-1431,656,-632,314
765,16794183,-468,-1446,-1446,640,-438,205
766,16794193,-486,-1444,-1404,623,-243,104
767,16794203,-505,-1422,-1394,603,-124,19
768,16794213,-484,-1397,-1388,602,-42,-75
769,16794223,-490,-1457,-1355,661,20,-145
770,16794233,-491,-1476,-1344,657,67,-210
771,16794243,-462,-1371,-1341,494,121,-283
772,16794253,-383,-1123,-1203,528,113,-252
773,16794263,-353,-1357,-1133,1054,-186,95
774,16794273,-510,-1517,-1245,1058,-588,551
775,16794283,-542,-1512,-1423,823,-690,501
776,16794293,-521,-1474,-1465,795,-488,268
777,16794303,-497,-1520,-1285,1027,-210,180
778,16794313,-476,-1493,-1250,972,-51,139
779,16794323,-367,-1138,-1225,805,19,0
780,16794320,-367,-1138,-1225,806,18,57
781,16794330,-526,-1909,-1305,1105,148,-310
782,16794340,-468,-1573,-1442,73,-44,291
783,16794350,-577,-1524,-1441,359,87,-280
784,16794360,-464,-1447,-1406,396,287,-393
785,16794370,-501,-1511,-1395,507,361,-474
786,16794380,-480,-1473,-1452,476,389,-547
787,16794390,-493,-1521,-1485,419,420,-664
788,16794400,-491,-1432,-1468,377,508,-776
789,16794410,-461,-1435,-1441,486,530,-879
790,16794420,-425,-1468,-1477,566,496,-894
791,16794430,-1122,-3027,-2288,594,430,-814
792,16794440,-442,-1022,-1407,-42,378,-573
793,16794450,-472,-1687,-1485,1038,477,-1231
794,16794460,-648,-2075,-1662,1282,220,-830
795,16794470,-765,-1830,-1947,609,-105,-614
796,16794480,-774,-1918,-2133,152,-527,-1011
797,16794490,-754,-1796,-2090,1037,-298,-1272
798,16794500,-657,-1531,-1970,1494,-45,-1621
799,16794510,-455,-1358,-1652,2210,277,-2063
800,16794520,-248,-1266,-1431,2665,494,-2283
801,16794530,-116,-1296,-1333,2769,568,-2164
802,16794540,-158,-1378,-1200,2742,592,-1794
803,16794550,-166,-1510,-1162,2664,518,-1495
804,16794560,-145,-1579,-1186,2489,363,-1298
805,16794570,-135,-1632,-1257,2431,249,-1537
806,16794566,-134,-1633,-1257,2431,248,-1299
807,16794576,-195,-1736,-1428,2515,298,-1382
808,16794586,-192,-1774,-1500,2721,386,-1434
809,16794596,-211,-1813,-1615,2918,371,-1530
810,16794606,-233,-1854,-1660,3108,306,-1548
811,16794616,-291,-1870,-1732,3350,390,-1597
812,16794626,-225,-1873,-1705,3692,708,-1779
813,16794636,-197,-1885,-1556,3998,1046,-1923
814,16794646,-156,-1918,-1459,4182,1291,-2042
