sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
7852,19017474,202,-1259,-1568,1033,-235,-71
7853,19017484,207,-1261,-1563,1046,-228,-73
7854,19017494,237,-1269,-1568,1054,-217,-70
7855,19017504,199,-1273,-1543,1044,-229,-65
7856,19017514,188,-1264,-1559,1032,-248,-66
7857,19017524,213,-1262,-1560,1042,-232,-69
7858,19017534,228,-1273,-1559,1049,-223,-73
7859,19017544,202,-1263,-1553,1047,-228,-72
7860,19017554,210,-1264,-1557,1043,-227,-68
7861,19017564,234,-1264,-1556,1037,-237,-67
7862,19017574,206,-1270,-1551,1033,-238,-70
7863,19017584,185,-1273,-1555,1034,-229,-69
7864,19017594,242,-1262,-1556,1033,-235,-71
7865,19017604,219,-1271,-1556,1029,-235,-72
7866,19017614,202,-1267,-1560,1030,-237,-70
7867,19017624,195,-1264,-1558,1034,-234,-74
7868,19017634,227,-1254,-1564,1045,-223,-68
7869,19017644,203,-1254,-1555,1047,-226,-74
7870,19017654,195,-1267,-1567,1039,-232,-75
7871,19017664,219,-1267,-1564,1048,-218,-70
7872,19017674,222,-1269,-1554,1064,-207,-80
7873,19017684,205,-1261,-1548,1051,-218,-83
7874,19017694,210,-1269,-1568,1039,-229,-73
7875,19017704,235,-1261,-1559,1036,-229,-71
7876,19017714,202,-1269,-1566,1044,-222,-74
7877,19017724,189,-1265,-1550,1049,-216,-256
7878,19017721,190,-1266,-1550,1050,-216,-76
7879,19017731,228,-1260,-1557,1054,-212,-75
7880,19017741,225,-1266,-1554,1040,-231,-76
7881,19017751,174,-1270,-1565,1032,-236,-76
7882,19017761,209,-1271,-1565,1044,-228,-73
7883,19017771,225,-1267,-1556,1055,-210,-77
7884,19017781,198,-1270,-1547,1060,-207,-80
7885,19017791,190,-1265,-1550,1049,-217,-81
7886,19017801,226,-1261,-1551,1039,-223,-77
7887,19017811,221,-1275,-1576,1036,-229,-72
7888,19017821,197,-1262,-1562,1044,-228,-81
7889,19017831,208,-1262,-1567,1054,-220,-85
7890,19017841,223,-1252,-1556,1055,-219,-73
7891,19017851,198,-1254,-1551,1043,-227,-67
7892,19017861,193,-1275,-1563,1038,-233,-66
7893,19017871,210,-1274,-1566,1036,-229,-68
7894,19017881,236,-1274,-1564,1043,-219,-71
7895,19017891,200,-1276,-1550,1045,-220,-77
7896,19017901,216,-1244,-1559,1032,-228,-75
7897,19017911,229,-1253,-1560,1029,-231,-68
7898,19017921,207,-1272,-1567,1029,-226,-69
7899,19017931,193,-1262,-1553,1022,-238,-69
7900,19017941,229,-1254,-1560,1020,-244,-68
7901,19017951,217,-1257,-1563,1030,-240,-65
7902,19017961,180,-1271,-1559,1035,-236,-66
7903,19017971,195,-1252,-1550,1030,-239,-256
7904,19017968,195,-1252,-1550,1031,-239,-65
7905,19017978,226,-1253,-1564,1026,-248,-66
7906,19017988,199,-1252,-1562,1023,-254,-63
7907,19017998,194,-1258,-1562,1024,-257,-56
7908,19018008,211,-1243,-1573,1025,-247,-55
7909,19018018,208,-1263,-1575,1051,-212,-63
7910,19018028,197,-1262,-1559,1089,-174,-81
7911,19018038,213,-1269,-1551,1097,-170,-82
7912,19018048,229,-1269,-1569,1074,-193,-72
7913,19018058,195,-1278,-1567,1064,-207,-60
7914,19018068,204,-1249,-1560,1069,-201,-67
7915,19018078,216,-1244,-1558,1076,-200,-74
7916,19018088,216,-1254,-1569,1087,-189,-68
7917,19018098,193,-1266,-1544,1102,-173,-69
7918,19018108,209,-1267,-1554,1088,-180,-73
7919,19018118,222,-1265,-1571,1066,-206,-74
7920,19018128,206,-1261,-1556,1059,-211,-73
7921,19018138,196,-1250,-1550,1054,-212,-72
7922,19018148,225,-1260,-1554,1051,-220,-68
7923,19018158,223,-1272,-1555,1047,-226,-68
7924,19018168,183,-1261,-1524,1049,-224,-61
7925,19018178,195,-1272,-1536,1044,-219,-68
7926,19018188,221,-1262,-1560,1026,-243,-63
7927,19018198,199,-1278,-1552,1029,-242,-58
7928,19018208,196,-1269,-1555,1035,-243,-47
7929,19018218,246,-1201,-1493,1045,-245,-256
7930,19018214,246,-1202,-1493,1045,-246,-21
7931,19018224,299,-1205,-1448,1066,-317,73
7932,19018234,319,-1116,-1427,1062,-500,318
7933,19018244,252,-502,-1334,1318,-912,790
7934,19018254,572,-2047,-1835,1985,-1188,800
7935,19018264,-197,-1254,-1760,476,-1611,1314
7936,19018274,-35,-1291,-1749,729,-1163,288
7937,19018284,-1,-1232,-1694,1070,-572,244
7938,19018294,48,-1352,-1546,1319,-170,41
7939,19018304,-41,-1372,-1554,1296,-114,-5
7940,19018314,-51,-1276,-1724,1264,-161,-123
7941,19018324,-14,-1246,-1825,1426,67,-290
7942,19018334,3,-1251,-1680,1859,593,-453
7943,19018344,137,-1295,-1536,2186,928,-645
7944,19018354,211,-1345,-1392,2321,920,-585
7945,19018364,210,-1375,-1373,2095,747,-433
7946,19018374,181,-1397,-1361,1852,589,-397
7947,19018384,214,-1433,-1368,1666,532,-376
7948,19018394,255,-1558,-1381,1548,481,-401
7949,19018404,-130,-804,-1297,1225,397,-370
7950,19018414,575,-1284,-1313,939,336,-933
7951,19018424,380,-1407,-1209,1638,467,-596
7952,19018434,335,-1380,-1332,1024,137,-275
7953,19018444,263,-1440,-1415,898,-97,-155
7954,19018454,283,-1395,-1433,862,-191,-125
7955,19018464,336,-1372,-1407,847,-226,-256
7956,19018461,337,-1373,-1407,847,-226,-154
7957,19018471,306,-1358,-1377,816,-292,-112
7958,19018481,285,-1387,-1402,747,-388,-48
