sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2002,18040596,327,46,-1967,839,-42,-50
2003,18040606,349,57,-1987,848,-38,-51
2004,18040616,321,29,-1972,845,-55,-42
2005,18040626,292,37,-1998,853,-49,-26
2006,18040636,318,62,-2009,842,-69,-42
2007,18040646,350,30,-1974,867,-9,-65
2008,18040656,340,13,-1971,864,-34,-51
2009,18040666,360,36,-1966,836,-38,-68
2010,18040676,389,27,-1963,833,-29,-71
2011,18040686,332,23,-1967,816,-57,-55
2012,18040696,351,33,-1974,804,-52,-64
2013,18040706,358,10,-1978,798,-62,-58
2014,18040716,305,63,-1988,782,-64,-64
2015,18040726,347,11,-1933,807,-26,-71
2016,18040736,340,35,-1967,816,-53,-70
2017,18040746,328,67,-2013,765,-109,-51
2018,18040756,340,33,-1982,810,-64,-46
2019,18040766,331,42,-1986,809,-70,-56
2020,18040776,337,29,-1999,802,-83,-49
2021,18040786,348,36,-1985,813,-73,-53
2022,18040796,330,31,-1970,818,-66,-50
2023,18040806,348,34,-1984,818,-67,-44
2024,18040816,363,36,-1985,817,-71,-40
2025,18040826,347,10,-1967,821,-59,-35
2026,18040836,333,19,-1969,819,-66,-29
2027,18040846,352,32,-1976,813,-66,-256
2028,18040842,353,31,-1976,813,-67,-27
2029,18040852,352,29,-1972,809,-69,-25
2030,18040862,325,47,-1987,804,-72,-23
2031,18040872,337,21,-1974,807,-64,-22
2032,18040882,353,42,-1978,804,-74,-18
2033,18040892,342,33,-1983,801,-73,-23
2034,18040902,349,35,-1978,805,-74,-16
2035,18040912,353,40,-1977,803,-77,-14
2036,18040922,339,36,-1966,800,-79,-19
2037,18040932,324,38,-1980,801,-82,-11
2038,18040942,341,36,-1977,804,-75,-14
2039,18040952,357,39,-1976,802,-78,-14
2040,18040962,337,30,-1983,803,-73,-18
2041,18040972,335,28,-1975,806,-66,-21
2042,18040982,348,37,-1947,811,-65,-15
2043,18040992,367,38,-1970,799,-69,-27
2044,18041002,323,36,-1990,795,-83,-21
2045,18041012,330,29,-1985,799,-81,-19
2046,18041022,356,31,-1979,798,-76,-27
2047,18041032,341,24,-1982,803,-78,-27
2048,18041042,322,25,-1979,799,-80,-32
2049,18041052,351,33,-1978,798,-75,-40
2050,18041062,359,42,-1988,804,-73,-46
2051,18041072,316,38,-1980,803,-74,-29
2052,18041082,328,38,-1996,801,-83,-30
2053,18041092,355,32,-1978,813,-65,-256
2054,18041089,355,32,-1978,814,-65,-40
2055,18041099,351,21,-1974,809,-71,-38
2056,18041109,331,35,-1991,792,-90,-37
2057,18041119,366,26,-1993,792,-83,-44
2058,18041129,354,42,-1974,792,-80,-42
2059,18041139,349,33,-1967,793,-83,-46
2060,18041149,329,26,-1972,788,-87,-48
2061,18041159,347,41,-1988,784,-92,-43
2062,18041169,329,41,-1985,795,-78,-41
2063,18041179,329,50,-1973,814,-66,-40
2064,18041189,351,45,-1967,811,-69,-45
2065,18041199,343,40,-1988,804,-78,-43
2066,18041209,319,16,-1972,803,-81,-37
2067,18041219,349,30,-1969,804,-76,-42
2068,18041229,358,41,-1966,798,-80,-45
2069,18041239,332,35,-1986,794,-85,-39
2070,18041249,324,51,-1990,796,-82,-40
2071,18041259,344,43,-1984,809,-68,-36
2072,18041269,351,27,-1978,818,-67,-33
2073,18041279,325,31,-1975,812,-66,-37
2074,18041289,345,23,-1977,809,-75,-33
2075,18041299,344,42,-1978,802,-74,-32
2076,18041309,349,27,-1979,809,-72,-37
2077,18041319,331,45,-1987,790,-89,-36
2078,18041329,377,55,-1992,802,-80,-39
2079,18041339,329,58,-1989,800,-73,-256
2080,18041336,330,58,-1989,801,-74,-36
2081,18041346,344,29,-1957,814,-73,-30
2082,18041356,342,35,-1976,813,-60,-37
2083,18041366,348,43,-1995,803,-86,-34
2084,18041376,329,51,-1981,809,-70,-43
2085,18041386,347,37,-1974,818,-69,-39
2086,18041396,359,34,-1970,814,-75,-38
2087,18041406,344,32,-1982,812,-78,-37
2088,18041416,312,30,-1985,808,-76,-39
2089,18041426,340,25,-1962,811,-71,-39
2090,18041436,351,28,-1981,802,-81,-36
2091,18041446,334,36,-1989,791,-90,-37
2092,18041456,349,36,-1967,816,-57,-45
2093,18041466,351,33,-1961,813,-63,-41
2094,18041476,344,47,-1984,799,-79,-37
2095,18041486,315,33,-1989,796,-85,-35
2096,18041496,348,48,-1975,812,-65,-44
2097,18041506,355,40,-1975,815,-69,-45
2098,18041516,335,14,-1974,819,-71,-40
2099,18041526,341,23,-1955,803,-73,-46
2100,18041536,369,29,-1976,797,-82,-50
2101,18041546,373,25,-1968,786,-83,-53
2102,18041556,351,38,-1977,765,-98,-49
2103,18041566,323,47,-1999,757,-100,-46
2104,18041576,329,43,-1995,773,-80,-41
2105,18041586,314,44,-1989,781,-69,-256
2106,18041582,315,44,-1989,782,-69,-43
2107,18041592,321,35,-1969,786,-58,-45
2108,18041602,341,46,-1982,780,-69,-46
2109,18041612,337,52,-1990,776,-72,-49
2110,18041622,311,55,-1989,779,-77,-50
2111,18041632,317,72,-1995,791,-65,-47
2112,18041642,329,65,-2012,812,-52,-36
2113,18041652,305,62,-2000,839,-28,-23
2114,18041662,305,81,-2030,885,27,-18
2115,18041672,319,87,-2041,925,72,15
2116,18041682,289,137,-2062,991,167,30
2117,18041692,228,102,-2165,1090,374,67
2118,18041702,479,-33,-1879,1231,833,127
2119,18041712,395,-33,-1897,1206,531,112
2120,18041722,435,62,-2060,1058,476,126
2121,18041732,339,-22,-2026,1179,494,239
2122,18041742,481,-78,-1980,1199,647,162
2123,18041752,447,3,-2037,1064,582,163
2124,18041762,461,-7,-2042,929,590,134
2125,18041772,663,-458,-2163,921,630,197
2126,18041782,195,402,-2140,-37,581,284
2127,18041792,431,-77,-1739,554,1105,172
2128,18041802,805,-218,-1614,881,1381,8
2129,18041812,663,-242,-1577,817,930,99
2130,18041822,690,-78,-1543,829,664,-6
2131,18041832,893,174,-1471,895,395,-256
2132,18041829,894,174,-1471,896,395,-135
2133,18041839,797,124,-1291,1609,-397,86
2134,18041849,783,3,-1322,2299,-1218,252
2135,18041859,714,-55,-1709,2459,-1886,279
2136,18041869,414,13,-2397,1827,-2527,698
2137,18041879,-642,541,-2540,-2491,-3976,810
2138,18041889,1580,-583,-2496,704,-1119,-523
2139,18041899,-74,392,-2271,-188,-1172,316
2140,18041909,2,89,-2303,577,-789,173
2141,18041919,149,3,-2130,811,-253,-125
2142,18041929,339,14,-2016,977,152,-57
2143,18041939,251,-81,-1928,1140,250,-35
2144,18041949,323,-44,-1955,1058,282,-97
2145,18041959,302,3,-2016,1041,262,-103
2146,18041969,299,3,-2023,1059,296,-69
2147,18041979,311,-13,-1999,1139,374,-62
2148,18041989,360,-36,-1949,1201,473,-68
2149,18041999,382,-84,-1909,1244,574,-55
2150,18042009,445,-134,-1894,1222,602,-54
2151,18042019,524,10,-1812,1199,547,-34
2152,18042029,668,-158,-1946,505,250,36
2153,18042039,491,-85,-1742,1542,872,-183
2154,18042049,738,-629,-2155,1006,299,8
2155,18042059,221,248,-2332,643,-88,87
2156,18042069,440,-153,-1869,1202,45,-68
2157,18042079,701,-205,-1730,1128,651,-512
2158,18042076,702,-206,-1730,1128,651,-382
2159,18042086,592,-248,-1722,964,251,-153
2160,18042096,539,-213,-1940,779,-77,-57
2161,18042106,447,-120,-2044,605,-180,-75
2162,18042116,469,-113,-1949,695,-139,-107
2163,18042126,523,-128,-1955,674,-78,-163
2164,18042136,432,-51,-1870,617,-156,-132
2165,18042146,471,-134,-1863,707,-176,-131
2166,18042156,518,-93,-1945,605,-164,-127
2167,18042166,432,-106,-2041,586,-349,-59
2168,18042176,367,-35,-2031,554,-374,-73
2169,18042186,429,-52,-1978,735,-271,-86
2170,18042196,477,-45,-1964,779,-116,-98
2171,18042206,447,-103,-1947,826,-117,-46
