sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
6448,19004154,210,-1661,-1139,1160,-111,-110
6449,19004164,235,-1656,-1140,1140,-144,-108
6450,19004174,198,-1656,-1123,1108,-181,-84
6451,19004184,185,-1680,-1122,1104,-197,-67
6452,19004194,213,-1655,-1120,1073,-207,-78
6453,19004204,229,-1644,-1124,1046,-220,-70
6454,19004214,193,-1669,-1115,1065,-252,-25
6455,19004224,212,-1655,-1141,1077,-258,-22
6456,19004234,215,-1639,-1155,1057,-285,-11
6457,19004244,201,-1634,-1167,1074,-304,5
6458,19004254,178,-1672,-1140,1096,-322,31
6459,19004264,185,-1688,-1134,1105,-316,48
6460,19004274,187,-1687,-1157,1061,-308,14
6461,19004284,159,-1670,-1185,1069,-300,-20
6462,19004294,168,-1689,-1181,1164,-303,-40
6463,19004304,187,-1701,-1182,1248,-289,-26
6464,19004314,156,-1691,-1184,1276,-260,-30
6465,19004324,145,-1736,-1177,1323,-222,-23
6466,19004334,193,-1727,-1222,1314,-194,-29
6467,19004344,115,-1627,-1373,1236,-217,30
6468,19004354,142,-1602,-1349,1200,-286,108
6469,19004364,137,-1628,-1281,1374,-186,285
6470,19004374,187,-1682,-1129,1672,-73,385
6471,19004384,172,-1666,-991,1730,-53,454
6472,19004394,150,-1705,-933,1657,-111,401
6473,19004404,187,-1703,-881,1550,-174,256
6474,19004401,188,-1703,-881,1550,-175,323
6475,19004411,185,-1720,-838,1459,-209,228
6476,19004421,163,-1713,-869,1352,-266,147
6477,19004431,151,-1728,-942,1203,-321,107
6478,19004441,150,-1679,-1001,1109,-373,146
6479,19004451,115,-1765,-1029,1259,-391,223
6480,19004461,68,-1821,-1044,1271,-396,314
6481,19004471,102,-1767,-1064,1137,-379,300
6482,19004481,78,-1756,-1056,1107,-347,231
6483,19004491,68,-1742,-1030,1124,-287,182
6484,19004501,72,-1747,-1010,1105,-277,131
6485,19004511,97,-1761,-1008,1080,-279,87
6486,19004521,58,-1788,-1007,1081,-287,66
6487,19004531,47,-1772,-1019,1039,-297,24
6488,19004541,82,-1750,-1015,986,-301,-3
6489,19004551,78,-1732,-1042,954,-296,-36
