sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1560,18036402,348,55,-1978,815,-78,-35
1561,18036412,337,43,-1973,814,-91,-31
1562,18036422,357,59,-1984,809,-91,-31
1563,18036432,355,46,-1980,813,-88,-29
1564,18036442,312,29,-1984,809,-90,-32
1565,18036452,333,51,-1966,806,-86,-37
1566,18036462,360,51,-1976,809,-78,-38
1567,18036472,328,35,-1975,810,-79,-35
1568,18036482,339,36,-1965,812,-77,-33
1569,18036492,340,44,-1983,807,-79,-35
1570,18036502,337,41,-1969,807,-76,-38
1571,18036512,323,45,-1987,807,-77,-36
1572,18036522,349,49,-1978,805,-78,-34
1573,18036532,358,59,-1983,815,-69,-37
1574,18036542,322,49,-1973,813,-67,-35
1575,18036552,336,62,-1976,810,-75,-35
1576,18036562,334,58,-1985,812,-74,-36
1577,18036572,350,47,-1974,827,-67,-32
1578,18036582,335,42,-1974,823,-71,-33
1579,18036592,344,41,-1991,811,-84,-31
1580,18036602,353,44,-1989,810,-74,-34
1581,18036612,321,35,-1981,798,-80,-36
1582,18036622,335,44,-1972,801,-68,-44
1583,18036632,347,74,-1977,796,-77,-42
1584,18036642,358,54,-1978,803,-77,-39
1585,18036652,330,53,-1988,801,-83,-256
1586,18036649,330,53,-1988,802,-83,-36
1587,18036659,325,46,-1971,806,-86,-35
1588,18036669,353,43,-1994,812,-80,-36
1589,18036679,330,55,-1980,815,-76,-39
1590,18036689,330,54,-1977,816,-70,-39
1591,18036699,349,48,-1969,813,-71,-39
1592,18036709,346,54,-1968,810,-78,-41
1593,18036719,317,42,-1977,816,-73,-37
1594,18036729,340,41,-1990,819,-73,-35
1595,18036739,363,48,-1969,823,-73,-35
1596,18036749,333,40,-1990,812,-79,-33
1597,18036759,339,41,-1974,814,-70,-32
1598,18036769,346,43,-1969,814,-67,-33
1599,18036779,363,45,-1978,816,-68,-34
1600,18036789,312,49,-1977,807,-75,-34
1601,18036799,343,54,-1990,804,-80,-33
1602,18036809,349,51,-1983,805,-79,-33
1603,18036819,329,55,-1994,815,-72,-34
1604,18036829,325,56,-1983,814,-72,-36
1605,18036839,346,56,-1968,813,-78,-40
1606,18036849,338,45,-1980,804,-83,-39
1607,18036859,314,57,-1982,806,-85,-38
1608,18036869,348,61,-1986,810,-77,-45
1609,18036879,351,54,-1986,823,-69,-38
1610,18036889,343,41,-1971,827,-68,-40
