sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,18304550,102,1036,-1727,796,-69,-36
1,18304560,117,1040,-1729,792,-72,-40
2,18304570,141,1042,-1733,795,-67,-34
3,18304580,107,1030,-1710,794,-67,-38
4,18304590,135,1043,-1726,789,-69,-40
5,18304600,127,1048,-1723,789,-74,-42
6,18304610,122,1039,-1722,798,-65,-37
7,18304620,122,1021,-1713,797,-67,-37
8,18304630,137,1046,-1733,789,-72,-43
9,18304640,135,1035,-1703,795,-67,-37
10,18304650,119,1015,-1721,803,-60,-33
11,18304660,108,1038,-1727,789,-75,-41
12,18304670,144,1036,-1732,788,-70,-43
13,18304680,111,1022,-1721,793,-68,-35
14,18304690,120,1036,-1734,788,-72,-43
15,18304700,135,1049,-1729,786,-71,-44
16,18304710,141,1032,-1720,798,-64,-36
17,18304720,115,1039,-1719,796,-67,-38
18,18304730,125,1034,-1724,789,-74,-44
19,18304740,148,1031,-1725,793,-68,-40
20,18304750,128,1040,-1723,798,-65,-39
21,18304760,113,1046,-1722,792,-74,-41
22,18304770,139,1032,-1727,789,-74,-44
23,18304780,138,1032,-1719,795,-66,-37
24,18304790,111,1029,-1730,792,-69,-40
25,18304800,125,1033,-1724,785,-72,-256
26,18304797,125,1033,-1724,786,-73,-43
27,18304807,128,1041,-1720,790,-70,-38
28,18304817,132,1039,-1726,792,-70,-39
29,18304827,104,1044,-1726,787,-69,-43
30,18304837,141,1044,-1741,788,-74,-42
31,18304847,129,1034,-1730,792,-70,-40
32,18304857,111,1034,-1733,793,-72,-41
33,18304867,116,1047,-1725,796,-70,-41
34,18304877,133,1031,-1740,801,-67,-35
35,18304887,112,1033,-1726,799,-69,-34
36,18304897,121,1036,-1737,792,-67,-41
37,18304907,134,1040,-1722,793,-66,-39
38,18304917,139,1039,-1723,794,-65,-39
39,18304927,110,1039,-1726,793,-69,-38
40,18304937,117,1044,-1728,795,-71,-38
41,18304947,116,1037,-1720,795,-73,-37
42,18304957,125,1036,-1731,802,-65,-34
43,18304967,118,1018,-1724,803,-64,-33
44,18304977,136,1027,-1723,795,-68,-38
45,18304987,125,1036,-1729,787,-76,-41
46,18304997,113,1034,-1731,786,-73,-41
47,18305007,125,1038,-1729,787,-71,-40
48,18305017,124,1032,-1732,788,-73,-40
49,18305027,115,1045,-1725,785,-73,-43
50,18305037,118,1038,-1722,785,-74,-46
51,18305047,125,1033,-1721,793,-68,-256
52,18305043,126,1033,-1721,794,-68,-41
53,18305053,127,1025,-1721,800,-65,-36
54,18305063,110,1044,-1723,788,-78,-44
55,18305073,124,1049,-1729,791,-71,-44
56,18305083,138,1025,-1727,803,-62,-35
57,18305093,129,1032,-1717,795,-67,-40
58,18305103,98,1043,-1727,789,-74,-43
59,18305113,134,1024,-1720,803,-59,-31
60,18305123,134,1025,-1722,792,-69,-35
61,18305133,91,1046,-1727,778,-74,-46
62,18305143,120,1037,-1740,786,-68,-42
63,18305153,127,1035,-1727,794,-62,-37
64,18305163,128,1039,-1725,784,-74,-46
65,18305173,111,1040,-1736,786,-73,-44
66,18305183,140,1020,-1726,795,-65,-39
67,18305193,128,1038,-1730,788,-65,-44
68,18305203,120,1039,-1727,781,-73,-50
69,18305213,111,1036,-1727,784,-61,-46
70,18305223,131,1038,-1728,784,-66,-47
71,18305233,123,1043,-1725,780,-64,-52
72,18305243,116,1030,-1716,783,-65,-51
73,18305253,138,1061,-1725,783,-65,-50
74,18305263,147,1064,-1725,783,-61,-57
75,18305273,109,1057,-1724,791,-62,-51
76,18305283,122,1033,-1719,802,-60,-45
77,18305293,128,1037,-1733,802,-71,-256
78,18305290,129,1036,-1733,803,-72,-44
79,18305300,113,1042,-1724,801,-71,-45
80,18305310,106,1021,-1727,807,-62,-41
81,18305320,137,1042,-1721,801,-62,-46
82,18305330,129,1040,-1733,789,-65,-49
83,18305340,115,1042,-1725,794,-63,-39
84,18305350,142,1030,-1718,791,-52,-43
85,18305360,142,1048,-1728,790,-66,-39
86,18305370,128,1047,-1720,787,-63,-41
87,18305380,97,1039,-1722,787,-77,-39
88,18305390,130,1038,-1723,797,-62,-38
89,18305400,119,1038,-1716,795,-62,-40
90,18305410,113,1041,-1725,785,-71,-48
91,18305420,112,1045,-1724,786,-67,-47
92,18305430,137,1040,-1734,798,-60,-42
93,18305440,153,1072,-1723,802,-59,-48
94,18305450,108,1033,-1731,807,-67,-46
95,18305460,127,992,-1728,842,-83,-10
96,18305470,112,1057,-1729,801,-58,-49
97,18305480,125,1013,-1754,807,-56,-68
98,18305490,96,935,-1744,817,-72,1
99,18305500,179,1035,-1713,761,-9,-61
100,18305510,107,1083,-1736,728,-69,-78
101,18305520,126,1099,-1746,755,-50,-60
102,18305530,145,1091,-1720,782,-45,-49
103,18305540,99,1111,-1716,793,-55,-256
104,18305537,99,1110,-1716,794,-55,-59
105,18305547,193,1062,-1720,838,-32,-68
106,18305557,53,968,-1754,837,-107,-14
107,18305567,207,1003,-1727,837,-45,-46
108,18305577,112,964,-1706,782,-60,-60
109,18305587,118,1069,-1766,810,-79,-52
110,18305597,142,1100,-1769,716,-104,-144
111,18305607,90,1007,-1742,816,-76,-10
112,18305617,-29,974,-1456,811,-12,-50
113,18305627,466,699,-1485,952,139,-19
114,18305637,-121,1118,-1934,579,-271,-20
115,18305647,-29,1464,-1942,476,-404,-280
116,18305657,115,1016,-1634,880,123,13
117,18305667,284,743,-1527,1090,175,125
118,18305677,119,1074,-1710,728,-151,-105
119,18305687,10,1185,-1850,638,-254,-145
120,18305697,91,1044,-1744,809,-73,-15
121,18305707,213,937,-1660,916,62,17
122,18305717,161,1043,-1754,776,-76,-56
123,18305727,76,1161,-1865,700,-169,-96
124,18305737,57,1102,-1682,797,-74,-45
125,18305747,303,794,-1533,958,97,25
126,18305757,72,926,-1719,798,-50,18
127,18305767,18,1245,-1851,584,-291,-171
128,18305777,91,1148,-1748,722,-75,-74
129,18305787,173,917,-1641,930,61,0
130,18305784,173,917,-1641,931,60,50
131,18305794,160,997,-1682,825,-33,-28
132,18305804,97,1111,-1775,711,-161,-96
133,18305814,95,1084,-1760,760,-110,-45
134,18305824,127,993,-1703,848,-14,-7
135,18305834,148,1018,-1725,796,-50,-41
136,18305844,100,1066,-1707,747,-111,-72
137,18305854,174,1020,-1692,810,-28,-38
138,18305864,85,998,-1712,783,-87,-28
139,18305874,125,1104,-1739,728,-110,-82
140,18305884,125,1039,-1715,770,-80,-54
141,18305894,119,1012,-1698,802,-52,-28
142,18305904,114,1050,-1711,767,-84,-57
143,18305914,107,1076,-1735,759,-97,-62
144,18305924,109,1063,-1746,778,-77,-49
145,18305934,112,1039,-1727,798,-59,-39
146,18305944,131,1041,-1726,788,-70,-47
147,18305954,124,1042,-1712,781,-72,-47
148,18305964,106,1032,-1723,776,-78,-48
149,18305974,111,1066,-1714,773,-80,-53
150,18305984,128,1061,-1715,776,-79,-50
151,18305994,96,1026,-1716,785,-77,-42
152,18306004,102,1042,-1722,775,-80,-47
153,18306014,126,1060,-1725,769,-81,-54
154,18306024,117,1060,-1732,770,-73,-53
155,18306034,93,1068,-1714,778,-66,-256
156,18306030,93,1068,-1714,779,-66,-52
157,18306040,116,1061,-1717,798,-60,-46
