sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2106,18421228,-181,-475,-1933,697,-81,-56
2107,18421238,-210,-486,-1942,688,-93,-39
2108,18421248,-186,-468,-1950,678,-97,-33
2109,18421258,-160,-481,-1945,686,-89,-38
2110,18421268,-201,-494,-1961,687,-92,-43
2111,18421278,-180,-481,-1929,701,-86,-44
2112,18421288,-184,-457,-1948,693,-96,-35
2113,18421298,-193,-475,-1949,698,-90,-43
2114,18421308,-194,-487,-1944,687,-100,-33
2115,18421318,-192,-472,-1956,679,-103,-33
2116,18421328,-175,-481,-1936,682,-101,-37
2117,18421338,-186,-484,-1946,674,-102,-35
2118,18421348,-188,-494,-1958,676,-103,-39
2119,18421358,-166,-470,-1940,675,-101,-35
2120,18421368,-192,-480,-1942,670,-107,-26
2121,18421378,-205,-485,-1941,666,-107,-27
2122,18421388,-182,-466,-1935,670,-102,-33
2123,18421398,-177,-464,-1956,677,-101,-39
2124,18421408,-192,-478,-1935,686,-97,-41
2125,18421418,-200,-476,-1942,684,-102,-32
2126,18421428,-183,-483,-1940,684,-102,-32
2127,18421438,-192,-483,-1929,688,-96,-36
2128,18421448,-212,-485,-1942,687,-96,-39
2129,18421458,-187,-463,-1943,689,-92,-43
2130,18421468,-167,-482,-1953,693,-92,-45
2131,18421478,-192,-482,-1949,688,-93,-256
2132,18421475,-192,-482,-1949,689,-94,-42
2133,18421485,-197,-473,-1958,684,-101,-36
2134,18421495,-176,-477,-1951,681,-101,-31
2135,18421505,-168,-475,-1934,678,-103,-27
2136,18421515,-212,-483,-1951,672,-104,-29
2137,18421525,-184,-482,-1953,679,-101,-37
2138,18421535,-170,-488,-1945,675,-98,-36
2139,18421545,-188,-478,-1949,671,-104,-32
2140,18421555,-182,-490,-1958,662,-108,-26
2141,18421565,-160,-485,-1971,649,-117,-19
2142,18421575,-174,-479,-1962,633,-132,-9
2143,18421585,-175,-507,-1972,602,-154,6
2144,18421595,-170,-539,-1989,557,-185,38
2145,18421605,-117,-549,-2017,491,-207,66
2146,18421615,-138,-546,-2055,408,-254,126
2147,18421625,-140,-487,-2111,296,-312,196
2148,18421635,-94,-416,-2151,221,-387,295
2149,18421645,-331,147,-2735,74,-498,391
