sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1222,18412842,-440,-247,-1947,723,-124,-50
1223,18412852,-442,-267,-1939,738,-125,-54
1224,18412862,-424,-265,-1956,737,-130,-61
1225,18412872,-439,-268,-1936,741,-131,-52
1226,18412882,-448,-260,-1937,735,-125,-49
1227,18412892,-440,-283,-1942,739,-121,-49
1228,18412902,-439,-275,-1939,725,-123,-47
1229,18412912,-451,-269,-1935,715,-119,-43
1230,18412922,-458,-279,-1942,710,-117,-43
1231,18412932,-433,-272,-1939,727,-113,-52
1232,18412942,-451,-268,-1928,742,-114,-64
1233,18412952,-463,-281,-1939,724,-119,-57
1234,18412962,-452,-250,-1948,707,-119,-47
1235,18412972,-437,-264,-1958,720,-122,-46
1236,18412982,-467,-244,-1949,745,-121,-52
1237,18412992,-466,-245,-1924,746,-127,-58
1238,18413002,-435,-262,-1950,742,-128,-56
1239,18413012,-435,-260,-1943,746,-127,-54
1240,18413022,-446,-277,-1942,756,-128,-53
1241,18413032,-442,-289,-1926,755,-130,-52
1242,18413042,-444,-273,-1954,739,-130,-38
1243,18413052,-462,-284,-1938,732,-129,-37
1244,18413062,-454,-272,-1935,734,-125,-39
1245,18413072,-449,-262,-1932,724,-125,-38
1246,18413082,-439,-283,-1935,713,-128,-37
1247,18413092,-457,-261,-1949,711,-128,-256
1248,18413088,-457,-261,-1949,712,-128,-32
1249,18413098,-434,-275,-1952,712,-131,-27
1250,18413108,-433,-259,-1959,721,-145,-32
1251,18413118,-451,-263,-1967,728,-157,-30
1252,18413128,-468,-260,-1965,763,-170,-41
1253,18413138,-430,-250,-1972,796,-184,-51
1254,18413148,-419,-272,-1972,818,-202,-48
1255,18413158,-428,-278,-1970,822,-229,-34
1256,18413168,-438,-285,-1983,794,-262,-21
1257,18413178,-447,-285,-2002,784,-289,0
1258,18413188,-489,-278,-2020,796,-322,18
1259,18413198,-487,-286,-2001,831,-332,14
1260,18413208,-447,-270,-1996,856,-355,8
1261,18413218,-495,-281,-1962,832,-367,14
1262,18413228,-529,-267,-1957,905,-354,-1
1263,18413238,-526,-278,-1961,880,-343,-20
1264,18413248,-471,-234,-1906,864,-283,-72
1265,18413258,-481,-286,-1900,932,-327,-30
1266,18413268,-484,-296,-1902,887,-402,29
1267,18413278,-477,-316,-1946,863,-415,76
1268,18413288,-507,-339,-1990,830,-402,122
1269,18413298,-538,-335,-2024,781,-348,148
1270,18413308,-558,-370,-2115,791,-262,159
1271,18413318,-546,-320,-2200,763,-148,168
1272,18413328,-542,-311,-2182,840,13,98
1273,18413338,-462,-339,-2148,999,105,0
